Unnamed: 0	hia	hia.cls	bbb	bbb.cls	caco2	caco2.cls	p_glycoprotein_substrate	p_glycoprotein_substrate.cls	p_glycoprotein_inhibitor_1	p_glycoprotein_inhibitor_1.cls	p_glycoprotein_inhibitor_2	p_glycoprotein_inhibitor_2.cls	renal_organic_cation_transporter	renal_organic_cation_transporter.cls	cyp450_2c9_substrate	cyp450_2c9_substrate.cls	cyp450_2d6_substrate	cyp450_2d6_substrate.cls	cyp450_3a4_substrate	cyp450_3a4_substrate.cls	cyp450_1a2_substrate	cyp450_1a2_substrate.cls	cyp450_2c9_inhibitor	cyp450_2c9_inhibitor.cls	cyp450_2d6_inhibitor	cyp450_2d6_inhibitor.cls	cyp450_2c19_inhibitor	cyp450_2c19_inhibitor.cls	cyp450_3a4_inhibitor	cyp450_3a4_inhibitor.cls	cyp_inhibitory_promiscuity	cyp_inhibitory_promiscuity.cls	ames_toxicity	ames_toxicity.cls	carcinogenicity	carcinogenicity.cls	biodegradation	biodegradation.cls	herg_inhibitor_1	herg_inhibitor_1.cls	herg_inhibitor_2	herg_inhibitor_2.cls	id
1769	0.9925	True	0.9613	True	0.839	True	0.7976	Non-substrate	0.923	Non-inhibitor	0.9759	Non-inhibitor	0.7699	Non-inhibitor	0.8444	Non-substrate	0.8774	Non-substrate	0.6973	Non-substrate	0.8979	Non-inhibitor	0.8553	Non-inhibitor	0.9743	Non-inhibitor	0.9532	Non-inhibitor	0.9755	Non-inhibitor	0.9431	Low CYP Inhibitory Promiscuity	0.9133	Non AMES toxic	0.8662	Non-carcinogens	0.6499	Ready biodegradable	0.7112	Weak inhibitor	0.9428	Non-inhibitor	DB02060
1770	0.6984	False	0.8521	True	0.7091	False	0.5576	Non-substrate	0.96	Non-inhibitor	0.9964	Non-inhibitor	0.9686	Non-inhibitor	0.7203	Non-substrate	0.8345	Non-substrate	0.5804	Non-substrate	0.8894	Non-inhibitor	0.8633	Non-inhibitor	0.9039	Non-inhibitor	0.8862	Non-inhibitor	0.7909	Non-inhibitor	0.9473	Low CYP Inhibitory Promiscuity	0.7585	Non AMES toxic	0.7814	Non-carcinogens	0.9863	Not ready biodegradable	0.9991	Weak inhibitor	0.9028	Non-inhibitor	DB02062
1773	0.9656	True	0.609	True	0.6809	False	0.5948	Non-substrate	0.9362	Non-inhibitor	0.9837	Non-inhibitor	0.9288	Non-inhibitor	0.8355	Non-substrate	0.8199	Non-substrate	0.5782	Non-substrate	0.6693	Non-inhibitor	0.8853	Non-inhibitor	0.9221	Non-inhibitor	0.8617	Non-inhibitor	0.9261	Non-inhibitor	0.9037	Low CYP Inhibitory Promiscuity	0.5081	AMES toxic	0.912	Non-carcinogens	0.9941	Not ready biodegradable	0.8604	Weak inhibitor	0.9206	Non-inhibitor	DB02066
1776	0.9955	True	0.9482	True	0.6035	False	0.8189	Non-substrate	0.8674	Non-inhibitor	0.8863	Non-inhibitor	0.8539	Non-inhibitor	0.7593	Non-substrate	0.8371	Non-substrate	0.6865	Non-substrate	0.6089	Non-inhibitor	0.7669	Non-inhibitor	0.917	Non-inhibitor	0.6941	Non-inhibitor	0.8681	Non-inhibitor	0.5149	High CYP Inhibitory Promiscuity	0.7444	Non AMES toxic	0.7615	Non-carcinogens	1.0	Not ready biodegradable	0.9923	Weak inhibitor	0.8446	Non-inhibitor	DB02069
1777	0.64	True	0.6044	False	0.6701	False	0.6651	Non-substrate	0.9296	Non-inhibitor	0.9811	Non-inhibitor	0.9436	Non-inhibitor	0.8208	Non-substrate	0.8674	Non-substrate	0.7961	Non-substrate	0.9409	Non-inhibitor	0.95	Non-inhibitor	0.954	Non-inhibitor	0.954	Non-inhibitor	0.96	Non-inhibitor	0.9772	Low CYP Inhibitory Promiscuity	0.9132	Non AMES toxic	0.8487	Non-carcinogens	0.5252	Ready biodegradable	0.9725	Weak inhibitor	0.9518	Non-inhibitor	DB02070
1778	0.8199	True	0.5203	False	0.6351	False	0.729	Non-substrate	0.6826	Non-inhibitor	0.8123	Inhibitor	0.8466	Non-inhibitor	0.5947	Non-substrate	0.8398	Non-substrate	0.5161	Non-substrate	0.6434	Non-inhibitor	0.6033	Inhibitor	0.7751	Non-inhibitor	0.5246	Inhibitor	0.7668	Inhibitor	0.7718	High CYP Inhibitory Promiscuity	0.6048	Non AMES toxic	0.663	Non-carcinogens	1.0	Not ready biodegradable	0.9917	Weak inhibitor	0.5092	Non-inhibitor	DB02071
1781	0.9923	True	0.9624	True	0.6066	True	0.8364	Non-substrate	0.9822	Non-inhibitor	0.9849	Non-inhibitor	0.9473	Non-inhibitor	0.7332	Non-substrate	0.9515	Non-substrate	0.7887	Non-substrate	0.9227	Non-inhibitor	0.9526	Non-inhibitor	0.9707	Non-inhibitor	0.9816	Non-inhibitor	0.9748	Non-inhibitor	0.9839	Low CYP Inhibitory Promiscuity	0.9133	Non AMES toxic	0.6536	Carcinogens 	0.8123	Ready biodegradable	0.97	Weak inhibitor	0.9893	Non-inhibitor	DB02074
1788	0.9326	True	0.9107	True	0.6541	False	0.5411	Non-substrate	0.8033	Non-inhibitor	0.7294	Non-inhibitor	0.5633	Inhibitor	0.7102	Non-substrate	0.7835	Non-substrate	0.7282	Non-substrate	0.8062	Non-inhibitor	0.7713	Non-inhibitor	0.7946	Non-inhibitor	0.7567	Non-inhibitor	0.7875	Non-inhibitor	0.6436	Low CYP Inhibitory Promiscuity	0.773	Non AMES toxic	0.8726	Non-carcinogens	0.9942	Not ready biodegradable	0.9089	Weak inhibitor	0.7836	Non-inhibitor	DB02081
1793	0.9009	False	0.645	True	0.7198	True	0.6695	Non-substrate	0.9665	Non-inhibitor	0.9795	Non-inhibitor	0.8795	Non-inhibitor	0.7821	Non-substrate	0.8509	Non-substrate	0.6264	Non-substrate	0.6408	Non-inhibitor	0.5962	Non-inhibitor	0.8806	Non-inhibitor	0.6649	Non-inhibitor	0.9166	Non-inhibitor	0.5846	Low CYP Inhibitory Promiscuity	0.8003	Non AMES toxic	0.8129	Non-carcinogens	0.5962	Not ready biodegradable	0.9623	Weak inhibitor	0.7168	Non-inhibitor	DB02086
1794	1.0	True	0.9781	True	0.5304	True	0.9347	Non-substrate	0.943	Non-inhibitor	0.9868	Non-inhibitor	0.9134	Non-inhibitor	0.8354	Non-substrate	0.8326	Non-substrate	0.6982	Non-substrate	0.6052	Inhibitor	0.8099	Non-inhibitor	0.9119	Non-inhibitor	0.6945	Non-inhibitor	0.9515	Non-inhibitor	0.8215	Low CYP Inhibitory Promiscuity	0.8571	Non AMES toxic	0.8187	Non-carcinogens	0.9769	Not ready biodegradable	0.9516	Weak inhibitor	0.9355	Non-inhibitor	DB02087
1798	0.9926	True	0.8519	True	0.608	True	0.8296	Non-substrate	0.914	Non-inhibitor	0.9503	Non-inhibitor	0.8627	Non-inhibitor	0.8529	Non-substrate	0.8727	Non-substrate	0.7338	Non-substrate	0.9321	Inhibitor	0.7682	Non-inhibitor	0.9315	Non-inhibitor	0.7721	Inhibitor	0.9723	Non-inhibitor	0.6102	High CYP Inhibitory Promiscuity	0.7287	AMES toxic	0.9158	Non-carcinogens	0.9784	Not ready biodegradable	0.9833	Weak inhibitor	0.9131	Non-inhibitor	DB02091
1800	0.7471	False	0.8622	True	0.6612	False	0.7915	Non-substrate	0.7971	Non-inhibitor	0.8714	Non-inhibitor	0.972	Non-inhibitor	0.8024	Non-substrate	0.819	Non-substrate	0.6019	Non-substrate	0.8525	Non-inhibitor	0.8727	Non-inhibitor	0.8974	Non-inhibitor	0.8326	Non-inhibitor	0.9633	Non-inhibitor	0.9753	Low CYP Inhibitory Promiscuity	0.5185	AMES toxic	0.794	Non-carcinogens	0.5533	Ready biodegradable	0.9902	Weak inhibitor	0.9054	Non-inhibitor	DB02093
1803	0.9819	True	0.7375	True	0.7253	False	0.6846	Non-substrate	0.9731	Non-inhibitor	0.8734	Non-inhibitor	0.7061	Non-inhibitor	0.8028	Non-substrate	0.8061	Non-substrate	0.7508	Non-substrate	0.8898	Non-inhibitor	0.8766	Non-inhibitor	0.8449	Non-inhibitor	0.8435	Non-inhibitor	0.8865	Non-inhibitor	0.8806	Low CYP Inhibitory Promiscuity	0.5778	Non AMES toxic	0.9323	Non-carcinogens	0.5342	Not ready biodegradable	0.9783	Weak inhibitor	0.7896	Non-inhibitor	DB02096
1811	0.6447	True	0.8405	False	0.5546	False	0.7887	Non-substrate	0.804	Non-inhibitor	0.9727	Non-inhibitor	0.9491	Non-inhibitor	0.769	Non-substrate	0.8708	Non-substrate	0.5762	Non-substrate	0.9045	Non-inhibitor	0.8948	Inhibitor	0.923	Non-inhibitor	0.9154	Non-inhibitor	0.8585	Non-inhibitor	0.8682	Low CYP Inhibitory Promiscuity	0.5959	Non AMES toxic	0.6665	Non-carcinogens	0.8925	Not ready biodegradable	0.8597	Weak inhibitor	0.9107	Non-inhibitor	DB02105
1814	0.7636	True	0.7272	True	0.5258	True	0.5702	Non-substrate	0.9689	Non-inhibitor	0.9498	Non-inhibitor	0.706	Non-inhibitor	0.9021	Non-substrate	0.6184	Non-substrate	0.8258	Non-substrate	0.8348	Non-inhibitor	0.9255	Non-inhibitor	0.9512	Non-inhibitor	0.9444	Non-inhibitor	0.9228	Non-inhibitor	0.9465	Low CYP Inhibitory Promiscuity	0.6809	Non AMES toxic	0.68	Carcinogens 	0.9072	Not ready biodegradable	0.95	Weak inhibitor	0.936	Non-inhibitor	DB02108
1816	0.7947	False	0.5149	True	0.595	False	0.6856	Substrate	0.5819	Non-inhibitor	0.6229	Non-inhibitor	0.7966	Non-inhibitor	0.7274	Non-substrate	0.8151	Non-substrate	0.5969	Substrate	0.6453	Inhibitor	0.7534	Non-inhibitor	0.5261	Non-inhibitor	0.7837	Non-inhibitor	0.7436	Non-inhibitor	0.7073	Low CYP Inhibitory Promiscuity	0.6008	Non AMES toxic	0.8861	Non-carcinogens	1.0	Not ready biodegradable	0.9152	Weak inhibitor	0.8951	Non-inhibitor	DB02110
1818	0.9849	True	0.9874	True	0.6291	False	0.8621	Substrate	0.709	Non-inhibitor	0.5821	Inhibitor	0.9104	Inhibitor	0.7481	Non-substrate	0.5337	Non-substrate	0.5432	Substrate	0.6563	Non-inhibitor	0.9124	Non-inhibitor	0.6325	Non-inhibitor	0.7989	Non-inhibitor	0.825	Non-inhibitor	0.7991	Low CYP Inhibitory Promiscuity	0.6515	Non AMES toxic	0.9523	Non-carcinogens	1.0	Not ready biodegradable	0.589	Strong inhibitor	0.6357	Inhibitor	DB02112
1830	1.0	True	0.9667	True	0.8493	True	0.7649	Non-substrate	0.8305	Non-inhibitor	0.828	Non-inhibitor	0.7764	Non-inhibitor	0.8209	Non-substrate	0.8979	Non-substrate	0.7003	Non-substrate	0.5	Non-inhibitor	0.9003	Non-inhibitor	0.9391	Non-inhibitor	0.8744	Non-inhibitor	0.9454	Non-inhibitor	0.8051	Low CYP Inhibitory Promiscuity	0.6418	Non AMES toxic	0.8819	Non-carcinogens	0.8223	Not ready biodegradable	0.8855	Weak inhibitor	0.9305	Non-inhibitor	DB02125
1831	0.9447	True	0.8723	True	0.6594	True	0.7304	Non-substrate	0.985	Non-inhibitor	0.9855	Non-inhibitor	0.9367	Non-inhibitor	0.8089	Non-substrate	0.9515	Non-substrate	0.8094	Non-substrate	0.9419	Non-inhibitor	0.9702	Non-inhibitor	0.955	Non-inhibitor	0.974	Non-inhibitor	0.9485	Non-inhibitor	0.9813	Low CYP Inhibitory Promiscuity	0.9743	Non AMES toxic	0.6901	Non-carcinogens	0.6476	Ready biodegradable	0.9761	Weak inhibitor	0.9884	Non-inhibitor	DB02126
1833	0.6715	False	0.8181	False	0.7618	False	0.6483	Substrate	0.6093	Non-inhibitor	0.6991	Non-inhibitor	0.859	Non-inhibitor	0.8303	Non-substrate	0.8294	Non-substrate	0.6253	Non-substrate	0.8006	Non-inhibitor	0.802	Non-inhibitor	0.8338	Non-inhibitor	0.7393	Non-inhibitor	0.5162	Inhibitor	0.7409	Low CYP Inhibitory Promiscuity	0.7612	Non AMES toxic	0.9535	Non-carcinogens	0.8446	Not ready biodegradable	0.9409	Weak inhibitor	0.5744	Inhibitor	DB02128
1834	0.817	False	0.6421	True	0.7705	False	0.6016	Non-substrate	0.9661	Non-inhibitor	1.0	Non-inhibitor	0.956	Non-inhibitor	0.7349	Non-substrate	0.8267	Non-substrate	0.7218	Non-substrate	0.91	Non-inhibitor	0.9748	Non-inhibitor	0.9461	Non-inhibitor	0.9678	Non-inhibitor	0.9799	Non-inhibitor	1.0	Low CYP Inhibitory Promiscuity	0.8824	Non AMES toxic	0.9622	Non-carcinogens	0.907	Ready biodegradable	0.9913	Weak inhibitor	0.9846	Non-inhibitor	DB02129
1838	0.7907	True	0.5946	True	0.5618	False	0.6986	Substrate	0.8151	Inhibitor	0.764	Inhibitor	0.6132	Non-inhibitor	0.7911	Non-substrate	0.8249	Non-substrate	0.6993	Substrate	0.6433	Non-inhibitor	0.6483	Non-inhibitor	0.8378	Non-inhibitor	0.5986	Non-inhibitor	0.5809	Non-inhibitor	0.6205	High CYP Inhibitory Promiscuity	0.5656	Non AMES toxic	0.8723	Non-carcinogens	0.9904	Not ready biodegradable	0.7733	Weak inhibitor	0.8849	Non-inhibitor	DB02133
1839	0.9923	True	0.9833	True	0.7704	False	0.6282	Non-substrate	0.9619	Non-inhibitor	0.9953	Non-inhibitor	0.9279	Non-inhibitor	0.7781	Non-substrate	0.7434	Non-substrate	0.7417	Non-substrate	0.575	Inhibitor	0.8946	Non-inhibitor	0.9138	Non-inhibitor	0.8748	Non-inhibitor	0.8998	Non-inhibitor	0.9936	Low CYP Inhibitory Promiscuity	0.8008	Non AMES toxic	0.9579	Non-carcinogens	0.5112	Ready biodegradable	0.938	Weak inhibitor	0.9412	Non-inhibitor	DB02134
1848	0.9161	False	0.6719	True	0.6077	False	0.6046	Substrate	0.8208	Non-inhibitor	0.9231	Non-inhibitor	0.9145	Non-inhibitor	0.8606	Non-substrate	0.8306	Non-substrate	0.5408	Substrate	0.8169	Non-inhibitor	0.8483	Non-inhibitor	0.8693	Non-inhibitor	0.7801	Non-inhibitor	0.8754	Non-inhibitor	0.9732	Low CYP Inhibitory Promiscuity	0.8286	Non AMES toxic	0.8292	Non-carcinogens	0.5179	Not ready biodegradable	0.7752	Weak inhibitor	0.6942	Non-inhibitor	DB02144
1850	0.8246	False	0.9377	False	0.6672	False	0.6372	Substrate	0.8204	Non-inhibitor	0.9933	Non-inhibitor	0.9338	Non-inhibitor	0.8822	Non-substrate	0.7915	Non-substrate	0.6221	Non-substrate	0.8411	Non-inhibitor	0.7952	Non-inhibitor	0.9319	Non-inhibitor	0.7223	Non-inhibitor	0.8977	Non-inhibitor	0.9603	Low CYP Inhibitory Promiscuity	0.7422	Non AMES toxic	0.9058	Non-carcinogens	0.9466	Not ready biodegradable	0.9897	Weak inhibitor	0.792	Non-inhibitor	DB02146
1851	0.5815	True	0.9847	True	0.5834	False	0.8147	Non-substrate	0.9323	Non-inhibitor	0.9814	Non-inhibitor	0.9492	Non-inhibitor	0.8748	Non-substrate	0.8276	Non-substrate	0.6912	Non-substrate	0.793	Non-inhibitor	0.8495	Non-inhibitor	0.9138	Non-inhibitor	0.8316	Non-inhibitor	0.918	Non-inhibitor	0.9874	Low CYP Inhibitory Promiscuity	0.7618	Non AMES toxic	0.7645	Non-carcinogens	0.8169	Not ready biodegradable	0.8398	Weak inhibitor	0.979	Non-inhibitor	DB02147
1853	0.7057	True	0.7723	True	0.6284	False	0.5252	Non-substrate	0.9513	Non-inhibitor	0.9964	Non-inhibitor	0.9081	Non-inhibitor	0.7252	Non-substrate	0.7556	Non-substrate	0.6506	Non-substrate	0.8435	Non-inhibitor	0.8996	Non-inhibitor	0.9246	Non-inhibitor	0.8917	Non-inhibitor	0.8942	Non-inhibitor	0.9841	Low CYP Inhibitory Promiscuity	0.7502	Non AMES toxic	0.8503	Non-carcinogens	0.8989	Not ready biodegradable	0.8714	Weak inhibitor	0.9206	Non-inhibitor	DB02151
1857	0.6026	True	0.9423	False	0.6988	False	0.9047	Substrate	0.698	Non-inhibitor	0.9016	Non-inhibitor	0.9001	Non-inhibitor	0.7972	Non-substrate	0.7899	Non-substrate	0.5948	Substrate	0.854	Non-inhibitor	0.8675	Non-inhibitor	0.8501	Non-inhibitor	0.8326	Non-inhibitor	0.6437	Non-inhibitor	0.9639	Low CYP Inhibitory Promiscuity	0.8807	Non AMES toxic	0.9287	Non-carcinogens	0.9327	Not ready biodegradable	0.917	Weak inhibitor	0.7038	Inhibitor	DB02155
1858	0.8413	True	0.9474	True	0.6725	False	0.8662	Non-substrate	0.892	Non-inhibitor	0.9847	Non-inhibitor	0.9548	Non-inhibitor	0.892	Non-substrate	0.8395	Non-substrate	0.6723	Non-substrate	0.8786	Non-inhibitor	0.9001	Non-inhibitor	0.9221	Non-inhibitor	0.8922	Non-inhibitor	0.9895	Non-inhibitor	0.9919	Low CYP Inhibitory Promiscuity	0.6236	Non AMES toxic	0.6995	Carcinogens 	0.7118	Ready biodegradable	0.9509	Weak inhibitor	0.9249	Non-inhibitor	DB02156
1861	0.9909	True	0.5257	False	0.7127	False	0.6068	Non-substrate	0.958	Non-inhibitor	0.993	Non-inhibitor	0.9536	Non-inhibitor	0.831	Non-substrate	0.799	Non-substrate	0.7753	Non-substrate	0.6851	Non-inhibitor	0.9164	Non-inhibitor	0.897	Non-inhibitor	0.912	Non-inhibitor	0.83	Non-inhibitor	0.9899	Low CYP Inhibitory Promiscuity	0.8637	Non AMES toxic	0.8665	Non-carcinogens	0.7397	Ready biodegradable	0.978	Weak inhibitor	0.9454	Non-inhibitor	DB02160
1866	0.7517	False	0.9003	True	0.6944	False	0.8642	Non-substrate	0.9819	Non-inhibitor	0.9934	Non-inhibitor	0.948	Non-inhibitor	0.8115	Non-substrate	0.8421	Non-substrate	0.7713	Non-substrate	0.8883	Non-inhibitor	0.8809	Non-inhibitor	0.9169	Non-inhibitor	0.8957	Non-inhibitor	0.9669	Non-inhibitor	0.9719	Low CYP Inhibitory Promiscuity	0.839	Non AMES toxic	0.632	Carcinogens 	0.6063	Ready biodegradable	0.8102	Weak inhibitor	0.9574	Non-inhibitor	DB02165
1868	0.9619	True	0.8866	True	0.5999	True	0.8419	Non-substrate	0.9658	Non-inhibitor	0.9763	Non-inhibitor	0.9337	Non-inhibitor	0.7489	Non-substrate	0.8575	Non-substrate	0.6116	Non-substrate	0.9339	Non-inhibitor	0.9716	Non-inhibitor	0.9509	Non-inhibitor	0.963	Non-inhibitor	0.9594	Non-inhibitor	0.9877	Low CYP Inhibitory Promiscuity	0.8826	Non AMES toxic	0.6161	Carcinogens 	0.6132	Not ready biodegradable	0.9827	Weak inhibitor	0.9706	Non-inhibitor	DB02167
1869	0.9973	True	0.9651	True	0.6043	False	0.7269	Non-substrate	0.9391	Non-inhibitor	0.9302	Non-inhibitor	0.7752	Non-inhibitor	0.8971	Non-substrate	0.8821	Non-substrate	0.7576	Non-substrate	0.7975	Inhibitor	0.5321	Non-inhibitor	0.9797	Non-inhibitor	0.8244	Non-inhibitor	0.7354	Non-inhibitor	0.7531	Low CYP Inhibitory Promiscuity	0.6334	AMES toxic	0.9596	Non-carcinogens	0.9879	Not ready biodegradable	0.961	Weak inhibitor	0.9352	Non-inhibitor	DB02168
1874	0.519	True	0.8916	True	0.6955	False	0.7759	Non-substrate	0.9816	Non-inhibitor	0.9822	Non-inhibitor	0.9644	Non-inhibitor	0.843	Non-substrate	0.9152	Non-substrate	0.8043	Non-substrate	0.9553	Non-inhibitor	0.9715	Non-inhibitor	0.9554	Non-inhibitor	0.973	Non-inhibitor	0.8814	Non-inhibitor	0.9905	Low CYP Inhibitory Promiscuity	0.9393	Non AMES toxic	0.6247	Non-carcinogens	0.8663	Ready biodegradable	0.9795	Weak inhibitor	0.9857	Non-inhibitor	DB02175
1875	0.9299	True	0.9846	True	0.5188	True	0.8655	Non-substrate	0.9751	Non-inhibitor	0.9883	Non-inhibitor	0.9437	Non-inhibitor	0.8216	Non-substrate	0.9221	Non-substrate	0.7542	Non-substrate	0.6948	Non-inhibitor	0.8573	Non-inhibitor	0.9219	Non-inhibitor	0.898	Non-inhibitor	0.978	Non-inhibitor	0.9615	Low CYP Inhibitory Promiscuity	0.8752	Non AMES toxic	0.6672	Carcinogens 	0.9714	Ready biodegradable	0.9547	Weak inhibitor	0.9799	Non-inhibitor	DB02176
1876	0.9862	True	0.7941	True	0.5876	False	0.7569	Substrate	0.5618	Inhibitor	0.6623	Inhibitor	0.6831	Non-inhibitor	0.7815	Non-substrate	0.7973	Non-substrate	0.5612	Substrate	0.8081	Non-inhibitor	0.5304	Non-inhibitor	0.8899	Non-inhibitor	0.6216	Non-inhibitor	0.8313	Inhibitor	0.896	High CYP Inhibitory Promiscuity	0.5904	AMES toxic	0.6741	Non-carcinogens	0.9916	Not ready biodegradable	0.8461	Weak inhibitor	0.7837	Inhibitor	DB02177
1877	0.9909	True	0.9826	True	0.9175	True	0.8161	Non-substrate	0.9608	Non-inhibitor	0.9868	Non-inhibitor	0.861	Non-inhibitor	0.8249	Non-substrate	0.9402	Non-substrate	0.8189	Non-substrate	0.5562	Inhibitor	0.9404	Non-inhibitor	0.9502	Non-inhibitor	0.8683	Non-inhibitor	0.9593	Non-inhibitor	0.7643	Low CYP Inhibitory Promiscuity	0.9139	Non AMES toxic	0.5626	Non-carcinogens	0.6159	Ready biodegradable	0.8888	Weak inhibitor	0.9741	Non-inhibitor	DB02178
1884	0.9424	False	0.7136	False	0.6529	False	0.8184	Non-substrate	0.6984	Non-inhibitor	0.9795	Non-inhibitor	0.9593	Non-inhibitor	0.7607	Non-substrate	0.8222	Non-substrate	0.5578	Non-substrate	0.8257	Non-inhibitor	0.8332	Non-inhibitor	0.9039	Non-inhibitor	0.8099	Non-inhibitor	0.9659	Non-inhibitor	0.9537	Low CYP Inhibitory Promiscuity	0.5764	Non AMES toxic	0.7477	Non-carcinogens	0.6562	Ready biodegradable	0.9532	Weak inhibitor	0.8513	Non-inhibitor	DB02186
1885	1.0	True	0.9192	True	0.875	True	0.6807	Substrate	0.8085	Non-inhibitor	0.8881	Non-inhibitor	0.6704	Non-inhibitor	0.7245	Non-substrate	0.9081	Non-substrate	0.7666	Substrate	0.9108	Inhibitor	0.9071	Non-inhibitor	0.9231	Non-inhibitor	0.8209	Inhibitor	0.8156	Non-inhibitor	0.5528	Low CYP Inhibitory Promiscuity	0.9109	Non AMES toxic	0.93	Non-carcinogens	0.9319	Not ready biodegradable	0.7619	Weak inhibitor	0.601	Non-inhibitor	DB02187
1890	0.986	True	0.9604	True	0.8447	True	0.7911	Non-substrate	0.947	Non-inhibitor	0.9738	Non-inhibitor	0.8138	Non-inhibitor	0.7986	Non-substrate	0.8766	Non-substrate	0.8026	Non-substrate	0.621	Non-inhibitor	0.9171	Non-inhibitor	0.9474	Non-inhibitor	0.8448	Non-inhibitor	0.9268	Non-inhibitor	0.869	Low CYP Inhibitory Promiscuity	0.9174	Non AMES toxic	0.706	Non-carcinogens	0.8994	Ready biodegradable	0.8066	Weak inhibitor	0.9276	Non-inhibitor	DB02192
1894	1.0	True	0.9076	True	0.5	True	0.8319	Non-substrate	0.8654	Non-inhibitor	0.5212	Non-inhibitor	0.8281	Non-inhibitor	0.8437	Non-substrate	0.8538	Non-substrate	0.685	Non-substrate	0.5891	Inhibitor	0.657	Non-inhibitor	0.7583	Non-inhibitor	0.6366	Non-inhibitor	0.7371	Non-inhibitor	0.6566	Low CYP Inhibitory Promiscuity	0.7365	Non AMES toxic	0.8443	Non-carcinogens	1.0	Not ready biodegradable	0.9566	Weak inhibitor	0.7485	Non-inhibitor	DB02197
1896	0.7807	False	0.5166	True	0.5898	False	0.6918	Substrate	0.6631	Non-inhibitor	0.8118	Non-inhibitor	0.776	Non-inhibitor	0.7403	Non-substrate	0.8176	Non-substrate	0.5697	Substrate	0.6099	Inhibitor	0.7508	Non-inhibitor	0.5761	Non-inhibitor	0.7823	Non-inhibitor	0.7775	Non-inhibitor	0.7182	Low CYP Inhibitory Promiscuity	0.5918	Non AMES toxic	0.8974	Non-carcinogens	1.0	Not ready biodegradable	0.9214	Weak inhibitor	0.8895	Non-inhibitor	DB02199
1898	0.5	False	0.9814	True	0.5571	False	0.8765	Non-substrate	0.9799	Non-inhibitor	0.9879	Non-inhibitor	0.9482	Non-inhibitor	0.8652	Non-substrate	0.9158	Non-substrate	0.7959	Non-substrate	0.9244	Non-inhibitor	0.9339	Non-inhibitor	0.9372	Non-inhibitor	0.9366	Non-inhibitor	0.9356	Non-inhibitor	0.9775	Low CYP Inhibitory Promiscuity	0.8762	Non AMES toxic	0.5069	Non-carcinogens	0.9762	Ready biodegradable	0.9563	Weak inhibitor	0.9924	Non-inhibitor	DB02201
1902	0.9911	True	0.9745	True	0.5178	True	0.8679	Non-substrate	0.9266	Non-inhibitor	0.8616	Non-inhibitor	0.8509	Non-inhibitor	0.8587	Non-substrate	0.8483	Non-substrate	0.5888	Non-substrate	0.9418	Inhibitor	0.907	Non-inhibitor	0.9231	Non-inhibitor	0.6791	Non-inhibitor	0.8309	Non-inhibitor	0.5437	High CYP Inhibitory Promiscuity	0.9122	AMES toxic	0.7306	Non-carcinogens	0.9943	Not ready biodegradable	0.6238	Weak inhibitor	0.9213	Non-inhibitor	DB02207
1903	0.6844	False	0.7967	True	0.7018	False	0.5592	Non-substrate	0.8792	Non-inhibitor	0.9619	Non-inhibitor	0.8607	Non-inhibitor	0.6672	Non-substrate	0.7836	Non-substrate	0.5766	Non-substrate	0.8561	Non-inhibitor	0.873	Non-inhibitor	0.8105	Non-inhibitor	0.7703	Non-inhibitor	0.8749	Non-inhibitor	0.8244	Low CYP Inhibitory Promiscuity	0.7483	Non AMES toxic	0.8874	Non-carcinogens	0.6901	Not ready biodegradable	0.6962	Weak inhibitor	0.7864	Non-inhibitor	DB02209
1906	0.9087	False	0.6698	False	0.6128	False	0.6876	Non-substrate	0.5148	Non-inhibitor	0.8872	Non-inhibitor	0.8609	Non-inhibitor	0.7502	Non-substrate	0.842	Non-substrate	0.5449	Substrate	0.5881	Non-inhibitor	0.7598	Non-inhibitor	0.8846	Non-inhibitor	0.8121	Non-inhibitor	0.9565	Non-inhibitor	0.7748	Low CYP Inhibitory Promiscuity	0.5841	Non AMES toxic	0.8599	Non-carcinogens	0.6621	Not ready biodegradable	0.7239	Weak inhibitor	0.7522	Non-inhibitor	DB02213
1907	0.8136	True	0.6111	False	0.7559	False	0.7002	Substrate	0.8904	Non-inhibitor	0.9498	Non-inhibitor	0.9016	Non-inhibitor	0.7581	Non-substrate	0.8337	Non-substrate	0.6129	Non-substrate	0.714	Inhibitor	0.8911	Non-inhibitor	0.9441	Non-inhibitor	0.5415	Non-inhibitor	0.8785	Non-inhibitor	0.9278	Low CYP Inhibitory Promiscuity	0.7519	Non AMES toxic	0.8477	Non-carcinogens	0.8988	Not ready biodegradable	0.9457	Weak inhibitor	0.6097	Non-inhibitor	DB02214
1908	0.9094	True	0.7172	True	0.7544	False	0.5531	Non-substrate	0.8767	Non-inhibitor	0.8061	Non-inhibitor	0.9656	Non-inhibitor	0.8017	Non-substrate	0.7991	Non-substrate	0.5474	Non-substrate	0.9277	Non-inhibitor	0.8592	Non-inhibitor	0.9485	Non-inhibitor	0.9077	Non-inhibitor	0.9854	Non-inhibitor	0.955	Low CYP Inhibitory Promiscuity	0.8666	Non AMES toxic	0.908	Non-carcinogens	0.8365	Ready biodegradable	0.9976	Weak inhibitor	0.9737	Non-inhibitor	DB02215
