Unnamed: 0	hia	hia.cls	bbb	bbb.cls	caco2	caco2.cls	p_glycoprotein_substrate	p_glycoprotein_substrate.cls	p_glycoprotein_inhibitor_1	p_glycoprotein_inhibitor_1.cls	p_glycoprotein_inhibitor_2	p_glycoprotein_inhibitor_2.cls	renal_organic_cation_transporter	renal_organic_cation_transporter.cls	cyp450_2c9_substrate	cyp450_2c9_substrate.cls	cyp450_2d6_substrate	cyp450_2d6_substrate.cls	cyp450_3a4_substrate	cyp450_3a4_substrate.cls	cyp450_1a2_substrate	cyp450_1a2_substrate.cls	cyp450_2c9_inhibitor	cyp450_2c9_inhibitor.cls	cyp450_2d6_inhibitor	cyp450_2d6_inhibitor.cls	cyp450_2c19_inhibitor	cyp450_2c19_inhibitor.cls	cyp450_3a4_inhibitor	cyp450_3a4_inhibitor.cls	cyp_inhibitory_promiscuity	cyp_inhibitory_promiscuity.cls	ames_toxicity	ames_toxicity.cls	carcinogenicity	carcinogenicity.cls	biodegradation	biodegradation.cls	herg_inhibitor_1	herg_inhibitor_1.cls	herg_inhibitor_2	herg_inhibitor_2.cls	id
716	0.9924	True	0.9953	True	0.8767	True	0.8217	Substrate	0.7866	Non-inhibitor	0.935	Non-inhibitor	0.7666	Inhibitor	0.7467	Non-substrate	0.78	Substrate	0.7112	Substrate	0.6437	Non-inhibitor	0.9139	Non-inhibitor	0.7703	Inhibitor	0.8908	Non-inhibitor	0.8856	Non-inhibitor	0.9051	Low CYP Inhibitory Promiscuity	0.5661	Non AMES toxic	0.9694	Non-carcinogens	0.9681	Not ready biodegradable	0.6841	Weak inhibitor	0.5153	Non-inhibitor	DB00854
720	1.0	True	0.984	True	0.8629	True	0.5627	Substrate	0.5153	Inhibitor	0.6722	Non-inhibitor	0.8105	Non-inhibitor	0.7608	Non-substrate	0.9117	Non-substrate	0.7529	Substrate	0.5	Non-inhibitor	0.6907	Non-inhibitor	0.9731	Non-inhibitor	0.8725	Non-inhibitor	0.8587	Non-inhibitor	0.9634	Low CYP Inhibitory Promiscuity	0.9326	Non AMES toxic	0.8955	Non-carcinogens	0.9827	Not ready biodegradable	0.9399	Weak inhibitor	0.5786	Non-inhibitor	DB00858
729	0.9871	True	0.8115	False	0.5546	False	0.692	Substrate	0.953	Non-inhibitor	0.8732	Non-inhibitor	0.6134	Non-inhibitor	0.6367	Non-substrate	0.5054	Substrate	0.5874	Non-substrate	0.9045	Non-inhibitor	0.9442	Non-inhibitor	0.6034	Non-inhibitor	0.9025	Non-inhibitor	0.8351	Non-inhibitor	0.7277	Low CYP Inhibitory Promiscuity	0.7799	Non AMES toxic	0.9177	Non-carcinogens	0.8862	Not ready biodegradable	0.7534	Weak inhibitor	0.5409	Inhibitor	DB00867
732	0.9927	True	0.9289	True	0.6039	True	0.7298	Non-substrate	0.9534	Non-inhibitor	0.9664	Non-inhibitor	0.8998	Non-inhibitor	0.6293	Non-substrate	0.9226	Non-substrate	0.8098	Non-substrate	0.9046	Non-inhibitor	0.8607	Non-inhibitor	0.9231	Non-inhibitor	0.8958	Non-inhibitor	0.9526	Non-inhibitor	0.8682	Low CYP Inhibitory Promiscuity	0.9398	Non AMES toxic	0.7568	Non-carcinogens	0.7714	Ready biodegradable	0.9869	Weak inhibitor	0.9716	Non-inhibitor	DB00870
733	0.987	True	0.9355	False	0.8404	False	0.6335	Substrate	0.8954	Non-inhibitor	0.9672	Non-inhibitor	0.9067	Non-inhibitor	0.7678	Non-substrate	0.7922	Non-substrate	0.6291	Non-substrate	0.9516	Non-inhibitor	0.9303	Non-inhibitor	0.923	Non-inhibitor	0.9115	Non-inhibitor	0.8766	Non-inhibitor	0.9117	Low CYP Inhibitory Promiscuity	0.9119	Non AMES toxic	0.8484	Non-carcinogens	0.9808	Not ready biodegradable	0.9548	Weak inhibitor	0.9467	Non-inhibitor	DB00871
738	0.7841	False	0.9599	False	0.6341	False	0.8052	Substrate	0.8564	Inhibitor	0.8021	Inhibitor	0.8116	Non-inhibitor	0.878	Non-substrate	0.9138	Non-substrate	0.7776	Substrate	0.9007	Non-inhibitor	0.9125	Non-inhibitor	0.9414	Non-inhibitor	0.9158	Non-inhibitor	0.9333	Non-inhibitor	0.9742	Low CYP Inhibitory Promiscuity	0.6617	Non AMES toxic	0.9546	Non-carcinogens	0.9593	Not ready biodegradable	0.9831	Weak inhibitor	0.8443	Non-inhibitor	DB00877
739	0.8984	True	0.7872	True	0.5231	True	0.6016	Substrate	0.5733	Non-inhibitor	0.9175	Inhibitor	0.7955	Inhibitor	0.7033	Non-substrate	0.6218	Non-substrate	0.6532	Non-substrate	0.8025	Inhibitor	0.6847	Non-inhibitor	0.927	Inhibitor	0.5065	Non-inhibitor	0.8309	Non-inhibitor	0.59	High CYP Inhibitory Promiscuity	0.6532	Non AMES toxic	0.857	Non-carcinogens	0.9896	Not ready biodegradable	0.5579	Weak inhibitor	0.5661	Non-inhibitor	DB00878
740	0.9944	True	0.9742	True	0.7053	False	0.7363	Non-substrate	0.933	Non-inhibitor	0.9806	Non-inhibitor	0.8614	Non-inhibitor	0.7945	Non-substrate	0.8401	Non-substrate	0.625	Non-substrate	0.7748	Non-inhibitor	0.7384	Non-inhibitor	0.8666	Non-inhibitor	0.7947	Non-inhibitor	0.6915	Non-inhibitor	0.7653	Low CYP Inhibitory Promiscuity	0.5304	AMES toxic	0.7394	Non-carcinogens	1.0	Not ready biodegradable	0.9861	Weak inhibitor	0.7827	Non-inhibitor	DB00879
741	0.9119	True	0.9506	False	0.7368	False	0.706	Non-substrate	0.8482	Non-inhibitor	0.8381	Non-inhibitor	0.8177	Non-inhibitor	0.755	Non-substrate	0.8379	Non-substrate	0.6308	Non-substrate	0.9045	Non-inhibitor	0.9071	Non-inhibitor	0.923	Non-inhibitor	0.9382	Non-inhibitor	0.8901	Non-inhibitor	0.8658	Low CYP Inhibitory Promiscuity	0.9132	Non AMES toxic	0.7792	Non-carcinogens	1.0	Not ready biodegradable	0.9654	Weak inhibitor	0.9352	Non-inhibitor	DB00880
747	0.9567	False	0.9219	False	0.7793	False	0.7377	Substrate	0.7782	Non-inhibitor	0.9778	Non-inhibitor	0.8896	Non-inhibitor	0.7898	Non-substrate	0.9117	Non-substrate	0.5745	Non-substrate	0.8791	Non-inhibitor	0.8218	Non-inhibitor	0.8781	Non-inhibitor	0.7666	Non-inhibitor	0.5854	Inhibitor	0.93	Low CYP Inhibitory Promiscuity	0.8423	Non AMES toxic	0.9497	Non-carcinogens	0.9922	Not ready biodegradable	0.9918	Weak inhibitor	0.624	Non-inhibitor	DB00886
749	0.987	True	0.9735	True	0.754	True	0.5964	Non-substrate	0.9388	Non-inhibitor	0.8382	Non-inhibitor	0.6023	Inhibitor	0.7811	Non-substrate	0.6069	Non-substrate	0.5986	Non-substrate	0.6607	Non-inhibitor	0.9504	Non-inhibitor	0.9153	Non-inhibitor	0.8068	Non-inhibitor	0.9804	Non-inhibitor	0.9421	Low CYP Inhibitory Promiscuity	0.9108	AMES toxic	0.6585	Carcinogens 	0.9258	Not ready biodegradable	0.5662	Strong inhibitor	0.792	Non-inhibitor	DB00888
754	0.9945	True	0.9379	True	0.7355	True	0.6792	Substrate	0.6476	Inhibitor	0.6498	Non-inhibitor	0.7565	Non-inhibitor	0.8542	Non-substrate	0.9116	Non-substrate	0.6459	Substrate	0.7315	Non-inhibitor	0.8996	Non-inhibitor	0.9177	Non-inhibitor	0.8484	Non-inhibitor	0.7612	Non-inhibitor	0.9224	Low CYP Inhibitory Promiscuity	0.9515	Non AMES toxic	0.9515	Non-carcinogens	0.9096	Not ready biodegradable	0.8719	Weak inhibitor	0.8734	Non-inhibitor	DB00894
757	0.9948	True	0.9539	True	0.726	True	0.8197	Non-substrate	0.9678	Non-inhibitor	0.9542	Non-inhibitor	0.9157	Non-inhibitor	0.7857	Non-substrate	0.9266	Non-substrate	0.8073	Non-substrate	0.726	Non-inhibitor	0.9346	Non-inhibitor	0.9702	Non-inhibitor	0.9296	Non-inhibitor	0.9772	Non-inhibitor	0.9163	Low CYP Inhibitory Promiscuity	0.9132	Non AMES toxic	0.7654	Carcinogens 	0.9074	Ready biodegradable	0.9319	Weak inhibitor	0.9586	Non-inhibitor	DB00898
763	0.9941	True	0.9882	True	0.8867	True	0.7019	Substrate	0.5833	Inhibitor	0.8807	Inhibitor	0.7955	Inhibitor	0.7456	Non-substrate	0.8918	Substrate	0.647	Substrate	0.9107	Inhibitor	0.9071	Non-inhibitor	0.8932	Inhibitor	0.9026	Non-inhibitor	0.8309	Non-inhibitor	0.5954	High CYP Inhibitory Promiscuity	0.5463	Non AMES toxic	0.9676	Non-carcinogens	0.9884	Not ready biodegradable	0.7054	Weak inhibitor	0.7926	Inhibitor	DB00904
770	0.975	True	0.9308	True	0.6003	False	0.6257	Substrate	0.7815	Non-inhibitor	0.9706	Non-inhibitor	0.8178	Non-inhibitor	0.7946	Non-substrate	0.8931	Non-substrate	0.5149	Substrate	0.9045	Non-inhibitor	0.9071	Non-inhibitor	0.9231	Non-inhibitor	0.9025	Non-inhibitor	0.876	Non-inhibitor	0.7518	Low CYP Inhibitory Promiscuity	0.9106	AMES toxic	0.5986	Non-carcinogens	0.7608	Not ready biodegradable	0.5582	Strong inhibitor	0.5554	Non-inhibitor	DB00911
775	0.9805	True	0.9297	True	0.5365	False	0.5141	Non-substrate	0.8954	Non-inhibitor	0.8755	Non-inhibitor	0.7762	Non-inhibitor	0.7318	Non-substrate	0.8815	Non-substrate	0.6767	Non-substrate	0.9045	Non-inhibitor	0.9242	Non-inhibitor	0.9231	Non-inhibitor	0.9401	Non-inhibitor	0.9242	Non-inhibitor	0.8483	Low CYP Inhibitory Promiscuity	0.9107	AMES toxic	0.7471	Non-carcinogens	0.5941	Not ready biodegradable	0.5	Weak inhibitor	0.8272	Non-inhibitor	DB00916
782	0.5918	True	0.9659	False	0.7463	False	0.7962	Substrate	0.8318	Non-inhibitor	0.9607	Non-inhibitor	0.7981	Non-inhibitor	0.8253	Non-substrate	0.8124	Non-substrate	0.5421	Non-substrate	0.9045	Non-inhibitor	0.907	Non-inhibitor	0.9231	Non-inhibitor	0.9026	Non-inhibitor	0.8308	Non-inhibitor	0.577	Low CYP Inhibitory Promiscuity	0.6325	Non AMES toxic	0.8446	Non-carcinogens	0.8569	Not ready biodegradable	0.9112	Weak inhibitor	0.7227	Non-inhibitor	DB00923
783	0.9941	True	0.9512	True	0.8867	True	0.7567	Substrate	0.8563	Inhibitor	0.6447	Inhibitor	0.7955	Inhibitor	0.7826	Non-substrate	0.8918	Substrate	0.7501	Substrate	0.7324	Inhibitor	0.9071	Non-inhibitor	0.8933	Inhibitor	0.9025	Non-inhibitor	0.9158	Non-inhibitor	0.6955	Low CYP Inhibitory Promiscuity	0.9132	Non AMES toxic	0.8127	Non-carcinogens	0.8727	Not ready biodegradable	0.7531	Weak inhibitor	0.6767	Inhibitor	DB00924
787	0.9509	True	0.8753	True	0.8715	False	0.7879	Non-substrate	0.9591	Non-inhibitor	0.9671	Non-inhibitor	0.9355	Non-inhibitor	0.8103	Non-substrate	0.8572	Non-substrate	0.6067	Non-substrate	0.9045	Non-inhibitor	0.9436	Non-inhibitor	0.9438	Non-inhibitor	0.9329	Non-inhibitor	0.9617	Non-inhibitor	0.9839	Low CYP Inhibitory Promiscuity	0.8058	AMES toxic	0.9182	Non-carcinogens	0.8432	Not ready biodegradable	0.9794	Weak inhibitor	0.8996	Non-inhibitor	DB00928
789	0.7183	True	0.9833	False	0.8232	False	0.7092	Substrate	0.802	Non-inhibitor	0.9317	Non-inhibitor	0.9464	Non-inhibitor	0.8384	Non-substrate	0.8989	Non-substrate	0.6228	Substrate	0.9046	Non-inhibitor	0.9071	Non-inhibitor	0.923	Non-inhibitor	0.9026	Non-inhibitor	0.8309	Non-inhibitor	0.8019	Low CYP Inhibitory Promiscuity	0.8374	Non AMES toxic	0.8692	Non-carcinogens	0.9955	Not ready biodegradable	0.995	Weak inhibitor	0.7584	Non-inhibitor	DB00931
794	0.9756	True	0.6165	True	0.8867	True	0.734	Non-substrate	0.9815	Non-inhibitor	0.9937	Non-inhibitor	0.9167	Non-inhibitor	0.7962	Non-substrate	0.9233	Non-substrate	0.766	Non-substrate	0.9517	Non-inhibitor	0.7984	Non-inhibitor	0.9659	Non-inhibitor	0.7644	Non-inhibitor	0.8675	Non-inhibitor	0.8525	Low CYP Inhibitory Promiscuity	0.9829	Non AMES toxic	0.8627	Non-carcinogens	0.8086	Ready biodegradable	0.9631	Weak inhibitor	0.9734	Non-inhibitor	DB00936
797	0.9393	True	0.8668	True	0.8398	True	0.806	Non-substrate	0.8943	Non-inhibitor	0.9474	Non-inhibitor	0.9094	Non-inhibitor	0.6402	Non-substrate	0.9164	Non-substrate	0.6566	Non-substrate	0.9236	Inhibitor	0.9106	Inhibitor	0.923	Non-inhibitor	0.8271	Non-inhibitor	0.8308	Non-inhibitor	0.558	Low CYP Inhibitory Promiscuity	0.8633	Non AMES toxic	0.5329	Non-carcinogens	0.9709	Not ready biodegradable	0.9502	Weak inhibitor	0.872	Non-inhibitor	DB00939
800	0.9465	True	0.9686	True	0.6502	True	0.654	Substrate	0.5407	Inhibitor	0.8279	Non-inhibitor	0.7739	Inhibitor	0.8273	Non-substrate	0.8337	Non-substrate	0.5554	Non-substrate	0.9193	Non-inhibitor	0.9181	Non-inhibitor	0.9056	Inhibitor	0.9102	Non-inhibitor	0.8257	Non-inhibitor	0.9336	Low CYP Inhibitory Promiscuity	0.856	Non AMES toxic	0.9292	Non-carcinogens	0.9172	Not ready biodegradable	0.6253	Strong inhibitor	0.5169	Inhibitor	DB00942
801	0.9972	True	0.9761	True	0.7931	False	0.7746	Non-substrate	0.937	Non-inhibitor	0.9171	Non-inhibitor	0.8163	Non-inhibitor	0.8286	Non-substrate	0.8493	Non-substrate	0.5762	Non-substrate	0.9046	Non-inhibitor	0.9071	Non-inhibitor	0.9231	Non-inhibitor	0.9025	Non-inhibitor	0.8893	Non-inhibitor	0.9213	Low CYP Inhibitory Promiscuity	0.9107	AMES toxic	0.8626	Non-carcinogens	0.8721	Not ready biodegradable	0.925	Weak inhibitor	0.875	Non-inhibitor	DB00943
802	0.975	False	0.8552	True	0.5237	True	0.6145	Substrate	0.778	Non-inhibitor	0.6802	Inhibitor	0.6822	Non-inhibitor	0.7289	Non-substrate	0.7984	Non-substrate	0.707	Substrate	0.8801	Non-inhibitor	0.8903	Non-inhibitor	0.9166	Non-inhibitor	0.8855	Non-inhibitor	0.88	Non-inhibitor	0.8541	Low CYP Inhibitory Promiscuity	0.6225	Non AMES toxic	0.684	Non-carcinogens	0.9618	Not ready biodegradable	0.7692	Weak inhibitor	0.5084	Inhibitor	DB00944
803	0.9645	True	0.9376	True	0.6607	False	0.685	Non-substrate	0.9118	Non-inhibitor	0.9615	Non-inhibitor	0.914	Non-inhibitor	0.7518	Non-substrate	0.9116	Non-substrate	0.7225	Non-substrate	0.9046	Non-inhibitor	0.9071	Non-inhibitor	0.9576	Non-inhibitor	0.9445	Non-inhibitor	0.9611	Non-inhibitor	0.9557	Low CYP Inhibitory Promiscuity	0.9326	Non AMES toxic	0.8356	Non-carcinogens	0.9067	Ready biodegradable	0.9433	Weak inhibitor	0.9799	Non-inhibitor	DB00945
804	0.992	True	0.8992	True	0.8924	True	0.5545	Substrate	0.8579	Non-inhibitor	0.8896	Non-inhibitor	0.8798	Non-inhibitor	0.6832	Non-substrate	0.9116	Non-substrate	0.687	Non-substrate	0.6462	Inhibitor	0.7572	Inhibitor	0.9555	Non-inhibitor	0.5	Non-inhibitor	0.9032	Non-inhibitor	0.6013	Low CYP Inhibitory Promiscuity	0.8363	Non AMES toxic	0.9044	Non-carcinogens	0.8477	Not ready biodegradable	0.9105	Weak inhibitor	0.9479	Non-inhibitor	DB00946
807	0.9544	True	0.9805	True	0.6324	False	0.783	Non-substrate	0.9551	Non-inhibitor	0.932	Non-inhibitor	0.9039	Non-inhibitor	0.9009	Non-substrate	0.9116	Non-substrate	0.7942	Non-substrate	0.9045	Non-inhibitor	0.9184	Non-inhibitor	0.7126	Inhibitor	0.9026	Non-inhibitor	0.8309	Non-inhibitor	0.9271	Low CYP Inhibitory Promiscuity	0.7602	Non AMES toxic	0.8338	Non-carcinogens	0.8068	Not ready biodegradable	0.9872	Weak inhibitor	0.9786	Non-inhibitor	DB00949
809	0.9892	True	0.9895	True	0.6959	True	0.8315	Non-substrate	0.9778	Non-inhibitor	0.996	Non-inhibitor	0.9054	Non-inhibitor	0.9088	Non-substrate	0.9116	Non-substrate	0.7557	Non-substrate	0.6482	Inhibitor	0.9273	Non-inhibitor	0.9443	Non-inhibitor	0.9513	Non-inhibitor	0.5111	Non-inhibitor	0.9342	Low CYP Inhibitory Promiscuity	0.8557	AMES toxic	0.7514	Non-carcinogens	0.981	Not ready biodegradable	0.9872	Weak inhibitor	0.9586	Non-inhibitor	DB00951
811	1.0	True	0.9406	True	0.5547	True	0.7478	Substrate	0.8752	Non-inhibitor	0.7244	Non-inhibitor	0.7394	Inhibitor	0.8572	Non-substrate	0.6765	Non-substrate	0.5574	Substrate	0.9149	Non-inhibitor	0.9063	Non-inhibitor	0.8913	Non-inhibitor	0.9515	Non-inhibitor	0.9688	Non-inhibitor	0.956	Low CYP Inhibitory Promiscuity	0.5644	AMES toxic	0.9133	Non-carcinogens	0.9439	Not ready biodegradable	0.7051	Weak inhibitor	0.7265	Non-inhibitor	DB00953
812	0.6028	True	0.9704	False	0.7573	False	0.8808	Substrate	0.7564	Inhibitor	0.6712	Non-inhibitor	0.8978	Non-inhibitor	0.8537	Non-substrate	0.9117	Non-substrate	0.7329	Substrate	0.9305	Non-inhibitor	0.907	Non-inhibitor	0.9231	Non-inhibitor	0.9051	Non-inhibitor	0.8309	Non-inhibitor	0.9141	Low CYP Inhibitory Promiscuity	0.7677	Non AMES toxic	0.9345	Non-carcinogens	0.9961	Not ready biodegradable	0.9944	Weak inhibitor	0.5956	Non-inhibitor	DB00954
822	0.9685	True	0.9398	True	0.8503	True	0.625	Substrate	0.9406	Non-inhibitor	0.9142	Non-inhibitor	0.7327	Inhibitor	0.8621	Non-substrate	0.7005	Non-substrate	0.6636	Non-substrate	0.9046	Non-inhibitor	0.9071	Non-inhibitor	0.7046	Inhibitor	0.9025	Non-inhibitor	0.8713	Non-inhibitor	0.8947	Low CYP Inhibitory Promiscuity	0.8937	Non AMES toxic	0.9263	Non-carcinogens	0.9954	Not ready biodegradable	0.8192	Weak inhibitor	0.891	Non-inhibitor	DB00964
823	1.0	True	0.8794	True	0.8957	False	0.6061	Substrate	0.5261	Non-inhibitor	0.8653	Inhibitor	0.6047	Non-inhibitor	0.7876	Non-substrate	0.9116	Non-substrate	0.5255	Non-substrate	0.5699	Inhibitor	0.5481	Non-inhibitor	0.7796	Non-inhibitor	0.5509	Non-inhibitor	0.8309	Non-inhibitor	0.601	High CYP Inhibitory Promiscuity	0.6432	Non AMES toxic	0.9094	Non-carcinogens	0.9862	Not ready biodegradable	0.9166	Weak inhibitor	0.7114	Non-inhibitor	DB00966
827	0.7619	True	0.9659	False	0.6568	False	0.8368	Substrate	0.6482	Non-inhibitor	0.8638	Non-inhibitor	0.8178	Non-inhibitor	0.8589	Non-substrate	0.8535	Non-substrate	0.759	Substrate	0.9045	Non-inhibitor	0.9071	Non-inhibitor	0.923	Non-inhibitor	0.9025	Non-inhibitor	0.8614	Non-inhibitor	0.8681	Low CYP Inhibitory Promiscuity	0.9133	Non AMES toxic	0.9019	Non-carcinogens	0.983	Not ready biodegradable	0.9208	Weak inhibitor	0.5171	Non-inhibitor	DB00970
828	0.9946	True	0.9786	True	0.6224	True	0.908	Non-substrate	0.9531	Non-inhibitor	0.9963	Non-inhibitor	0.9254	Non-inhibitor	0.8623	Non-substrate	0.8451	Non-substrate	0.8077	Non-substrate	0.7526	Non-inhibitor	0.7658	Non-inhibitor	0.9304	Non-inhibitor	0.8352	Non-inhibitor	0.891	Non-inhibitor	0.7268	Low CYP Inhibitory Promiscuity	0.8363	Non AMES toxic	0.6874	Carcinogens 	0.9612	Not ready biodegradable	0.933	Weak inhibitor	0.9694	Non-inhibitor	DB00971
829	1.0	True	0.982	True	0.5102	False	0.7034	Substrate	0.8563	Inhibitor	0.9563	Inhibitor	0.6812	Inhibitor	0.7501	Non-substrate	0.8918	Substrate	0.8204	Substrate	0.6371	Inhibitor	0.8114	Non-inhibitor	0.568	Non-inhibitor	0.6934	Non-inhibitor	0.5902	Non-inhibitor	0.7266	High CYP Inhibitory Promiscuity	0.6567	Non AMES toxic	0.878	Non-carcinogens	1.0	Not ready biodegradable	0.7885	Weak inhibitor	0.7391	Inhibitor	DB00972
830	0.9899	True	0.9074	True	0.5225	False	0.6918	Non-substrate	0.6026	Non-inhibitor	0.5306	Inhibitor	0.8659	Non-inhibitor	0.8244	Non-substrate	0.7505	Non-substrate	0.5341	Substrate	0.7013	Non-inhibitor	0.6125	Non-inhibitor	0.8442	Non-inhibitor	0.5807	Non-inhibitor	0.796	Inhibitor	0.5289	High CYP Inhibitory Promiscuity	0.7476	Non AMES toxic	0.8328	Non-carcinogens	0.9853	Not ready biodegradable	0.9767	Weak inhibitor	0.5455	Inhibitor	DB00973
831	0.8668	False	0.7126	False	0.5739	False	0.6377	Substrate	0.9296	Non-inhibitor	0.972	Non-inhibitor	0.8473	Non-inhibitor	0.8457	Non-substrate	0.8271	Non-substrate	0.7616	Non-substrate	0.8959	Non-inhibitor	0.9225	Non-inhibitor	0.9306	Non-inhibitor	0.9174	Non-inhibitor	0.9288	Non-inhibitor	0.9891	Low CYP Inhibitory Promiscuity	0.9132	Non AMES toxic	0.7715	Non-carcinogens	0.8307	Not ready biodegradable	0.8158	Weak inhibitor	0.9341	Non-inhibitor	DB00974
832	0.9917	True	0.6246	False	0.7261	False	0.7696	Substrate	0.5321	Non-inhibitor	0.8383	Non-inhibitor	0.615	Non-inhibitor	0.8345	Non-substrate	0.6825	Non-substrate	0.6849	Non-substrate	0.9045	Non-inhibitor	0.8045	Inhibitor	0.7201	Inhibitor	0.957	Non-inhibitor	0.6789	Inhibitor	0.7806	Low CYP Inhibitory Promiscuity	0.7009	Non AMES toxic	0.8884	Non-carcinogens	0.988	Not ready biodegradable	0.5271	Strong inhibitor	0.633	Non-inhibitor	DB00975
833	0.9904	True	0.8608	False	0.8958	False	0.8472	Substrate	0.8737	Inhibitor	0.7653	Inhibitor	0.8479	Non-inhibitor	0.7872	Non-substrate	0.8617	Non-substrate	0.7538	Substrate	0.8288	Non-inhibitor	0.7157	Non-inhibitor	0.8675	Non-inhibitor	0.6476	Non-inhibitor	0.8407	Non-inhibitor	0.7749	Low CYP Inhibitory Promiscuity	0.7687	Non AMES toxic	0.8998	Non-carcinogens	1.0	Not ready biodegradable	0.9399	Weak inhibitor	0.6053	Non-inhibitor	DB00976
838	1.0	True	0.9975	True	0.5804	True	0.6631	Substrate	0.5442	Non-inhibitor	0.8382	Non-inhibitor	0.7046	Non-inhibitor	0.7838	Non-substrate	0.6455	Non-substrate	0.7321	Substrate	0.9046	Non-inhibitor	0.9071	Non-inhibitor	0.8932	Inhibitor	0.9026	Non-inhibitor	0.8309	Non-inhibitor	0.8681	Low CYP Inhibitory Promiscuity	0.9133	Non AMES toxic	0.9232	Non-carcinogens	0.8652	Not ready biodegradable	0.9066	Weak inhibitor	0.8397	Non-inhibitor	DB00981
840	0.8991	True	0.8026	False	0.6916	False	0.747	Substrate	0.8773	Non-inhibitor	0.8561	Non-inhibitor	0.8818	Non-inhibitor	0.714	Non-substrate	0.7086	Non-substrate	0.5556	Substrate	0.6609	Non-inhibitor	0.907	Non-inhibitor	0.8931	Inhibitor	0.8994	Inhibitor	0.8757	Non-inhibitor	0.8442	Low CYP Inhibitory Promiscuity	0.7517	Non AMES toxic	0.8704	Non-carcinogens	0.992	Not ready biodegradable	0.9611	Weak inhibitor	0.6602	Non-inhibitor	DB00983
843	0.8406	False	0.8436	True	0.5778	True	0.7928	Substrate	0.894	Non-inhibitor	0.9731	Non-inhibitor	0.5299	Non-inhibitor	0.7812	Non-substrate	0.7136	Non-substrate	0.662	Substrate	0.9046	Non-inhibitor	0.9133	Non-inhibitor	0.9231	Non-inhibitor	0.9243	Non-inhibitor	0.8735	Non-inhibitor	0.978	Low CYP Inhibitory Promiscuity	0.7888	Non AMES toxic	0.9257	Non-carcinogens	0.8627	Ready biodegradable	0.9345	Weak inhibitor	0.7884	Non-inhibitor	DB00986
845	0.9547	True	0.8414	False	0.5479	False	0.5431	Non-substrate	0.9739	Non-inhibitor	0.9357	Non-inhibitor	0.7115	Non-inhibitor	0.8462	Non-substrate	0.6383	Non-substrate	0.6905	Non-substrate	0.9046	Non-inhibitor	0.9459	Non-inhibitor	0.9422	Non-inhibitor	0.9477	Non-inhibitor	0.9001	Non-inhibitor	0.8648	Low CYP Inhibitory Promiscuity	0.9107	AMES toxic	0.8642	Non-carcinogens	0.7449	Ready biodegradable	0.7712	Weak inhibitor	0.5715	Non-inhibitor	DB00988
850	0.9607	True	0.9226	True	0.5057	True	0.7766	Non-substrate	0.8049	Non-inhibitor	0.6683	Non-inhibitor	0.8493	Non-inhibitor	0.7861	Non-substrate	0.8273	Non-substrate	0.5944	Non-substrate	0.9046	Non-inhibitor	0.907	Non-inhibitor	0.9231	Non-inhibitor	0.9025	Non-inhibitor	0.9733	Non-inhibitor	0.7	High CYP Inhibitory Promiscuity	0.9152	AMES toxic	0.9182	Non-carcinogens	0.9576	Not ready biodegradable	0.7434	Weak inhibitor	0.8449	Non-inhibitor	DB00993
852	0.941	True	0.9382	True	0.7271	False	0.6557	Non-substrate	0.9789	Non-inhibitor	0.8866	Non-inhibitor	0.7982	Non-inhibitor	0.893	Non-substrate	0.8124	Non-substrate	0.7612	Non-substrate	0.9409	Non-inhibitor	0.9273	Non-inhibitor	0.9418	Non-inhibitor	0.9547	Non-inhibitor	0.8438	Non-inhibitor	0.9706	Low CYP Inhibitory Promiscuity	0.9162	Non AMES toxic	0.8536	Non-carcinogens	0.7046	Not ready biodegradable	0.9406	Weak inhibitor	0.8659	Non-inhibitor	DB00996
855	0.9202	True	0.9659	False	0.8956	False	0.6533	Non-substrate	0.8624	Non-inhibitor	0.8688	Non-inhibitor	0.8416	Non-inhibitor	0.7664	Non-substrate	0.8333	Non-substrate	0.6217	Non-substrate	0.9401	Non-inhibitor	0.9071	Non-inhibitor	0.9252	Non-inhibitor	0.9025	Non-inhibitor	0.9569	Non-inhibitor	0.9036	Low CYP Inhibitory Promiscuity	0.9133	Non AMES toxic	0.7986	Non-carcinogens	0.9964	Not ready biodegradable	0.9576	Weak inhibitor	0.9135	Non-inhibitor	DB00999
856	0.947	False	0.9961	False	0.8171	False	0.7143	Substrate	0.9153	Non-inhibitor	0.997	Non-inhibitor	0.9488	Non-inhibitor	0.8429	Non-substrate	0.825	Non-substrate	0.5	Non-substrate	0.9046	Non-inhibitor	0.9071	Non-inhibitor	0.9231	Non-inhibitor	0.9026	Non-inhibitor	0.8594	Non-inhibitor	0.9839	Low CYP Inhibitory Promiscuity	0.8339	Non AMES toxic	0.8335	Non-carcinogens	0.9667	Not ready biodegradable	0.9994	Weak inhibitor	0.8895	Non-inhibitor	DB01000
