Unnamed: 0	hia	hia.cls	bbb	bbb.cls	caco2	caco2.cls	p_glycoprotein_substrate	p_glycoprotein_substrate.cls	p_glycoprotein_inhibitor_1	p_glycoprotein_inhibitor_1.cls	p_glycoprotein_inhibitor_2	p_glycoprotein_inhibitor_2.cls	renal_organic_cation_transporter	renal_organic_cation_transporter.cls	cyp450_2c9_substrate	cyp450_2c9_substrate.cls	cyp450_2d6_substrate	cyp450_2d6_substrate.cls	cyp450_3a4_substrate	cyp450_3a4_substrate.cls	cyp450_1a2_substrate	cyp450_1a2_substrate.cls	cyp450_2c9_inhibitor	cyp450_2c9_inhibitor.cls	cyp450_2d6_inhibitor	cyp450_2d6_inhibitor.cls	cyp450_2c19_inhibitor	cyp450_2c19_inhibitor.cls	cyp450_3a4_inhibitor	cyp450_3a4_inhibitor.cls	cyp_inhibitory_promiscuity	cyp_inhibitory_promiscuity.cls	ames_toxicity	ames_toxicity.cls	carcinogenicity	carcinogenicity.cls	biodegradation	biodegradation.cls	herg_inhibitor_1	herg_inhibitor_1.cls	herg_inhibitor_2	herg_inhibitor_2.cls	id
321	0.992	True	0.9781	True	0.8304	True	0.7862	Substrate	0.8112	Non-inhibitor	0.8134	Non-inhibitor	0.7971	Non-inhibitor	0.8733	Non-substrate	0.9115	Non-substrate	0.7315	Substrate	0.938	Non-inhibitor	0.9106	Non-inhibitor	0.9231	Non-inhibitor	0.9247	Non-inhibitor	0.8308	Non-inhibitor	0.9169	Low CYP Inhibitory Promiscuity	0.9132	Non AMES toxic	0.9399	Non-carcinogens	1.0	Not ready biodegradable	0.9558	Weak inhibitor	0.5091	Inhibitor	DB00443
322	0.8166	True	0.9584	False	0.5728	False	0.6638	Substrate	0.8656	Non-inhibitor	0.9094	Non-inhibitor	0.8549	Non-inhibitor	0.7897	Non-substrate	0.9116	Non-substrate	0.5599	Substrate	0.7516	Non-inhibitor	0.5445	Non-inhibitor	0.7197	Non-inhibitor	0.7423	Inhibitor	0.7677	Inhibitor	0.798	High CYP Inhibitory Promiscuity	0.7291	AMES toxic	0.9303	Non-carcinogens	0.9254	Not ready biodegradable	0.9934	Weak inhibitor	0.8415	Non-inhibitor	DB00444
324	0.9157	True	0.9366	True	0.7367	True	0.7305	Non-substrate	0.9216	Non-inhibitor	0.8822	Non-inhibitor	0.9477	Non-inhibitor	0.7775	Non-substrate	0.8934	Non-substrate	0.5936	Non-substrate	0.9046	Non-inhibitor	0.9071	Non-inhibitor	0.9231	Non-inhibitor	0.8994	Inhibitor	0.8309	Non-inhibitor	0.8682	Low CYP Inhibitory Promiscuity	0.9133	Non AMES toxic	0.5483	Non-carcinogens	0.5053	Ready biodegradable	0.9658	Weak inhibitor	0.8764	Non-inhibitor	DB00446
326	0.9972	True	0.7007	True	0.8866	True	0.547	Non-substrate	0.5357	Inhibitor	0.8692	Non-inhibitor	0.5521	Inhibitor	0.7826	Non-substrate	0.8659	Non-substrate	0.6771	Substrate	0.9106	Inhibitor	0.9071	Non-inhibitor	0.8932	Inhibitor	0.8993	Inhibitor	0.7959	Inhibitor	0.8768	High CYP Inhibitory Promiscuity	0.5858	Non AMES toxic	0.7944	Non-carcinogens	1.0	Not ready biodegradable	0.8777	Weak inhibitor	0.8734	Non-inhibitor	DB00448
327	0.8575	True	0.9747	False	0.7458	False	0.7499	Substrate	0.6617	Non-inhibitor	0.7348	Non-inhibitor	0.9396	Non-inhibitor	0.8238	Non-substrate	0.8369	Non-substrate	0.5056	Non-substrate	0.9046	Non-inhibitor	0.9071	Non-inhibitor	0.9231	Non-inhibitor	0.9129	Non-inhibitor	0.5546	Non-inhibitor	0.9757	Low CYP Inhibitory Promiscuity	0.9063	Non AMES toxic	0.8624	Non-carcinogens	0.7095	Not ready biodegradable	0.9635	Weak inhibitor	0.8847	Non-inhibitor	DB00449
328	1.0	True	0.9602	True	0.7521	False	0.7471	Substrate	0.9128	Inhibitor	0.7451	Inhibitor	0.67	Inhibitor	0.7884	Non-substrate	0.8756	Non-substrate	0.6751	Substrate	0.9045	Non-inhibitor	0.9071	Non-inhibitor	0.8932	Inhibitor	0.9026	Non-inhibitor	0.796	Inhibitor	0.9279	High CYP Inhibitory Promiscuity	0.6353	Non AMES toxic	0.9104	Non-carcinogens	1.0	Not ready biodegradable	0.8955	Strong inhibitor	0.835	Inhibitor	DB00450
330	0.6317	True	0.9659	False	0.5295	False	0.8364	Substrate	0.846	Non-inhibitor	0.551	Inhibitor	0.8954	Non-inhibitor	0.7461	Non-substrate	0.8278	Non-substrate	0.6882	Substrate	0.8305	Non-inhibitor	0.8343	Non-inhibitor	0.8658	Non-inhibitor	0.8104	Non-inhibitor	0.8207	Non-inhibitor	0.5532	Low CYP Inhibitory Promiscuity	0.7312	Non AMES toxic	0.8924	Non-carcinogens	0.9951	Not ready biodegradable	0.9898	Weak inhibitor	0.5484	Inhibitor	DB00453
336	0.9885	True	0.5841	False	0.8628	True	0.6057	Non-substrate	0.6973	Non-inhibitor	0.9382	Non-inhibitor	0.8899	Non-inhibitor	0.7907	Non-substrate	0.8202	Non-substrate	0.5108	Non-substrate	0.6804	Non-inhibitor	0.9239	Non-inhibitor	0.9409	Non-inhibitor	0.648	Non-inhibitor	0.8768	Non-inhibitor	0.5923	Low CYP Inhibitory Promiscuity	0.8341	Non AMES toxic	0.83	Non-carcinogens	0.714	Ready biodegradable	0.9216	Weak inhibitor	0.9501	Non-inhibitor	DB00459
341	0.9406	True	0.9525	True	0.6012	False	0.7254	Non-substrate	0.7654	Non-inhibitor	0.9757	Non-inhibitor	0.9101	Non-inhibitor	0.8409	Non-substrate	0.8488	Non-substrate	0.5649	Non-substrate	0.8415	Non-inhibitor	0.8494	Non-inhibitor	0.9019	Non-inhibitor	0.8269	Non-inhibitor	0.9805	Non-inhibitor	0.926	Low CYP Inhibitory Promiscuity	0.9133	Non AMES toxic	0.6724	Carcinogens 	0.7562	Ready biodegradable	0.6277	Weak inhibitor	0.6966	Non-inhibitor	DB00464
345	0.9836	True	0.9382	True	0.8867	True	0.7863	Substrate	0.8208	Inhibitor	0.8387	Inhibitor	0.762	Inhibitor	0.7898	Non-substrate	0.9116	Non-substrate	0.5754	Substrate	0.9045	Non-inhibitor	0.9071	Non-inhibitor	0.8931	Inhibitor	0.9026	Non-inhibitor	0.8309	Non-inhibitor	0.7225	Low CYP Inhibitory Promiscuity	0.9133	Non AMES toxic	0.972	Non-carcinogens	1.0	Not ready biodegradable	0.5884	Strong inhibitor	0.538	Inhibitor	DB00468
350	1.0	True	0.9571	True	0.686	True	0.5289	Non-substrate	0.6342	Inhibitor	0.706	Inhibitor	0.6049	Non-inhibitor	0.7135	Non-substrate	0.6854	Non-substrate	0.5558	Non-substrate	0.6091	Inhibitor	0.907	Non-inhibitor	0.8932	Inhibitor	0.9026	Non-inhibitor	0.8308	Non-inhibitor	0.6452	High CYP Inhibitory Promiscuity	0.6997	Non AMES toxic	0.8884	Non-carcinogens	0.7395	Ready biodegradable	0.7066	Weak inhibitor	0.5195	Non-inhibitor	DB00473
351	0.9143	True	0.982	True	0.5	True	0.6307	Non-substrate	0.5661	Inhibitor	0.9294	Non-inhibitor	0.9297	Non-inhibitor	0.823	Non-substrate	0.8823	Non-substrate	0.6454	Non-substrate	0.8001	Non-inhibitor	0.8179	Non-inhibitor	0.9099	Non-inhibitor	0.7836	Non-inhibitor	0.8501	Non-inhibitor	0.954	Low CYP Inhibitory Promiscuity	0.9133	Non AMES toxic	0.8264	Non-carcinogens	0.9737	Not ready biodegradable	0.978	Weak inhibitor	0.9697	Non-inhibitor	DB00474
354	0.9757	True	0.9795	True	0.8867	True	0.787	Substrate	0.7164	Inhibitor	0.8387	Inhibitor	0.7557	Inhibitor	0.7617	Non-substrate	0.8919	Substrate	0.6477	Substrate	0.9305	Inhibitor	0.9071	Non-inhibitor	0.9422	Inhibitor	0.5512	Inhibitor	0.9375	Non-inhibitor	0.6601	High CYP Inhibitory Promiscuity	0.9133	Non AMES toxic	0.9309	Non-carcinogens	1.0	Not ready biodegradable	0.9536	Weak inhibitor	0.787	Inhibitor	DB00477
355	1.0	True	0.9798	True	0.6348	True	0.6811	Non-substrate	0.8751	Non-inhibitor	0.919	Non-inhibitor	0.7654	Non-inhibitor	0.8329	Non-substrate	0.7244	Non-substrate	0.6785	Non-substrate	0.9086	Non-inhibitor	0.8923	Non-inhibitor	0.7561	Non-inhibitor	0.872	Non-inhibitor	0.7651	Non-inhibitor	0.8323	Low CYP Inhibitory Promiscuity	0.7955	Non AMES toxic	0.8471	Non-carcinogens	0.9782	Not ready biodegradable	0.9845	Weak inhibitor	0.8704	Non-inhibitor	DB00478
360	0.8901	False	0.8616	True	0.6256	True	0.6912	Substrate	0.8173	Non-inhibitor	0.8176	Non-inhibitor	0.6818	Non-inhibitor	0.8147	Non-substrate	0.6511	Non-substrate	0.5708	Substrate	0.8002	Non-inhibitor	0.8613	Non-inhibitor	0.8874	Non-inhibitor	0.8815	Non-inhibitor	0.9296	Non-inhibitor	0.6622	Low CYP Inhibitory Promiscuity	0.6156	Non AMES toxic	0.5724	Non-carcinogens	0.9841	Not ready biodegradable	0.7691	Weak inhibitor	0.666	Inhibitor	DB00483
361	0.978	True	0.717	True	0.5435	True	0.7017	Substrate	0.5688	Non-inhibitor	0.5951	Inhibitor	0.8266	Inhibitor	0.8403	Non-substrate	0.7533	Non-substrate	0.5617	Non-substrate	0.9046	Non-inhibitor	0.9071	Non-inhibitor	0.9231	Non-inhibitor	0.9025	Non-inhibitor	0.6898	Inhibitor	0.7044	Low CYP Inhibitory Promiscuity	0.8222	Non AMES toxic	0.9446	Non-carcinogens	1.0	Not ready biodegradable	0.8093	Weak inhibitor	0.6711	Non-inhibitor	DB00484
362	0.8368	True	0.9903	False	0.8957	False	0.6204	Non-substrate	0.8951	Non-inhibitor	0.9204	Non-inhibitor	0.9629	Non-inhibitor	0.8262	Non-substrate	0.905	Non-substrate	0.5977	Substrate	0.8592	Inhibitor	0.891	Non-inhibitor	0.918	Non-inhibitor	0.8832	Non-inhibitor	0.819	Non-inhibitor	0.9186	Low CYP Inhibitory Promiscuity	0.6979	Non AMES toxic	0.5672	Carcinogens 	1.0	Not ready biodegradable	0.9996	Weak inhibitor	0.8486	Non-inhibitor	DB00485
364	0.9914	True	0.9651	False	0.9002	True	0.8136	Substrate	0.8781	Non-inhibitor	0.8382	Non-inhibitor	0.6812	Non-inhibitor	0.8645	Non-substrate	0.9116	Non-substrate	0.6809	Non-substrate	0.9275	Non-inhibitor	0.9206	Non-inhibitor	0.9112	Non-inhibitor	0.8584	Non-inhibitor	0.9524	Non-inhibitor	0.6784	Low CYP Inhibitory Promiscuity	0.9108	AMES toxic	0.8816	Non-carcinogens	1.0	Not ready biodegradable	0.7983	Weak inhibitor	0.7795	Non-inhibitor	DB00487
370	0.6285	False	0.9877	False	0.761	False	0.7271	Substrate	0.9091	Non-inhibitor	0.5397	Inhibitor	0.8465	Non-inhibitor	0.8527	Non-substrate	0.8222	Non-substrate	0.5	Non-substrate	0.8014	Non-inhibitor	0.812	Non-inhibitor	0.8945	Non-inhibitor	0.7749	Non-inhibitor	0.7505	Non-inhibitor	0.9174	Low CYP Inhibitory Promiscuity	0.8513	Non AMES toxic	0.8653	Non-carcinogens	0.9931	Not ready biodegradable	0.9873	Weak inhibitor	0.8723	Non-inhibitor	DB00493
371	0.9185	True	0.9104	False	0.5817	False	0.64	Substrate	0.7342	Non-inhibitor	0.8442	Non-inhibitor	0.9311	Non-inhibitor	0.8406	Non-substrate	0.8932	Non-substrate	0.5057	Non-substrate	0.7003	Non-inhibitor	0.581	Non-inhibitor	0.8548	Non-inhibitor	0.6098	Non-inhibitor	0.5133	Non-inhibitor	0.7901	Low CYP Inhibitory Promiscuity	0.5803	AMES toxic	0.561	Non-carcinogens	0.9457	Not ready biodegradable	0.8608	Weak inhibitor	0.8332	Non-inhibitor	DB00494
373	0.9966	True	0.9989	True	0.5256	False	0.6385	Substrate	0.6329	Non-inhibitor	0.5374	Inhibitor	0.6441	Inhibitor	0.8774	Non-substrate	0.5946	Non-substrate	0.6046	Substrate	0.696	Non-inhibitor	0.8253	Non-inhibitor	0.5816	Inhibitor	0.5399	Inhibitor	0.5	Inhibitor	0.6168	High CYP Inhibitory Promiscuity	0.7145	Non AMES toxic	0.8847	Non-carcinogens	0.9599	Not ready biodegradable	0.907	Weak inhibitor	0.6703	Inhibitor	DB00496
375	1.0	True	0.9816	True	0.7697	True	0.7593	Non-substrate	0.5461	Non-inhibitor	0.8381	Non-inhibitor	0.833	Non-inhibitor	0.8036	Non-substrate	0.9024	Non-substrate	0.6947	Non-substrate	0.9013	Inhibitor	0.5714	Non-inhibitor	0.9231	Non-inhibitor	0.7715	Non-inhibitor	0.9141	Non-inhibitor	0.598	Low CYP Inhibitory Promiscuity	0.7125	AMES toxic	0.88	Non-carcinogens	0.8033	Not ready biodegradable	0.9414	Weak inhibitor	0.9008	Non-inhibitor	DB00498
378	0.9855	True	0.6782	False	0.6358	False	0.7887	Substrate	0.8781	Non-inhibitor	0.8382	Non-inhibitor	0.7233	Inhibitor	0.8048	Non-substrate	0.9116	Non-substrate	0.5795	Non-substrate	0.9045	Non-inhibitor	0.907	Non-inhibitor	0.9231	Non-inhibitor	0.5773	Inhibitor	0.8309	Non-inhibitor	0.9575	Low CYP Inhibitory Promiscuity	0.837	Non AMES toxic	0.9579	Non-carcinogens	1.0	Not ready biodegradable	0.7983	Weak inhibitor	0.8745	Non-inhibitor	DB00501
379	1.0	True	0.9465	True	0.6023	True	0.6673	Substrate	0.8563	Inhibitor	0.8137	Inhibitor	0.6058	Inhibitor	0.8355	Non-substrate	0.8919	Substrate	0.5796	Substrate	0.9045	Non-inhibitor	0.9207	Non-inhibitor	0.9197	Inhibitor	0.9248	Non-inhibitor	0.6899	Inhibitor	0.7933	Low CYP Inhibitory Promiscuity	0.9133	Non AMES toxic	0.8769	Non-carcinogens	1.0	Not ready biodegradable	0.5	Weak inhibitor	0.7474	Inhibitor	DB00502
384	0.9926	True	0.9839	True	0.7847	True	0.7862	Substrate	0.8563	Inhibitor	0.8737	Inhibitor	0.6721	Inhibitor	0.7813	Non-substrate	0.5115	Substrate	0.5822	Substrate	0.9107	Inhibitor	0.9141	Non-inhibitor	0.8932	Inhibitor	0.8156	Non-inhibitor	0.8309	Non-inhibitor	0.6166	High CYP Inhibitory Promiscuity	0.875	Non AMES toxic	0.9349	Non-carcinogens	1.0	Not ready biodegradable	0.9849	Weak inhibitor	0.8433	Inhibitor	DB00508
391	0.9944	True	0.9381	True	0.8957	False	0.6637	Non-substrate	0.6928	Non-inhibitor	0.6089	Non-inhibitor	0.8433	Non-inhibitor	0.7742	Non-substrate	0.8918	Substrate	0.6147	Non-substrate	0.9106	Inhibitor	0.907	Non-inhibitor	0.9231	Non-inhibitor	0.9025	Non-inhibitor	0.8347	Non-inhibitor	0.8037	Low CYP Inhibitory Promiscuity	0.7894	Non AMES toxic	0.9334	Non-carcinogens	1.0	Not ready biodegradable	0.9707	Weak inhibitor	0.8549	Non-inhibitor	DB00518
392	0.9303	True	0.8908	False	0.8501	False	0.7744	Substrate	0.5527	Inhibitor	0.7759	Inhibitor	0.8336	Non-inhibitor	0.8227	Non-substrate	0.8935	Non-substrate	0.5515	Substrate	0.915	Non-inhibitor	0.785	Non-inhibitor	0.9018	Non-inhibitor	0.796	Non-inhibitor	0.5339	Non-inhibitor	0.6906	High CYP Inhibitory Promiscuity	0.9133	Non AMES toxic	0.9188	Non-carcinogens	0.9587	Not ready biodegradable	0.9811	Weak inhibitor	0.5531	Non-inhibitor	DB00519
408	0.7692	False	0.9659	False	0.7205	False	0.5185	Non-substrate	0.9298	Non-inhibitor	0.9165	Non-inhibitor	0.8919	Non-inhibitor	0.8676	Non-substrate	0.8203	Non-substrate	0.5821	Non-substrate	0.7603	Non-inhibitor	0.8303	Non-inhibitor	0.894	Non-inhibitor	0.8044	Non-inhibitor	0.8436	Non-inhibitor	0.953	Low CYP Inhibitory Promiscuity	0.6686	Non AMES toxic	0.8339	Non-carcinogens	0.9925	Not ready biodegradable	0.9878	Weak inhibitor	0.8964	Non-inhibitor	DB00535
410	0.9122	False	0.8868	True	0.5196	False	0.7041	Substrate	0.6432	Non-inhibitor	0.9129	Non-inhibitor	0.8953	Non-inhibitor	0.8552	Non-substrate	0.8151	Non-substrate	0.5786	Non-substrate	0.9171	Non-inhibitor	0.8749	Non-inhibitor	0.9323	Non-inhibitor	0.8211	Non-inhibitor	0.9656	Non-inhibitor	0.9637	Low CYP Inhibitory Promiscuity	0.7751	Non AMES toxic	0.8075	Non-carcinogens	0.5115	Not ready biodegradable	0.9576	Weak inhibitor	0.8903	Non-inhibitor	DB00538
417	0.9441	True	0.9818	True	0.6465	True	0.737	Non-substrate	0.915	Non-inhibitor	0.8654	Non-inhibitor	0.8863	Non-inhibitor	0.7541	Non-substrate	0.7082	Non-substrate	0.586	Substrate	0.9045	Non-inhibitor	0.9341	Non-inhibitor	0.9274	Non-inhibitor	0.9025	Non-inhibitor	0.9782	Non-inhibitor	0.8422	Low CYP Inhibitory Promiscuity	0.9133	Non AMES toxic	0.9193	Non-carcinogens	0.5528	Ready biodegradable	0.9248	Weak inhibitor	0.8484	Non-inhibitor	DB00545
419	0.9928	True	0.9825	True	0.9022	True	0.7712	Substrate	0.7281	Non-inhibitor	0.7049	Non-inhibitor	0.7676	Non-inhibitor	0.8621	Non-substrate	0.9066	Non-substrate	0.7565	Substrate	0.927	Non-inhibitor	0.9028	Non-inhibitor	0.8847	Non-inhibitor	0.9486	Non-inhibitor	0.6179	Non-inhibitor	0.8969	Low CYP Inhibitory Promiscuity	0.9138	Non AMES toxic	0.9264	Non-carcinogens	1.0	Not ready biodegradable	0.9473	Weak inhibitor	0.5842	Inhibitor	DB00547
422	0.9156	True	0.9045	True	0.8867	True	0.5812	Non-substrate	0.8141	Non-inhibitor	0.9753	Non-inhibitor	0.8407	Non-inhibitor	0.6573	Non-substrate	0.7926	Non-substrate	0.6664	Non-substrate	0.9045	Non-inhibitor	0.9071	Non-inhibitor	0.9231	Non-inhibitor	0.9025	Non-inhibitor	0.9259	Non-inhibitor	0.5	High CYP Inhibitory Promiscuity	0.81	Non AMES toxic	0.9396	Non-carcinogens	0.9643	Not ready biodegradable	0.9769	Weak inhibitor	0.8423	Non-inhibitor	DB00550
424	0.8204	True	0.911	True	0.7031	False	0.6194	Substrate	0.8993	Non-inhibitor	0.89	Non-inhibitor	0.8513	Non-inhibitor	0.7946	Non-substrate	0.7974	Non-substrate	0.5207	Substrate	0.8771	Non-inhibitor	0.9117	Non-inhibitor	0.9211	Non-inhibitor	0.8969	Non-inhibitor	0.9421	Non-inhibitor	0.9626	Low CYP Inhibitory Promiscuity	0.7627	Non AMES toxic	0.8039	Non-carcinogens	0.9961	Not ready biodegradable	0.987	Weak inhibitor	0.6424	Non-inhibitor	DB00552
430	0.8406	False	0.8899	False	0.7094	False	0.5497	Substrate	0.8288	Non-inhibitor	0.9701	Non-inhibitor	0.9405	Non-inhibitor	0.7868	Non-substrate	0.8139	Non-substrate	0.6779	Non-substrate	0.8684	Non-inhibitor	0.8942	Non-inhibitor	0.9262	Non-inhibitor	0.8727	Non-inhibitor	0.9647	Non-inhibitor	0.9903	Low CYP Inhibitory Promiscuity	0.5316	Non AMES toxic	0.9226	Non-carcinogens	0.6996	Ready biodegradable	0.9827	Weak inhibitor	0.9528	Non-inhibitor	DB00558
433	1.0	True	0.9877	True	0.6673	True	0.7033	Substrate	0.8564	Inhibitor	0.7037	Non-inhibitor	0.5199	Non-inhibitor	0.7735	Non-substrate	0.7295	Non-substrate	0.6409	Substrate	0.6917	Non-inhibitor	0.8071	Non-inhibitor	0.7945	Non-inhibitor	0.7838	Non-inhibitor	0.5697	Non-inhibitor	0.7109	Low CYP Inhibitory Promiscuity	0.8198	Non AMES toxic	0.8969	Non-carcinogens	0.9931	Not ready biodegradable	0.9226	Weak inhibitor	0.6145	Non-inhibitor	DB00561
438	0.5415	True	0.7685	True	0.7615	False	0.8129	Non-substrate	0.9908	Non-inhibitor	0.9968	Non-inhibitor	0.9721	Non-inhibitor	0.7885	Non-substrate	0.9109	Non-substrate	0.8136	Non-substrate	0.9045	Non-inhibitor	0.5135	Inhibitor	0.9474	Non-inhibitor	0.9566	Non-inhibitor	0.9118	Non-inhibitor	0.9873	Low CYP Inhibitory Promiscuity	0.8945	Non AMES toxic	0.6495	Non-carcinogens	0.8332	Ready biodegradable	0.9932	Weak inhibitor	0.9736	Non-inhibitor	DB00566
439	0.7537	False	0.996	False	0.8956	False	0.786	Substrate	0.9033	Non-inhibitor	0.9921	Non-inhibitor	0.9485	Non-inhibitor	0.8011	Non-substrate	0.8308	Non-substrate	0.5289	Non-substrate	0.9242	Non-inhibitor	0.9251	Non-inhibitor	0.9359	Non-inhibitor	0.922	Non-inhibitor	0.831	Non-inhibitor	0.9303	Low CYP Inhibitory Promiscuity	0.6834	Non AMES toxic	0.8861	Non-carcinogens	0.9812	Not ready biodegradable	0.9971	Weak inhibitor	0.8686	Non-inhibitor	DB00567
440	0.9506	True	0.977	True	0.6409	True	0.7107	Substrate	0.7461	Inhibitor	0.8398	Non-inhibitor	0.7902	Inhibitor	0.8549	Non-substrate	0.8919	Substrate	0.7558	Non-substrate	0.7732	Inhibitor	0.9488	Non-inhibitor	0.8931	Inhibitor	0.9026	Non-inhibitor	0.9346	Non-inhibitor	0.5	High CYP Inhibitory Promiscuity	0.9279	Non AMES toxic	0.9496	Non-carcinogens	0.9968	Not ready biodegradable	0.5724	Strong inhibitor	0.524	Non-inhibitor	DB00568
442	0.9806	True	0.9203	False	0.6283	True	0.9213	Substrate	0.7737	Inhibitor	0.6817	Inhibitor	0.771	Non-inhibitor	0.816	Non-substrate	0.9117	Non-substrate	0.72	Substrate	0.9198	Non-inhibitor	0.9093	Non-inhibitor	0.9231	Non-inhibitor	0.9025	Non-inhibitor	0.8149	Non-inhibitor	0.8681	Low CYP Inhibitory Promiscuity	0.9132	Non AMES toxic	0.91	Non-carcinogens	1.0	Not ready biodegradable	0.9366	Weak inhibitor	0.5793	Non-inhibitor	DB00570
443	0.9944	True	0.9031	False	0.6942	True	0.7079	Substrate	0.5588	Inhibitor	0.8383	Non-inhibitor	0.8177	Non-inhibitor	0.7898	Non-substrate	0.8918	Substrate	0.6463	Non-substrate	0.9106	Inhibitor	0.9071	Non-inhibitor	0.8932	Inhibitor	0.9026	Non-inhibitor	0.924	Non-inhibitor	0.8487	Low CYP Inhibitory Promiscuity	0.9392	Non AMES toxic	0.9097	Non-carcinogens	0.9871	Not ready biodegradable	0.9185	Weak inhibitor	0.7092	Inhibitor	DB00571
444	0.9286	True	0.9569	True	0.8866	True	0.5	Substrate	0.6542	Non-inhibitor	0.8595	Non-inhibitor	0.7956	Inhibitor	0.7041	Non-substrate	0.6838	Non-substrate	0.5496	Substrate	0.9045	Non-inhibitor	0.9275	Non-inhibitor	0.9231	Non-inhibitor	0.9285	Non-inhibitor	0.95	Non-inhibitor	0.9113	Low CYP Inhibitory Promiscuity	0.7742	Non AMES toxic	0.9631	Non-carcinogens	0.5527	Ready biodegradable	0.8354	Weak inhibitor	0.5378	Inhibitor	DB00572
445	0.9948	True	0.8373	True	0.8876	True	0.6587	Non-substrate	0.8897	Non-inhibitor	0.9357	Non-inhibitor	0.8521	Non-inhibitor	0.6883	Non-substrate	0.9354	Non-substrate	0.6779	Non-substrate	0.5871	Inhibitor	0.8382	Non-inhibitor	0.9769	Non-inhibitor	0.7675	Non-inhibitor	0.938	Non-inhibitor	0.8169	Low CYP Inhibitory Promiscuity	0.9558	Non AMES toxic	0.7885	Non-carcinogens	0.5267	Ready biodegradable	0.9517	Weak inhibitor	0.9414	Non-inhibitor	DB00573
447	0.9632	True	0.9402	True	0.8866	True	0.6305	Substrate	0.9061	Non-inhibitor	0.8383	Non-inhibitor	0.745	Inhibitor	0.8219	Non-substrate	0.6984	Non-substrate	0.6353	Non-substrate	0.8998	Non-inhibitor	0.7681	Non-inhibitor	0.8931	Inhibitor	0.8732	Non-inhibitor	0.8332	Non-inhibitor	0.803	Low CYP Inhibitory Promiscuity	0.9133	Non AMES toxic	0.9303	Non-carcinogens	0.9949	Not ready biodegradable	0.7232	Weak inhibitor	0.8905	Non-inhibitor	DB00575
449	0.9475	True	0.9389	True	0.8957	False	0.7487	Substrate	0.7467	Non-inhibitor	0.9586	Non-inhibitor	0.8553	Non-inhibitor	0.8941	Non-substrate	0.8244	Non-substrate	0.5571	Substrate	0.8155	Non-inhibitor	0.8734	Non-inhibitor	0.8797	Non-inhibitor	0.7944	Non-inhibitor	0.9351	Non-inhibitor	0.8373	Low CYP Inhibitory Promiscuity	0.6139	Non AMES toxic	0.9345	Non-carcinogens	0.899	Not ready biodegradable	0.9427	Weak inhibitor	0.7378	Non-inhibitor	DB00577
456	0.7428	True	0.9659	False	0.8956	False	0.7691	Substrate	0.6681	Non-inhibitor	0.5136	Non-inhibitor	0.8442	Non-inhibitor	0.8632	Non-substrate	0.9116	Non-substrate	0.5696	Non-substrate	0.9125	Non-inhibitor	0.9154	Non-inhibitor	0.9231	Non-inhibitor	0.9025	Non-inhibitor	0.8309	Non-inhibitor	0.6825	Low CYP Inhibitory Promiscuity	0.9383	Non AMES toxic	0.9216	Non-carcinogens	0.8686	Not ready biodegradable	0.9719	Weak inhibitor	0.7456	Non-inhibitor	DB00584
457	0.9572	True	0.5	True	0.589	False	0.8357	Substrate	0.8947	Non-inhibitor	0.8861	Non-inhibitor	0.7832	Non-inhibitor	0.8108	Non-substrate	0.6721	Non-substrate	0.5916	Non-substrate	0.9045	Non-inhibitor	0.9072	Non-inhibitor	0.9231	Non-inhibitor	0.9025	Non-inhibitor	0.8508	Non-inhibitor	0.7826	Low CYP Inhibitory Promiscuity	0.6129	Non AMES toxic	0.9182	Non-carcinogens	0.9295	Not ready biodegradable	0.6244	Strong inhibitor	0.8734	Non-inhibitor	DB00585
463	0.9865	True	0.9683	True	0.5	True	0.7912	Substrate	0.5674	Non-inhibitor	0.8383	Non-inhibitor	0.8304	Non-inhibitor	0.8679	Non-substrate	0.8856	Non-substrate	0.6964	Substrate	0.9327	Non-inhibitor	0.9394	Non-inhibitor	0.9559	Non-inhibitor	0.9311	Non-inhibitor	0.8309	Non-inhibitor	0.8806	Low CYP Inhibitory Promiscuity	0.7682	Non AMES toxic	0.9174	Non-carcinogens	1.0	Not ready biodegradable	0.9838	Weak inhibitor	0.671	Non-inhibitor	DB00591
472	0.9919	True	0.9299	True	0.8883	True	0.75	Non-substrate	0.8003	Non-inhibitor	0.6474	Non-inhibitor	0.7007	Non-inhibitor	0.7753	Non-substrate	0.8892	Non-substrate	0.6895	Non-substrate	0.9107	Inhibitor	0.9071	Non-inhibitor	0.9273	Non-inhibitor	0.8994	Inhibitor	0.9368	Non-inhibitor	0.6568	High CYP Inhibitory Promiscuity	0.8925	Non AMES toxic	0.7536	Non-carcinogens	0.528	Ready biodegradable	0.828	Weak inhibitor	0.8828	Non-inhibitor	DB00600
474	0.8146	True	0.549	False	0.8192	False	0.8771	Substrate	0.805	Inhibitor	0.8192	Inhibitor	0.7384	Non-inhibitor	0.8877	Non-substrate	0.886	Non-substrate	0.7714	Substrate	0.9129	Non-inhibitor	0.8366	Non-inhibitor	0.928	Non-inhibitor	0.8793	Non-inhibitor	0.7957	Non-inhibitor	0.8073	Low CYP Inhibitory Promiscuity	0.8295	Non AMES toxic	0.9622	Non-carcinogens	0.9759	Not ready biodegradable	0.9471	Weak inhibitor	0.5536	Non-inhibitor	DB00602
