Unnamed: 0	hia	hia.cls	bbb	bbb.cls	caco2	caco2.cls	p_glycoprotein_substrate	p_glycoprotein_substrate.cls	p_glycoprotein_inhibitor_1	p_glycoprotein_inhibitor_1.cls	p_glycoprotein_inhibitor_2	p_glycoprotein_inhibitor_2.cls	renal_organic_cation_transporter	renal_organic_cation_transporter.cls	cyp450_2c9_substrate	cyp450_2c9_substrate.cls	cyp450_2d6_substrate	cyp450_2d6_substrate.cls	cyp450_3a4_substrate	cyp450_3a4_substrate.cls	cyp450_1a2_substrate	cyp450_1a2_substrate.cls	cyp450_2c9_inhibitor	cyp450_2c9_inhibitor.cls	cyp450_2d6_inhibitor	cyp450_2d6_inhibitor.cls	cyp450_2c19_inhibitor	cyp450_2c19_inhibitor.cls	cyp450_3a4_inhibitor	cyp450_3a4_inhibitor.cls	cyp_inhibitory_promiscuity	cyp_inhibitory_promiscuity.cls	ames_toxicity	ames_toxicity.cls	carcinogenicity	carcinogenicity.cls	biodegradation	biodegradation.cls	herg_inhibitor_1	herg_inhibitor_1.cls	herg_inhibitor_2	herg_inhibitor_2.cls	id
950	0.9791	True	0.6815	False	0.5818	False	0.6962	Non-substrate	0.5099	Non-inhibitor	0.8987	Non-inhibitor	0.9467	Non-inhibitor	0.5544	Non-substrate	0.8633	Non-substrate	0.584	Non-substrate	0.6896	Non-inhibitor	0.5957	Non-inhibitor	0.8609	Non-inhibitor	0.6414	Non-inhibitor	0.8308	Non-inhibitor	0.6226	Low CYP Inhibitory Promiscuity	0.662	Non AMES toxic	0.6578	Non-carcinogens	1.0	Not ready biodegradable	0.9856	Weak inhibitor	0.8117	Non-inhibitor	DB01098
953	0.9513	True	0.6064	True	0.7096	False	0.5106	Substrate	0.8234	Non-inhibitor	0.7514	Non-inhibitor	0.9654	Non-inhibitor	0.7999	Non-substrate	0.864	Non-substrate	0.5	Non-substrate	0.7523	Non-inhibitor	0.7673	Non-inhibitor	0.8612	Non-inhibitor	0.6569	Non-inhibitor	0.7404	Non-inhibitor	0.8484	Low CYP Inhibitory Promiscuity	0.6521	Non AMES toxic	0.8754	Non-carcinogens	0.9964	Not ready biodegradable	0.9759	Weak inhibitor	0.7124	Non-inhibitor	DB01101
962	0.8904	False	0.8404	False	0.6453	False	0.7147	Substrate	0.6292	Non-inhibitor	0.9498	Non-inhibitor	0.9643	Non-inhibitor	0.8963	Non-substrate	0.7999	Non-substrate	0.5172	Substrate	0.7722	Non-inhibitor	0.7827	Non-inhibitor	0.8721	Non-inhibitor	0.7391	Non-inhibitor	0.9385	Non-inhibitor	0.9888	Low CYP Inhibitory Promiscuity	0.6102	Non AMES toxic	0.5677	Non-carcinogens	0.9192	Ready biodegradable	0.8368	Weak inhibitor	0.6834	Non-inhibitor	DB01111
966	0.9073	True	0.9536	False	0.7853	True	0.5089	Non-substrate	0.8771	Inhibitor	0.7902	Inhibitor	0.9182	Non-inhibitor	0.7776	Non-substrate	0.5726	Non-substrate	0.705	Substrate	0.9106	Inhibitor	0.6122	Non-inhibitor	0.9231	Non-inhibitor	0.6715	Non-inhibitor	0.796	Inhibitor	0.9013	High CYP Inhibitory Promiscuity	0.6973	Non AMES toxic	0.5412	Non-carcinogens	0.9675	Not ready biodegradable	0.863	Weak inhibitor	0.903	Non-inhibitor	DB01115
967	0.9641	True	0.9897	True	0.5053	False	0.6942	Substrate	0.6012	Inhibitor	0.6356	Non-inhibitor	0.6812	Inhibitor	0.7161	Non-substrate	0.6162	Non-substrate	0.5152	Non-substrate	0.5223	Non-inhibitor	0.5	Inhibitor	0.5134	Inhibitor	0.7361	Inhibitor	0.8947	Non-inhibitor	0.847	High CYP Inhibitory Promiscuity	0.6511	Non AMES toxic	0.9545	Non-carcinogens	0.9606	Not ready biodegradable	0.597	Strong inhibitor	0.7575	Inhibitor	DB01116
970	1.0	True	0.5923	True	0.5765	False	0.6817	Non-substrate	0.6924	Non-inhibitor	0.6927	Non-inhibitor	0.8107	Non-inhibitor	0.5606	Non-substrate	0.8064	Non-substrate	0.5774	Non-substrate	0.9108	Inhibitor	0.9071	Non-inhibitor	0.8932	Inhibitor	0.9025	Non-inhibitor	0.831	Non-inhibitor	0.7977	Low CYP Inhibitory Promiscuity	0.7888	Non AMES toxic	0.8304	Non-carcinogens	1.0	Not ready biodegradable	0.9233	Weak inhibitor	0.9271	Non-inhibitor	DB01119
972	0.9401	True	0.9935	True	0.6496	False	0.7351	Non-substrate	0.9376	Non-inhibitor	0.9913	Non-inhibitor	0.8761	Non-inhibitor	0.7678	Non-substrate	0.7784	Non-substrate	0.8055	Non-substrate	0.7929	Non-inhibitor	0.8962	Non-inhibitor	0.942	Non-inhibitor	0.9183	Non-inhibitor	0.9088	Non-inhibitor	0.9183	Low CYP Inhibitory Promiscuity	0.8748	Non AMES toxic	0.799	Non-carcinogens	0.8039	Ready biodegradable	0.9546	Weak inhibitor	0.9759	Non-inhibitor	DB01121
979	0.9471	True	0.859	True	0.6085	False	0.6741	Non-substrate	0.7171	Non-inhibitor	0.9178	Non-inhibitor	0.9572	Non-inhibitor	0.6883	Non-substrate	0.8087	Non-substrate	0.5536	Non-substrate	0.8513	Non-inhibitor	0.6246	Non-inhibitor	0.8683	Non-inhibitor	0.7976	Inhibitor	0.7879	Inhibitor	0.5662	High CYP Inhibitory Promiscuity	0.7134	Non AMES toxic	0.6067	Non-carcinogens	1.0	Not ready biodegradable	0.9959	Weak inhibitor	0.8759	Non-inhibitor	DB01128
980	0.9967	True	0.6469	True	0.6664	True	0.6179	Substrate	0.5835	Inhibitor	0.9387	Non-inhibitor	0.6194	Inhibitor	0.8265	Non-substrate	0.8623	Non-substrate	0.7174	Substrate	0.6677	Inhibitor	0.7734	Non-inhibitor	0.7875	Non-inhibitor	0.6661	Inhibitor	0.6647	Non-inhibitor	0.7243	High CYP Inhibitory Promiscuity	0.5726	Non AMES toxic	0.8751	Non-carcinogens	0.939	Not ready biodegradable	0.5726	Strong inhibitor	0.8733	Non-inhibitor	DB01129
991	0.8383	True	0.8524	False	0.6464	False	0.7906	Substrate	0.6752	Non-inhibitor	0.9279	Non-inhibitor	0.9428	Non-inhibitor	0.8485	Non-substrate	0.7911	Non-substrate	0.5853	Substrate	0.7414	Non-inhibitor	0.7017	Non-inhibitor	0.8251	Non-inhibitor	0.693	Non-inhibitor	0.5393	Inhibitor	0.7703	Low CYP Inhibitory Promiscuity	0.563	Non AMES toxic	0.5763	Carcinogens 	0.9916	Not ready biodegradable	0.9686	Weak inhibitor	0.716	Inhibitor	DB01141
993	0.5944	False	0.8229	False	0.6167	False	0.5585	Non-substrate	0.9054	Non-inhibitor	0.9537	Non-inhibitor	0.8451	Non-inhibitor	0.7683	Non-substrate	0.7738	Non-substrate	0.7689	Non-substrate	0.9045	Non-inhibitor	0.9071	Non-inhibitor	0.9231	Non-inhibitor	0.9026	Non-inhibitor	0.8429	Non-inhibitor	0.9592	Low CYP Inhibitory Promiscuity	0.5933	Non AMES toxic	0.717	Non-carcinogens	0.6316	Ready biodegradable	0.7047	Weak inhibitor	0.7772	Non-inhibitor	DB01143
997	0.8368	True	0.9903	False	0.8957	False	0.6204	Non-substrate	0.8951	Non-inhibitor	0.9204	Non-inhibitor	0.9629	Non-inhibitor	0.8262	Non-substrate	0.905	Non-substrate	0.5977	Substrate	0.8592	Inhibitor	0.891	Non-inhibitor	0.918	Non-inhibitor	0.8832	Non-inhibitor	0.819	Non-inhibitor	0.9186	Low CYP Inhibitory Promiscuity	0.6979	Non AMES toxic	0.5672	Carcinogens 	1.0	Not ready biodegradable	0.9996	Weak inhibitor	0.8486	Non-inhibitor	DB01147
998	0.9851	True	0.9505	True	0.5421	True	0.7553	Substrate	0.7986	Inhibitor	0.8388	Inhibitor	0.5166	Inhibitor	0.8398	Non-substrate	0.6898	Non-substrate	0.5522	Substrate	0.9106	Inhibitor	0.9071	Non-inhibitor	0.8932	Inhibitor	0.9026	Non-inhibitor	0.796	Inhibitor	0.6708	High CYP Inhibitory Promiscuity	0.9132	Non AMES toxic	0.9323	Non-carcinogens	0.8989	Not ready biodegradable	0.6988	Strong inhibitor	0.6137	Non-inhibitor	DB01148
1000	0.8478	False	0.9962	False	0.8353	False	0.7853	Substrate	0.9315	Non-inhibitor	0.9889	Non-inhibitor	0.9264	Non-inhibitor	0.8214	Non-substrate	0.8324	Non-substrate	0.5102	Substrate	0.8866	Non-inhibitor	0.8768	Non-inhibitor	0.9196	Non-inhibitor	0.8825	Non-inhibitor	0.8724	Non-inhibitor	0.8149	Low CYP Inhibitory Promiscuity	0.6562	Non AMES toxic	0.8849	Non-carcinogens	0.9584	Not ready biodegradable	0.9935	Weak inhibitor	0.7516	Non-inhibitor	DB01150
1001	0.9958	True	0.9854	True	0.8868	True	0.7945	Substrate	0.8564	Inhibitor	0.6353	Non-inhibitor	0.7955	Inhibitor	0.7684	Non-substrate	0.8918	Substrate	0.5117	Non-substrate	0.9029	Inhibitor	0.9125	Non-inhibitor	0.8931	Inhibitor	0.9241	Non-inhibitor	0.744	Inhibitor	0.8478	Low CYP Inhibitory Promiscuity	0.9132	Non AMES toxic	0.9476	Non-carcinogens	0.9686	Not ready biodegradable	0.8569	Weak inhibitor	0.8604	Inhibitor	DB01151
1002	0.9509	False	0.9398	False	0.7585	False	0.8004	Substrate	0.5359	Non-inhibitor	0.6783	Inhibitor	0.952	Non-inhibitor	0.7747	Non-substrate	0.8665	Non-substrate	0.5161	Substrate	0.8668	Non-inhibitor	0.9212	Non-inhibitor	0.9092	Non-inhibitor	0.8723	Non-inhibitor	0.8064	Non-inhibitor	0.9525	Low CYP Inhibitory Promiscuity	0.8306	Non AMES toxic	0.9559	Non-carcinogens	0.9959	Not ready biodegradable	0.9748	Weak inhibitor	0.7767	Non-inhibitor	DB01152
1003	0.9879	True	0.9837	True	0.5575	True	0.5548	Substrate	0.6546	Non-inhibitor	0.91	Inhibitor	0.6041	Inhibitor	0.8023	Non-substrate	0.8745	Non-substrate	0.6578	Non-substrate	0.9447	Inhibitor	0.9103	Inhibitor	0.8931	Inhibitor	0.9474	Inhibitor	0.796	Inhibitor	0.9966	High CYP Inhibitory Promiscuity	0.7933	Non AMES toxic	0.8668	Non-carcinogens	0.9972	Not ready biodegradable	0.6979	Weak inhibitor	0.842	Inhibitor	DB01153
1005	0.9866	True	0.5099	False	0.5644	False	0.8404	Substrate	0.85	Non-inhibitor	0.6012	Inhibitor	0.5751	Non-inhibitor	0.8462	Non-substrate	0.7919	Non-substrate	0.5148	Non-substrate	0.745	Non-inhibitor	0.6642	Non-inhibitor	0.809	Non-inhibitor	0.6581	Non-inhibitor	0.5418	Inhibitor	0.7405	Low CYP Inhibitory Promiscuity	0.6124	AMES toxic	0.7902	Non-carcinogens	1.0	Not ready biodegradable	0.8366	Weak inhibitor	0.6715	Non-inhibitor	DB01155
1008	0.8406	False	0.9484	True	0.6831	True	0.5105	Substrate	0.9789	Non-inhibitor	0.8742	Non-inhibitor	0.6279	Non-inhibitor	0.861	Non-substrate	0.6999	Non-substrate	0.5132	Substrate	0.6973	Non-inhibitor	0.8505	Non-inhibitor	0.8475	Non-inhibitor	0.8038	Non-inhibitor	0.9752	Non-inhibitor	0.6854	Low CYP Inhibitory Promiscuity	0.9045	Non AMES toxic	0.5905	Carcinogens 	0.9157	Not ready biodegradable	0.9291	Weak inhibitor	0.6322	Inhibitor	DB01158
1009	1.0	True	0.9895	True	0.6141	True	0.9007	Non-substrate	0.9628	Non-inhibitor	0.945	Non-inhibitor	0.9183	Non-inhibitor	0.8374	Non-substrate	0.8031	Substrate	0.7086	Non-substrate	0.6027	Non-inhibitor	0.7607	Non-inhibitor	0.943	Non-inhibitor	0.6841	Non-inhibitor	0.9545	Non-inhibitor	0.8808	Low CYP Inhibitory Promiscuity	0.9132	Non AMES toxic	0.711	Carcinogens 	0.9741	Not ready biodegradable	0.9686	Weak inhibitor	0.9034	Non-inhibitor	DB01159
1015	0.9545	True	0.9659	False	0.8867	True	0.7862	Substrate	0.8782	Non-inhibitor	0.8383	Non-inhibitor	0.7489	Non-inhibitor	0.8468	Non-substrate	0.9116	Non-substrate	0.6386	Non-substrate	0.9045	Non-inhibitor	0.907	Non-inhibitor	0.9268	Non-inhibitor	0.9026	Non-inhibitor	0.8309	Non-inhibitor	0.7726	Low CYP Inhibitory Promiscuity	0.7844	AMES toxic	0.9033	Non-carcinogens	1.0	Not ready biodegradable	0.8402	Weak inhibitor	0.866	Non-inhibitor	DB01165
1019	0.9839	True	0.9549	True	0.526	False	0.8227	Non-substrate	0.9138	Non-inhibitor	0.9925	Non-inhibitor	0.9297	Non-inhibitor	0.9036	Non-substrate	0.829	Non-substrate	0.7462	Non-substrate	0.7393	Non-inhibitor	0.8625	Non-inhibitor	0.9133	Non-inhibitor	0.7968	Non-inhibitor	0.9567	Non-inhibitor	0.9743	Low CYP Inhibitory Promiscuity	0.5978	Non AMES toxic	0.5984	Non-carcinogens	0.8156	Ready biodegradable	0.8253	Weak inhibitor	0.9812	Non-inhibitor	DB01169
1020	0.945	True	0.9015	True	0.5683	False	0.7743	Substrate	0.9342	Non-inhibitor	0.5063	Inhibitor	0.7586	Inhibitor	0.8981	Non-substrate	0.6426	Substrate	0.7884	Non-substrate	0.908	Non-inhibitor	0.9363	Non-inhibitor	0.9231	Non-inhibitor	0.939	Non-inhibitor	0.9611	Non-inhibitor	0.9748	Low CYP Inhibitory Promiscuity	0.6626	Non AMES toxic	0.9595	Non-carcinogens	0.9883	Not ready biodegradable	0.6083	Weak inhibitor	0.8115	Non-inhibitor	DB01170
1022	0.9351	False	0.9815	False	0.7545	False	0.5281	Substrate	0.7592	Non-inhibitor	0.904	Non-inhibitor	0.8353	Non-inhibitor	0.8325	Non-substrate	0.8323	Non-substrate	0.6719	Non-substrate	0.9143	Non-inhibitor	0.9259	Non-inhibitor	0.9317	Non-inhibitor	0.915	Non-inhibitor	0.97	Non-inhibitor	0.9261	Low CYP Inhibitory Promiscuity	0.7406	Non AMES toxic	0.9488	Non-carcinogens	0.849	Not ready biodegradable	0.9772	Weak inhibitor	0.8151	Non-inhibitor	DB01172
1028	0.9167	True	0.9383	True	0.5597	False	0.6347	Non-substrate	0.6885	Non-inhibitor	0.9959	Non-inhibitor	0.7164	Non-inhibitor	0.6022	Non-substrate	0.7983	Non-substrate	0.6616	Substrate	0.9045	Non-inhibitor	0.9071	Non-inhibitor	0.9231	Non-inhibitor	0.9025	Non-inhibitor	0.9375	Non-inhibitor	0.5186	High CYP Inhibitory Promiscuity	0.6263	Non AMES toxic	0.7622	Non-carcinogens	0.6329	Not ready biodegradable	0.9892	Weak inhibitor	0.7018	Non-inhibitor	DB01178
1031	0.9807	True	0.9736	True	0.5411	False	0.7098	Non-substrate	0.6204	Non-inhibitor	0.9617	Non-inhibitor	0.8135	Non-inhibitor	0.7674	Non-substrate	0.9116	Non-substrate	0.5922	Substrate	0.9045	Non-inhibitor	0.9071	Non-inhibitor	0.9231	Non-inhibitor	0.9025	Non-inhibitor	0.8835	Non-inhibitor	0.9723	Low CYP Inhibitory Promiscuity	0.9108	AMES toxic	0.8903	Non-carcinogens	0.7807	Not ready biodegradable	0.8985	Strong inhibitor	0.8224	Non-inhibitor	DB01181
1038	0.9952	True	0.9892	True	0.5125	True	0.731	Non-substrate	0.7715	Non-inhibitor	0.9497	Non-inhibitor	0.8234	Non-inhibitor	0.6075	Non-substrate	0.8043	Non-substrate	0.6051	Substrate	0.5732	Inhibitor	0.5951	Non-inhibitor	0.8998	Non-inhibitor	0.6613	Non-inhibitor	0.873	Non-inhibitor	0.5218	High CYP Inhibitory Promiscuity	0.6085	Non AMES toxic	0.9004	Non-carcinogens	0.802	Not ready biodegradable	0.9727	Weak inhibitor	0.5929	Non-inhibitor	DB01188
1039	0.9974	True	0.9941	True	0.626	True	0.883	Non-substrate	0.9415	Non-inhibitor	0.9027	Non-inhibitor	0.9311	Non-inhibitor	0.8676	Non-substrate	0.919	Non-substrate	0.7556	Non-substrate	0.6194	Non-inhibitor	0.836	Non-inhibitor	0.9466	Non-inhibitor	0.707	Non-inhibitor	0.9604	Non-inhibitor	0.8921	Low CYP Inhibitory Promiscuity	0.9042	Non AMES toxic	0.7045	Carcinogens 	0.9566	Not ready biodegradable	0.9724	Weak inhibitor	0.909	Non-inhibitor	DB01189
1041	1.0	True	0.9868	True	0.7004	True	0.5138	Non-substrate	0.5934	Non-inhibitor	0.8383	Non-inhibitor	0.7404	Non-inhibitor	0.8506	Non-substrate	0.8919	Substrate	0.6781	Non-substrate	0.8859	Inhibitor	0.8616	Non-inhibitor	0.7253	Inhibitor	0.5205	Non-inhibitor	0.5219	Non-inhibitor	0.6657	Low CYP Inhibitory Promiscuity	0.8808	Non AMES toxic	0.6397	Non-carcinogens	0.984	Not ready biodegradable	0.9666	Weak inhibitor	0.7811	Inhibitor	DB01191
1042	0.9934	True	0.9382	True	0.7798	True	0.9112	Substrate	0.8887	Non-inhibitor	0.9734	Non-inhibitor	0.5585	Non-inhibitor	0.8014	Non-substrate	0.8105	Substrate	0.7439	Substrate	0.8796	Non-inhibitor	0.9459	Non-inhibitor	0.7168	Non-inhibitor	0.8455	Non-inhibitor	0.9219	Non-inhibitor	0.9812	Low CYP Inhibitory Promiscuity	0.6663	Non AMES toxic	0.9635	Non-carcinogens	0.9758	Not ready biodegradable	0.9345	Weak inhibitor	0.9374	Non-inhibitor	DB01192
1048	1.0	True	0.9382	True	0.5805	True	0.6917	Substrate	0.6381	Inhibitor	0.5	Inhibitor	0.6785	Non-inhibitor	0.7158	Non-substrate	0.9115	Non-substrate	0.6775	Substrate	0.9046	Non-inhibitor	0.9071	Non-inhibitor	0.923	Non-inhibitor	0.8995	Inhibitor	0.8309	Non-inhibitor	0.689	Low CYP Inhibitory Promiscuity	0.5332	AMES toxic	0.9174	Non-carcinogens	0.9941	Not ready biodegradable	0.7838	Weak inhibitor	0.5688	Non-inhibitor	DB01198
1054	0.7557	True	0.7979	False	0.8957	False	0.8417	Substrate	0.8674	Non-inhibitor	0.8381	Non-inhibitor	0.7735	Non-inhibitor	0.7907	Non-substrate	0.9116	Non-substrate	0.7013	Non-substrate	0.9107	Inhibitor	0.9071	Non-inhibitor	0.9231	Non-inhibitor	0.9026	Non-inhibitor	0.8544	Non-inhibitor	0.9211	Low CYP Inhibitory Promiscuity	0.9108	AMES toxic	0.8742	Non-carcinogens	0.9727	Not ready biodegradable	0.5839	Strong inhibitor	0.6894	Inhibitor	DB01204
1059	0.9932	True	0.9403	True	0.6275	True	0.6181	Substrate	0.9556	Non-inhibitor	0.8905	Non-inhibitor	0.7672	Non-inhibitor	0.7337	Non-substrate	0.6473	Non-substrate	0.5845	Substrate	0.5521	Inhibitor	0.7985	Non-inhibitor	0.8933	Non-inhibitor	0.7939	Non-inhibitor	0.7701	Non-inhibitor	0.5	High CYP Inhibitory Promiscuity	0.7561	Non AMES toxic	0.8934	Non-carcinogens	0.9865	Not ready biodegradable	0.8997	Weak inhibitor	0.6053	Inhibitor	DB01209
1060	0.9923	True	0.8738	False	0.6105	False	0.8227	Substrate	0.5712	Inhibitor	0.5691	Non-inhibitor	0.8179	Non-inhibitor	0.7696	Non-substrate	0.8547	Substrate	0.5554	Non-substrate	0.9045	Non-inhibitor	0.9071	Non-inhibitor	0.9231	Non-inhibitor	0.9025	Non-inhibitor	0.8309	Non-inhibitor	0.8378	Low CYP Inhibitory Promiscuity	0.8825	Non AMES toxic	0.9039	Non-carcinogens	0.9972	Not ready biodegradable	0.9613	Weak inhibitor	0.593	Inhibitor	DB01210
1062	0.952	False	0.9748	False	0.8957	False	0.726	Substrate	0.8942	Non-inhibitor	0.5293	Inhibitor	0.8024	Non-inhibitor	0.7943	Non-substrate	0.8172	Non-substrate	0.5374	Substrate	0.7538	Non-inhibitor	0.7088	Non-inhibitor	0.8666	Non-inhibitor	0.7034	Non-inhibitor	0.6432	Inhibitor	0.5509	High CYP Inhibitory Promiscuity	0.7336	Non AMES toxic	0.8392	Non-carcinogens	0.9968	Not ready biodegradable	0.9865	Weak inhibitor	0.6145	Non-inhibitor	DB01212
1063	1.0	True	0.9902	True	0.526	True	0.8392	Non-substrate	0.9617	Non-inhibitor	0.9872	Non-inhibitor	0.8355	Non-inhibitor	0.8533	Non-substrate	0.8888	Non-substrate	0.7657	Non-substrate	0.9046	Non-inhibitor	0.9085	Non-inhibitor	0.9231	Non-inhibitor	0.9026	Non-inhibitor	0.8505	Non-inhibitor	0.7534	Low CYP Inhibitory Promiscuity	0.6456	Non AMES toxic	0.7102	Non-carcinogens	0.9152	Not ready biodegradable	0.9162	Weak inhibitor	0.9683	Non-inhibitor	DB01213
1065	1.0	True	0.9796	True	0.8427	True	0.5939	Non-substrate	0.7883	Non-inhibitor	0.7786	Inhibitor	0.7784	Inhibitor	0.8367	Non-substrate	0.9081	Non-substrate	0.674	Substrate	0.8989	Inhibitor	0.822	Inhibitor	0.8586	Non-inhibitor	0.6571	Inhibitor	0.6818	Non-inhibitor	0.8676	High CYP Inhibitory Promiscuity	0.9132	Non AMES toxic	0.7126	Non-carcinogens	1.0	Not ready biodegradable	0.9752	Weak inhibitor	0.8944	Non-inhibitor	DB01215
1072	0.9872	True	0.9533	True	0.6097	False	0.804	Substrate	0.5881	Non-inhibitor	0.5911	Non-inhibitor	0.7867	Non-inhibitor	0.8488	Non-substrate	0.9116	Non-substrate	0.7337	Substrate	0.9046	Non-inhibitor	0.9075	Non-inhibitor	0.9441	Non-inhibitor	0.939	Non-inhibitor	0.796	Inhibitor	0.8886	Low CYP Inhibitory Promiscuity	0.9117	Non AMES toxic	0.9466	Non-carcinogens	0.9759	Not ready biodegradable	0.9483	Weak inhibitor	0.5627	Non-inhibitor	DB01222
1075	0.9832	False	0.9465	True	0.629	True	0.8476	Substrate	0.5119	Non-inhibitor	0.7645	Inhibitor	0.5515	Non-inhibitor	0.8376	Non-substrate	0.7529	Non-substrate	0.6975	Substrate	0.8986	Non-inhibitor	0.9583	Non-inhibitor	0.8914	Non-inhibitor	0.9348	Non-inhibitor	0.8426	Non-inhibitor	0.919	Low CYP Inhibitory Promiscuity	0.7046	Non AMES toxic	0.9137	Non-carcinogens	0.876	Not ready biodegradable	0.8134	Weak inhibitor	0.6401	Non-inhibitor	DB01226
1076	0.9965	True	0.9648	True	0.7459	True	0.5822	Substrate	0.8472	Inhibitor	0.8897	Non-inhibitor	0.6473	Non-inhibitor	0.7976	Non-substrate	0.8641	Non-substrate	0.6658	Substrate	0.5619	Inhibitor	0.8153	Non-inhibitor	0.7123	Inhibitor	0.7312	Non-inhibitor	0.5242	Inhibitor	0.5811	Low CYP Inhibitory Promiscuity	0.9016	Non AMES toxic	0.7025	Carcinogens 	0.9792	Not ready biodegradable	0.9706	Weak inhibitor	0.7157	Inhibitor	DB01227
1080	0.9296	True	0.9606	True	0.6951	True	0.7254	Substrate	0.5603	Inhibitor	0.7523	Non-inhibitor	0.7647	Inhibitor	0.8378	Non-substrate	0.7102	Non-substrate	0.5631	Non-substrate	0.9046	Non-inhibitor	0.9255	Non-inhibitor	0.9373	Inhibitor	0.9025	Non-inhibitor	0.7862	Non-inhibitor	0.9362	Low CYP Inhibitory Promiscuity	0.8763	Non AMES toxic	0.924	Non-carcinogens	0.9177	Not ready biodegradable	0.6086	Strong inhibitor	0.6009	Inhibitor	DB01231
1085	0.9963	True	0.9941	True	0.6134	True	0.8839	Non-substrate	0.8807	Non-inhibitor	0.5436	Non-inhibitor	0.8649	Non-inhibitor	0.9039	Non-substrate	0.9116	Non-substrate	0.6876	Non-substrate	0.5254	Inhibitor	0.7941	Non-inhibitor	0.9114	Non-inhibitor	0.5569	Inhibitor	0.9148	Non-inhibitor	0.7006	Low CYP Inhibitory Promiscuity	0.5082	AMES toxic	0.7014	Carcinogens 	0.8564	Not ready biodegradable	0.9485	Weak inhibitor	0.8685	Non-inhibitor	DB01236
1089	0.9922	True	0.8767	True	0.5636	True	0.6946	Substrate	0.9131	Non-inhibitor	0.8879	Non-inhibitor	0.8878	Non-inhibitor	0.8171	Non-substrate	0.8622	Non-substrate	0.5384	Substrate	0.5729	Non-inhibitor	0.9251	Non-inhibitor	0.9401	Non-inhibitor	0.75	Non-inhibitor	0.6126	Non-inhibitor	0.8673	Low CYP Inhibitory Promiscuity	0.7865	Non AMES toxic	0.9555	Non-carcinogens	0.5964	Not ready biodegradable	0.8304	Weak inhibitor	0.8759	Non-inhibitor	DB01240
1090	0.977	True	0.9213	True	0.7918	True	0.5597	Substrate	0.8943	Non-inhibitor	0.8839	Non-inhibitor	0.8177	Non-inhibitor	0.7512	Non-substrate	0.9116	Non-substrate	0.6973	Substrate	0.9106	Inhibitor	0.8949	Inhibitor	0.9231	Non-inhibitor	0.9025	Non-inhibitor	0.8309	Non-inhibitor	0.8234	Low CYP Inhibitory Promiscuity	0.7822	Non AMES toxic	0.8314	Non-carcinogens	0.6759	Not ready biodegradable	0.9774	Weak inhibitor	0.8701	Non-inhibitor	DB01241
1099	0.8502	True	0.6279	True	0.6449	False	0.7433	Non-substrate	0.8628	Non-inhibitor	0.9525	Non-inhibitor	0.8844	Non-inhibitor	0.7774	Non-substrate	0.8748	Non-substrate	0.6636	Non-substrate	0.8006	Non-inhibitor	0.7804	Non-inhibitor	0.9047	Non-inhibitor	0.8638	Non-inhibitor	0.8309	Non-inhibitor	0.8912	Low CYP Inhibitory Promiscuity	0.9132	Non AMES toxic	0.5546	Non-carcinogens	0.8701	Not ready biodegradable	0.9506	Weak inhibitor	0.9453	Non-inhibitor	DB01250
1101	0.9921	True	0.9694	True	0.5956	False	0.5	Substrate	0.6887	Non-inhibitor	0.8357	Non-inhibitor	0.5235	Inhibitor	0.8241	Non-substrate	0.6396	Non-substrate	0.5135	Non-substrate	0.765	Non-inhibitor	0.8653	Non-inhibitor	0.9234	Non-inhibitor	0.6464	Non-inhibitor	0.8786	Non-inhibitor	0.8753	Low CYP Inhibitory Promiscuity	0.7059	Non AMES toxic	0.95	Non-carcinogens	0.522	Ready biodegradable	0.8826	Weak inhibitor	0.7529	Non-inhibitor	DB01252
1105	0.5359	True	0.8647	True	0.5282	True	0.6692	Substrate	0.881	Inhibitor	0.7432	Inhibitor	0.5618	Inhibitor	0.7457	Non-substrate	0.7732	Non-substrate	0.7848	Substrate	0.7993	Non-inhibitor	0.7935	Non-inhibitor	0.882	Non-inhibitor	0.8004	Non-inhibitor	0.5938	Non-inhibitor	0.8717	Low CYP Inhibitory Promiscuity	0.7256	Non AMES toxic	0.9557	Non-carcinogens	1.0	Not ready biodegradable	0.9704	Weak inhibitor	0.7819	Non-inhibitor	DB01256
1106	1.0	True	0.6201	True	0.5858	False	0.7403	Substrate	0.5414	Inhibitor	0.7799	Non-inhibitor	0.7442	Non-inhibitor	0.6688	Non-substrate	0.7644	Non-substrate	0.6619	Substrate	0.5386	Inhibitor	0.5544	Non-inhibitor	0.7861	Non-inhibitor	0.5274	Inhibitor	0.8065	Inhibitor	0.9104	High CYP Inhibitory Promiscuity	0.543	Non AMES toxic	0.6788	Non-carcinogens	1.0	Not ready biodegradable	0.537	Strong inhibitor	0.8417	Inhibitor	DB01259
1107	0.9764	True	0.9382	True	0.6162	False	0.7998	Substrate	0.5837	Non-inhibitor	0.6045	Inhibitor	0.7573	Non-inhibitor	0.8268	Non-substrate	0.9078	Non-substrate	0.7545	Substrate	0.909	Non-inhibitor	0.8729	Non-inhibitor	0.9544	Non-inhibitor	0.9521	Non-inhibitor	0.536	Non-inhibitor	0.9129	Low CYP Inhibitory Promiscuity	0.8938	Non AMES toxic	0.949	Non-carcinogens	0.9766	Not ready biodegradable	0.9573	Weak inhibitor	0.67	Non-inhibitor	DB01260
