Unnamed: 0	hia	hia.cls	bbb	bbb.cls	caco2	caco2.cls	p_glycoprotein_substrate	p_glycoprotein_substrate.cls	p_glycoprotein_inhibitor_1	p_glycoprotein_inhibitor_1.cls	p_glycoprotein_inhibitor_2	p_glycoprotein_inhibitor_2.cls	renal_organic_cation_transporter	renal_organic_cation_transporter.cls	cyp450_2c9_substrate	cyp450_2c9_substrate.cls	cyp450_2d6_substrate	cyp450_2d6_substrate.cls	cyp450_3a4_substrate	cyp450_3a4_substrate.cls	cyp450_1a2_substrate	cyp450_1a2_substrate.cls	cyp450_2c9_inhibitor	cyp450_2c9_inhibitor.cls	cyp450_2d6_inhibitor	cyp450_2d6_inhibitor.cls	cyp450_2c19_inhibitor	cyp450_2c19_inhibitor.cls	cyp450_3a4_inhibitor	cyp450_3a4_inhibitor.cls	cyp_inhibitory_promiscuity	cyp_inhibitory_promiscuity.cls	ames_toxicity	ames_toxicity.cls	carcinogenicity	carcinogenicity.cls	biodegradation	biodegradation.cls	herg_inhibitor_1	herg_inhibitor_1.cls	herg_inhibitor_2	herg_inhibitor_2.cls	id
1860	0.9832	True	0.7184	True	0.6594	False	0.7162	Non-substrate	0.9157	Non-inhibitor	0.944	Non-inhibitor	0.9401	Non-inhibitor	0.832	Non-substrate	0.8739	Non-substrate	0.7434	Non-substrate	0.7858	Non-inhibitor	0.9388	Non-inhibitor	0.9526	Non-inhibitor	0.8969	Non-inhibitor	0.9599	Non-inhibitor	0.958	Low CYP Inhibitory Promiscuity	0.9132	Non AMES toxic	0.5	Carcinogens 	0.9505	Ready biodegradable	0.9568	Weak inhibitor	0.9008	Non-inhibitor	DB02159
1862	0.899	True	0.9382	True	0.8056	True	0.5336	Substrate	0.6116	Inhibitor	0.961	Non-inhibitor	0.6806	Inhibitor	0.699	Non-substrate	0.6588	Non-substrate	0.6287	Substrate	0.9179	Non-inhibitor	0.9296	Non-inhibitor	0.923	Non-inhibitor	0.9375	Non-inhibitor	0.9702	Non-inhibitor	0.9564	Low CYP Inhibitory Promiscuity	0.7026	Non AMES toxic	0.9711	Non-carcinogens	0.6278	Not ready biodegradable	0.9392	Weak inhibitor	0.6657	Non-inhibitor	DB02161
1863	0.9912	True	0.6672	True	0.6359	False	0.5963	Non-substrate	0.7667	Non-inhibitor	0.9891	Non-inhibitor	0.9493	Non-inhibitor	0.8986	Non-substrate	0.795	Non-substrate	0.5619	Non-substrate	0.7796	Non-inhibitor	0.7825	Non-inhibitor	0.8546	Non-inhibitor	0.7772	Non-inhibitor	0.8908	Non-inhibitor	0.9371	Low CYP Inhibitory Promiscuity	0.6116	Non AMES toxic	0.5094	Non-carcinogens	0.9836	Not ready biodegradable	0.8533	Weak inhibitor	0.6351	Non-inhibitor	DB02162
1864	0.9878	True	0.9612	True	0.8706	True	0.8501	Non-substrate	0.9543	Non-inhibitor	0.9868	Non-inhibitor	0.8858	Non-inhibitor	0.8302	Non-substrate	0.8248	Non-substrate	0.7306	Non-substrate	0.5	Non-inhibitor	0.8209	Non-inhibitor	0.8926	Non-inhibitor	0.7757	Non-inhibitor	0.9489	Non-inhibitor	0.6826	Low CYP Inhibitory Promiscuity	0.9707	AMES toxic	0.5087	Non-carcinogens	0.7888	Not ready biodegradable	0.9635	Weak inhibitor	0.9172	Non-inhibitor	DB02163
1865	0.9493	False	0.7339	False	0.6349	False	0.6513	Substrate	0.6971	Non-inhibitor	0.8682	Non-inhibitor	0.9228	Non-inhibitor	0.6617	Non-substrate	0.7981	Non-substrate	0.5353	Non-substrate	0.7502	Non-inhibitor	0.7415	Non-inhibitor	0.8698	Non-inhibitor	0.7245	Non-inhibitor	0.5771	Non-inhibitor	0.9064	Low CYP Inhibitory Promiscuity	0.6016	Non AMES toxic	0.5344	Carcinogens 	0.7784	Not ready biodegradable	0.9519	Weak inhibitor	0.5698	Inhibitor	DB02164
1869	0.9973	True	0.9651	True	0.6043	False	0.7269	Non-substrate	0.9391	Non-inhibitor	0.9302	Non-inhibitor	0.7752	Non-inhibitor	0.8971	Non-substrate	0.8821	Non-substrate	0.7576	Non-substrate	0.7975	Inhibitor	0.5321	Non-inhibitor	0.9797	Non-inhibitor	0.8244	Non-inhibitor	0.7354	Non-inhibitor	0.7531	Low CYP Inhibitory Promiscuity	0.6334	AMES toxic	0.9596	Non-carcinogens	0.9879	Not ready biodegradable	0.961	Weak inhibitor	0.9352	Non-inhibitor	DB02168
1870	0.774	True	0.7501	True	0.7499	False	0.8476	Substrate	0.5804	Non-inhibitor	0.8289	Non-inhibitor	0.8043	Non-inhibitor	0.8816	Non-substrate	0.893	Non-substrate	0.7343	Substrate	0.8688	Non-inhibitor	0.902	Non-inhibitor	0.9508	Non-inhibitor	0.8976	Non-inhibitor	0.816	Non-inhibitor	0.9621	Low CYP Inhibitory Promiscuity	0.9132	Non AMES toxic	0.971	Non-carcinogens	0.9771	Not ready biodegradable	0.9472	Weak inhibitor	0.5103	Non-inhibitor	DB02169
1871	0.9181	True	0.5668	False	0.5152	False	0.6293	Non-substrate	0.8354	Non-inhibitor	0.7418	Non-inhibitor	0.9078	Non-inhibitor	0.7494	Non-substrate	0.86	Non-substrate	0.5181	Substrate	0.5	Non-inhibitor	0.5602	Non-inhibitor	0.8252	Non-inhibitor	0.7057	Non-inhibitor	0.8032	Non-inhibitor	0.7773	Low CYP Inhibitory Promiscuity	0.8304	AMES toxic	0.6831	Non-carcinogens	0.9561	Not ready biodegradable	0.7137	Weak inhibitor	0.8856	Non-inhibitor	DB02170
1872	0.8791	True	0.7025	False	0.75	False	0.6404	Non-substrate	0.9603	Non-inhibitor	0.9272	Non-inhibitor	0.8164	Non-inhibitor	0.8497	Non-substrate	0.7591	Non-substrate	0.7152	Non-substrate	0.8774	Non-inhibitor	0.926	Non-inhibitor	0.9163	Non-inhibitor	0.9548	Non-inhibitor	0.9856	Non-inhibitor	0.9727	Low CYP Inhibitory Promiscuity	0.8341	Non AMES toxic	0.953	Non-carcinogens	0.5074	Ready biodegradable	0.9292	Weak inhibitor	0.9476	Non-inhibitor	DB02172
1875	0.9299	True	0.9846	True	0.5188	True	0.8655	Non-substrate	0.9751	Non-inhibitor	0.9883	Non-inhibitor	0.9437	Non-inhibitor	0.8216	Non-substrate	0.9221	Non-substrate	0.7542	Non-substrate	0.6948	Non-inhibitor	0.8573	Non-inhibitor	0.9219	Non-inhibitor	0.898	Non-inhibitor	0.978	Non-inhibitor	0.9615	Low CYP Inhibitory Promiscuity	0.8752	Non AMES toxic	0.6672	Carcinogens 	0.9714	Ready biodegradable	0.9547	Weak inhibitor	0.9799	Non-inhibitor	DB02176
1876	0.9862	True	0.7941	True	0.5876	False	0.7569	Substrate	0.5618	Inhibitor	0.6623	Inhibitor	0.6831	Non-inhibitor	0.7815	Non-substrate	0.7973	Non-substrate	0.5612	Substrate	0.8081	Non-inhibitor	0.5304	Non-inhibitor	0.8899	Non-inhibitor	0.6216	Non-inhibitor	0.8313	Inhibitor	0.896	High CYP Inhibitory Promiscuity	0.5904	AMES toxic	0.6741	Non-carcinogens	0.9916	Not ready biodegradable	0.8461	Weak inhibitor	0.7837	Inhibitor	DB02177
1877	0.9909	True	0.9826	True	0.9175	True	0.8161	Non-substrate	0.9608	Non-inhibitor	0.9868	Non-inhibitor	0.861	Non-inhibitor	0.8249	Non-substrate	0.9402	Non-substrate	0.8189	Non-substrate	0.5562	Inhibitor	0.9404	Non-inhibitor	0.9502	Non-inhibitor	0.8683	Non-inhibitor	0.9593	Non-inhibitor	0.7643	Low CYP Inhibitory Promiscuity	0.9139	Non AMES toxic	0.5626	Non-carcinogens	0.6159	Ready biodegradable	0.8888	Weak inhibitor	0.9741	Non-inhibitor	DB02178
1879	0.8417	True	0.8345	False	0.6872	False	0.8244	Substrate	0.6291	Non-inhibitor	0.9712	Non-inhibitor	0.9671	Non-inhibitor	0.7881	Non-substrate	0.799	Non-substrate	0.5802	Substrate	0.7998	Non-inhibitor	0.756	Non-inhibitor	0.8244	Non-inhibitor	0.734	Non-inhibitor	0.6679	Non-inhibitor	0.9108	Low CYP Inhibitory Promiscuity	0.6223	Non AMES toxic	0.7947	Non-carcinogens	0.9932	Not ready biodegradable	0.9749	Weak inhibitor	0.5476	Non-inhibitor	DB02180
1886	0.9533	False	0.5553	False	0.5837	False	0.741	Substrate	0.6564	Non-inhibitor	0.7334	Non-inhibitor	0.8071	Non-inhibitor	0.7624	Non-substrate	0.8131	Non-substrate	0.5853	Substrate	0.5401	Non-inhibitor	0.6977	Non-inhibitor	0.7116	Non-inhibitor	0.7132	Non-inhibitor	0.7939	Non-inhibitor	0.7158	Low CYP Inhibitory Promiscuity	0.5883	Non AMES toxic	0.8743	Non-carcinogens	0.9003	Not ready biodegradable	0.8934	Weak inhibitor	0.8446	Non-inhibitor	DB02188
1889	0.9945	True	0.9823	True	0.6286	True	0.7272	Substrate	0.6306	Inhibitor	0.6224	Non-inhibitor	0.8028	Inhibitor	0.8465	Non-substrate	0.6672	Substrate	0.5272	Substrate	0.7105	Inhibitor	0.775	Non-inhibitor	0.6705	Inhibitor	0.8237	Non-inhibitor	0.8546	Non-inhibitor	0.5645	High CYP Inhibitory Promiscuity	0.7153	Non AMES toxic	0.9729	Non-carcinogens	1.0	Not ready biodegradable	0.5139	Strong inhibitor	0.5238	Non-inhibitor	DB02191
1898	0.5	False	0.9814	True	0.5571	False	0.8765	Non-substrate	0.9799	Non-inhibitor	0.9879	Non-inhibitor	0.9482	Non-inhibitor	0.8652	Non-substrate	0.9158	Non-substrate	0.7959	Non-substrate	0.9244	Non-inhibitor	0.9339	Non-inhibitor	0.9372	Non-inhibitor	0.9366	Non-inhibitor	0.9356	Non-inhibitor	0.9775	Low CYP Inhibitory Promiscuity	0.8762	Non AMES toxic	0.5069	Non-carcinogens	0.9762	Ready biodegradable	0.9563	Weak inhibitor	0.9924	Non-inhibitor	DB02201
1901	0.987	True	0.8052	True	0.5661	False	0.659	Substrate	0.7482	Inhibitor	0.9353	Non-inhibitor	0.8936	Non-inhibitor	0.7799	Non-substrate	0.8524	Non-substrate	0.5817	Substrate	0.6271	Non-inhibitor	0.8069	Non-inhibitor	0.894	Non-inhibitor	0.6504	Non-inhibitor	0.6074	Non-inhibitor	0.8342	Low CYP Inhibitory Promiscuity	0.9107	AMES toxic	0.9325	Non-carcinogens	0.9911	Not ready biodegradable	0.9902	Weak inhibitor	0.9669	Non-inhibitor	DB02205
1903	0.6844	False	0.7967	True	0.7018	False	0.5592	Non-substrate	0.8792	Non-inhibitor	0.9619	Non-inhibitor	0.8607	Non-inhibitor	0.6672	Non-substrate	0.7836	Non-substrate	0.5766	Non-substrate	0.8561	Non-inhibitor	0.873	Non-inhibitor	0.8105	Non-inhibitor	0.7703	Non-inhibitor	0.8749	Non-inhibitor	0.8244	Low CYP Inhibitory Promiscuity	0.7483	Non AMES toxic	0.8874	Non-carcinogens	0.6901	Not ready biodegradable	0.6962	Weak inhibitor	0.7864	Non-inhibitor	DB02209
1904	0.9491	True	0.7014	True	0.5205	True	0.7251	Non-substrate	0.9511	Non-inhibitor	0.8329	Non-inhibitor	0.8471	Non-inhibitor	0.8525	Non-substrate	0.8592	Non-substrate	0.7924	Non-substrate	0.8671	Non-inhibitor	0.898	Non-inhibitor	0.9706	Non-inhibitor	0.9491	Non-inhibitor	0.97	Non-inhibitor	0.944	Low CYP Inhibitory Promiscuity	0.9252	Non AMES toxic	0.6595	Non-carcinogens	0.7234	Ready biodegradable	0.7744	Weak inhibitor	0.8956	Non-inhibitor	DB02210
1912	0.9953	True	0.572	True	0.6108	False	0.6386	Substrate	0.7416	Non-inhibitor	0.7904	Non-inhibitor	0.8162	Non-inhibitor	0.7579	Non-substrate	0.7996	Non-substrate	0.5692	Substrate	0.5438	Non-inhibitor	0.5499	Inhibitor	0.8538	Non-inhibitor	0.5977	Inhibitor	0.6033	Inhibitor	0.6601	High CYP Inhibitory Promiscuity	0.6135	Non AMES toxic	0.6527	Non-carcinogens	1.0	Not ready biodegradable	0.9557	Weak inhibitor	0.6267	Non-inhibitor	DB02220
1915	0.7376	True	0.6834	True	0.8087	False	0.5189	Non-substrate	0.967	Non-inhibitor	0.9799	Non-inhibitor	0.8773	Non-inhibitor	0.7722	Non-substrate	0.8172	Non-substrate	0.6024	Non-substrate	0.9154	Non-inhibitor	0.8874	Non-inhibitor	0.9168	Non-inhibitor	0.8786	Non-inhibitor	0.7524	Non-inhibitor	0.9448	Low CYP Inhibitory Promiscuity	0.8297	Non AMES toxic	0.961	Non-carcinogens	0.8733	Not ready biodegradable	0.945	Weak inhibitor	0.8676	Non-inhibitor	DB02223
1916	0.965	True	0.5711	False	0.8957	False	0.5629	Substrate	0.9297	Non-inhibitor	0.8382	Non-inhibitor	0.931	Non-inhibitor	0.7898	Non-substrate	0.9116	Non-substrate	0.653	Non-substrate	0.9106	Inhibitor	0.5823	Non-inhibitor	0.9287	Non-inhibitor	0.9025	Non-inhibitor	0.6951	Inhibitor	0.5822	High CYP Inhibitory Promiscuity	0.722	Non AMES toxic	0.945	Non-carcinogens	0.8672	Not ready biodegradable	0.9781	Weak inhibitor	0.8161	Non-inhibitor	DB02224
1917	0.931	False	0.8431	True	0.544	False	0.5214	Non-substrate	0.625	Non-inhibitor	0.9563	Non-inhibitor	0.8669	Non-inhibitor	0.8329	Non-substrate	0.8074	Non-substrate	0.5086	Substrate	0.8203	Non-inhibitor	0.7967	Non-inhibitor	0.8892	Non-inhibitor	0.7395	Non-inhibitor	0.6163	Non-inhibitor	0.9104	Low CYP Inhibitory Promiscuity	0.7158	Non AMES toxic	0.5825	Carcinogens 	0.9038	Ready biodegradable	0.7659	Weak inhibitor	0.6819	Non-inhibitor	DB02225
1924	0.9686	True	0.8306	True	0.6464	False	0.5879	Non-substrate	0.9438	Non-inhibitor	1.0	Non-inhibitor	0.915	Non-inhibitor	0.8013	Non-substrate	0.8003	Non-substrate	0.6279	Non-substrate	0.8043	Non-inhibitor	0.903	Non-inhibitor	0.9305	Non-inhibitor	0.9024	Non-inhibitor	0.9183	Non-inhibitor	0.9964	Low CYP Inhibitory Promiscuity	0.8462	Non AMES toxic	0.9025	Non-carcinogens	0.6166	Ready biodegradable	0.9525	Weak inhibitor	0.9392	Non-inhibitor	DB02235
1925	0.9929	False	0.6931	False	0.7039	False	0.5237	Non-substrate	0.8635	Non-inhibitor	0.9352	Non-inhibitor	0.9493	Non-inhibitor	0.8512	Non-substrate	0.8121	Non-substrate	0.581	Non-substrate	0.8691	Non-inhibitor	0.8809	Non-inhibitor	0.9156	Non-inhibitor	0.8525	Non-inhibitor	0.9679	Non-inhibitor	0.98	Low CYP Inhibitory Promiscuity	0.5955	Non AMES toxic	0.8876	Non-carcinogens	0.7697	Ready biodegradable	0.9719	Weak inhibitor	0.8711	Non-inhibitor	DB02236
1926	0.8748	False	0.6207	True	0.8836	False	0.5394	Non-substrate	0.7589	Non-inhibitor	0.9142	Non-inhibitor	0.8144	Non-inhibitor	0.8451	Non-substrate	0.8853	Non-substrate	0.658	Non-substrate	0.961	Non-inhibitor	0.9376	Non-inhibitor	0.9399	Non-inhibitor	0.9083	Non-inhibitor	0.9645	Non-inhibitor	0.8898	Low CYP Inhibitory Promiscuity	0.8628	Non AMES toxic	0.9551	Non-carcinogens	0.6632	Not ready biodegradable	0.9517	Weak inhibitor	0.8283	Non-inhibitor	DB02237
1929	0.974	True	0.9449	True	0.5625	True	0.7776	Substrate	0.6048	Inhibitor	0.9484	Inhibitor	0.8752	Inhibitor	0.8106	Non-substrate	0.6715	Non-substrate	0.6881	Substrate	0.7579	Inhibitor	0.8644	Non-inhibitor	0.9084	Inhibitor	0.7252	Non-inhibitor	0.8047	Non-inhibitor	0.5951	High CYP Inhibitory Promiscuity	0.7423	AMES toxic	0.8758	Non-carcinogens	1.0	Not ready biodegradable	0.645	Strong inhibitor	0.7439	Inhibitor	DB02240
1931	0.9773	True	0.9222	True	0.7199	True	0.804	Non-substrate	0.9744	Non-inhibitor	0.9654	Non-inhibitor	0.8861	Non-inhibitor	0.8446	Non-substrate	0.9109	Non-substrate	0.7917	Non-substrate	0.7783	Non-inhibitor	0.9446	Non-inhibitor	0.9689	Non-inhibitor	0.9803	Non-inhibitor	0.9668	Non-inhibitor	0.9844	Low CYP Inhibitory Promiscuity	0.9061	Non AMES toxic	0.843	Non-carcinogens	0.8324	Ready biodegradable	0.8721	Weak inhibitor	0.9633	Non-inhibitor	DB02242
1932	0.9789	True	0.6495	True	0.6393	False	0.8271	Substrate	0.8731	Inhibitor	0.9832	Non-inhibitor	0.9058	Non-inhibitor	0.6234	Non-substrate	0.7953	Non-substrate	0.5122	Non-substrate	0.8734	Non-inhibitor	0.5709	Non-inhibitor	0.8756	Non-inhibitor	0.6621	Non-inhibitor	0.6387	Non-inhibitor	0.8902	Low CYP Inhibitory Promiscuity	0.6482	Non AMES toxic	0.7121	Non-carcinogens	0.54	Not ready biodegradable	0.9099	Weak inhibitor	0.5255	Inhibitor	DB02243
1937	0.8611	True	0.7991	True	0.5053	True	0.6712	Non-substrate	0.9346	Non-inhibitor	0.9532	Non-inhibitor	0.9164	Non-inhibitor	0.8393	Non-substrate	0.9179	Non-substrate	0.7414	Non-substrate	0.8826	Non-inhibitor	0.9749	Non-inhibitor	0.9485	Non-inhibitor	0.9586	Non-inhibitor	0.9695	Non-inhibitor	0.9812	Low CYP Inhibitory Promiscuity	0.9396	Non AMES toxic	0.9019	Non-carcinogens	0.9401	Ready biodegradable	0.9312	Weak inhibitor	0.9458	Non-inhibitor	DB02251
1939	0.9965	True	0.7069	True	0.716	True	0.551	Non-substrate	0.6358	Non-inhibitor	0.7671	Non-inhibitor	0.8679	Non-inhibitor	0.8596	Non-substrate	0.8233	Non-substrate	0.5917	Substrate	0.8414	Non-inhibitor	0.9015	Non-inhibitor	0.9263	Non-inhibitor	0.7317	Non-inhibitor	0.7756	Non-inhibitor	0.7775	Low CYP Inhibitory Promiscuity	0.6188	Non AMES toxic	0.7546	Non-carcinogens	0.6987	Not ready biodegradable	0.8922	Weak inhibitor	0.8802	Non-inhibitor	DB02253
1942	0.9512	True	0.7655	True	0.8937	False	0.7208	Non-substrate	0.8877	Non-inhibitor	0.8561	Non-inhibitor	0.8954	Non-inhibitor	0.7602	Non-substrate	0.8792	Non-substrate	0.5493	Non-substrate	0.9479	Non-inhibitor	0.9459	Non-inhibitor	0.9491	Non-inhibitor	0.9499	Non-inhibitor	0.9249	Non-inhibitor	0.949	Low CYP Inhibitory Promiscuity	0.8635	Non AMES toxic	0.8101	Non-carcinogens	0.5723	Ready biodegradable	0.9411	Weak inhibitor	0.8765	Non-inhibitor	DB02256
1944	0.9945	True	0.938	True	0.5394	True	0.5503	Substrate	0.8286	Non-inhibitor	0.8767	Non-inhibitor	0.8471	Non-inhibitor	0.7002	Non-substrate	0.823	Non-substrate	0.5669	Substrate	0.6637	Non-inhibitor	0.7992	Non-inhibitor	0.8431	Non-inhibitor	0.7023	Non-inhibitor	0.916	Non-inhibitor	0.8593	Low CYP Inhibitory Promiscuity	0.5648	Non AMES toxic	0.5809	Non-carcinogens	0.996	Not ready biodegradable	0.9951	Weak inhibitor	0.896	Non-inhibitor	DB02258
1948	0.5451	False	0.8092	True	0.8368	False	0.7138	Non-substrate	0.9897	Non-inhibitor	1.0	Non-inhibitor	0.9671	Non-inhibitor	0.7072	Non-substrate	0.8144	Non-substrate	0.7887	Non-substrate	0.5857	Non-inhibitor	0.9709	Non-inhibitor	0.94	Non-inhibitor	0.9604	Non-inhibitor	0.9457	Non-inhibitor	1.0	Low CYP Inhibitory Promiscuity	0.9385	Non AMES toxic	0.9437	Non-carcinogens	0.8393	Ready biodegradable	0.9864	Weak inhibitor	0.979	Non-inhibitor	DB02262
1949	0.6115	False	0.95	True	0.7473	False	0.7469	Non-substrate	0.8258	Non-inhibitor	0.8755	Non-inhibitor	0.942	Non-inhibitor	0.8621	Non-substrate	0.8556	Non-substrate	0.6634	Non-substrate	0.94	Non-inhibitor	0.9253	Non-inhibitor	0.9322	Non-inhibitor	0.9096	Non-inhibitor	0.9694	Non-inhibitor	0.9806	Low CYP Inhibitory Promiscuity	0.7789	Non AMES toxic	0.6037	Non-carcinogens	0.6262	Ready biodegradable	0.9683	Weak inhibitor	0.9257	Non-inhibitor	DB02263
1950	0.8211	False	0.8119	True	0.6572	False	0.7722	Non-substrate	0.7246	Non-inhibitor	0.9873	Non-inhibitor	0.9467	Non-inhibitor	0.872	Non-substrate	0.8287	Non-substrate	0.6651	Non-substrate	0.7833	Non-inhibitor	0.8617	Non-inhibitor	0.9085	Non-inhibitor	0.8522	Non-inhibitor	0.9668	Non-inhibitor	0.9836	Low CYP Inhibitory Promiscuity	0.7458	Non AMES toxic	0.5212	Non-carcinogens	0.5084	Not ready biodegradable	0.9139	Weak inhibitor	0.8507	Non-inhibitor	DB02264
1952	0.967	True	0.9058	True	0.7199	True	0.8528	Non-substrate	0.8164	Non-inhibitor	0.8312	Non-inhibitor	0.9229	Non-inhibitor	0.7437	Non-substrate	0.9116	Non-substrate	0.7369	Non-substrate	0.9132	Inhibitor	0.8948	Inhibitor	0.925	Non-inhibitor	0.9025	Non-inhibitor	0.8309	Non-inhibitor	0.7598	Low CYP Inhibitory Promiscuity	0.9372	Non AMES toxic	0.5892	Non-carcinogens	0.9869	Not ready biodegradable	0.986	Weak inhibitor	0.7953	Non-inhibitor	DB02266
1954	0.6907	True	0.892	True	0.5577	False	0.6955	Non-substrate	0.9779	Non-inhibitor	0.997	Non-inhibitor	0.9733	Non-inhibitor	0.8218	Non-substrate	0.8819	Non-substrate	0.7848	Non-substrate	0.93	Non-inhibitor	0.9483	Non-inhibitor	0.975	Non-inhibitor	0.9576	Non-inhibitor	0.9418	Non-inhibitor	0.9869	Low CYP Inhibitory Promiscuity	0.5375	AMES toxic	0.6616	Non-carcinogens	0.7593	Not ready biodegradable	0.9966	Weak inhibitor	0.9803	Non-inhibitor	DB02268
1955	0.8236	False	0.9355	True	0.5885	False	0.7639	Substrate	0.9213	Non-inhibitor	0.9129	Inhibitor	0.5904	Non-inhibitor	0.6705	Non-substrate	0.7564	Non-substrate	0.6629	Substrate	0.5776	Inhibitor	0.6113	Non-inhibitor	0.7763	Non-inhibitor	0.5072	Non-inhibitor	0.7153	Non-inhibitor	0.7884	High CYP Inhibitory Promiscuity	0.5882	Non AMES toxic	0.8316	Non-carcinogens	0.9206	Not ready biodegradable	0.9829	Weak inhibitor	0.8494	Inhibitor	DB02269
1956	0.8347	False	0.9209	True	0.6285	False	0.5951	Non-substrate	0.9026	Non-inhibitor	0.9581	Non-inhibitor	0.9278	Non-inhibitor	0.6805	Non-substrate	0.816	Non-substrate	0.5935	Non-substrate	0.8619	Non-inhibitor	0.8059	Non-inhibitor	0.9038	Non-inhibitor	0.8088	Non-inhibitor	0.8838	Non-inhibitor	0.9425	Low CYP Inhibitory Promiscuity	0.7372	Non AMES toxic	0.5937	Non-carcinogens	0.5653	Not ready biodegradable	0.9391	Weak inhibitor	0.8959	Non-inhibitor	DB02270
1957	0.914	True	0.8553	False	0.6808	False	0.8736	Substrate	0.5565	Non-inhibitor	0.9787	Non-inhibitor	0.9671	Non-inhibitor	0.8353	Non-substrate	0.7939	Non-substrate	0.6063	Substrate	0.7966	Non-inhibitor	0.7927	Non-inhibitor	0.8035	Non-inhibitor	0.7747	Non-inhibitor	0.742	Non-inhibitor	0.942	Low CYP Inhibitory Promiscuity	0.6428	Non AMES toxic	0.7954	Non-carcinogens	0.9951	Not ready biodegradable	0.9364	Weak inhibitor	0.5266	Non-inhibitor	DB02271
1959	0.9648	True	0.9915	True	0.7493	True	0.5385	Non-substrate	0.7899	Non-inhibitor	0.7737	Non-inhibitor	0.9055	Non-inhibitor	0.789	Non-substrate	0.8421	Non-substrate	0.5584	Substrate	0.6117	Non-inhibitor	0.8316	Non-inhibitor	0.945	Non-inhibitor	0.7889	Non-inhibitor	0.8729	Non-inhibitor	0.8341	Low CYP Inhibitory Promiscuity	0.9096	Non AMES toxic	0.542	Non-carcinogens	0.8069	Not ready biodegradable	0.9485	Weak inhibitor	0.896	Non-inhibitor	DB02273
1965	0.9824	True	0.9357	True	0.7437	True	0.8072	Non-substrate	0.9569	Non-inhibitor	0.9646	Non-inhibitor	0.919	Non-inhibitor	0.8309	Non-substrate	0.9566	Non-substrate	0.8133	Non-substrate	0.9534	Non-inhibitor	0.9737	Non-inhibitor	0.9571	Non-inhibitor	0.9834	Non-inhibitor	0.9862	Non-inhibitor	0.9872	Low CYP Inhibitory Promiscuity	0.944	Non AMES toxic	0.704	Non-carcinogens	0.9242	Ready biodegradable	0.9852	Weak inhibitor	0.9806	Non-inhibitor	DB02279
1968	1.0	True	0.7984	True	0.7152	False	0.5431	Non-substrate	0.9292	Non-inhibitor	0.9741	Non-inhibitor	0.9405	Non-inhibitor	0.8436	Non-substrate	0.8225	Non-substrate	0.5148	Substrate	0.895	Non-inhibitor	0.8866	Non-inhibitor	0.9371	Non-inhibitor	0.8575	Non-inhibitor	0.9365	Non-inhibitor	0.9444	Low CYP Inhibitory Promiscuity	0.5859	Non AMES toxic	0.9304	Non-carcinogens	1.0	Not ready biodegradable	0.9821	Weak inhibitor	0.874	Non-inhibitor	DB02282
1969	0.7121	True	0.873	True	0.6295	False	0.8001	Non-substrate	0.8079	Non-inhibitor	0.9376	Non-inhibitor	0.848	Non-inhibitor	0.809	Non-substrate	0.8048	Non-substrate	0.6899	Non-substrate	0.8534	Non-inhibitor	0.8932	Non-inhibitor	0.9171	Non-inhibitor	0.8959	Non-inhibitor	0.9817	Non-inhibitor	0.9351	Low CYP Inhibitory Promiscuity	0.783	Non AMES toxic	0.5794	Carcinogens 	0.6476	Not ready biodegradable	0.705	Strong inhibitor	0.7165	Non-inhibitor	DB02283
1972	0.8999	True	0.922	True	0.7444	False	0.557	Non-substrate	0.968	Non-inhibitor	0.7821	Non-inhibitor	0.7075	Non-inhibitor	0.7283	Non-substrate	0.7847	Non-substrate	0.7153	Non-substrate	0.7411	Inhibitor	0.6625	Non-inhibitor	0.7004	Inhibitor	0.715	Inhibitor	0.7955	Non-inhibitor	0.5	High CYP Inhibitory Promiscuity	0.6399	AMES toxic	0.8996	Non-carcinogens	0.9963	Not ready biodegradable	0.9674	Weak inhibitor	0.6897	Non-inhibitor	DB02287
1973	0.9896	True	0.9322	True	0.6188	False	0.5155	Non-substrate	0.8986	Non-inhibitor	0.6795	Non-inhibitor	0.6535	Non-inhibitor	0.767	Non-substrate	0.8009	Non-substrate	0.6239	Non-substrate	0.8582	Inhibitor	0.5174	Non-inhibitor	0.5	Inhibitor	0.6242	Inhibitor	0.515	Non-inhibitor	0.7271	High CYP Inhibitory Promiscuity	0.5381	AMES toxic	0.8902	Non-carcinogens	1.0	Not ready biodegradable	0.9575	Weak inhibitor	0.6835	Non-inhibitor	DB02288
1974	0.5056	False	0.5359	True	0.8814	False	0.8233	Non-substrate	0.9898	Non-inhibitor	0.9922	Non-inhibitor	0.973	Non-inhibitor	0.8665	Non-substrate	0.8948	Non-substrate	0.8275	Non-substrate	0.8898	Non-inhibitor	0.9437	Non-inhibitor	0.9001	Non-inhibitor	0.9267	Non-inhibitor	0.8207	Non-inhibitor	0.9967	Low CYP Inhibitory Promiscuity	0.9596	Non AMES toxic	0.7457	Non-carcinogens	0.8718	Ready biodegradable	0.993	Weak inhibitor	0.9893	Non-inhibitor	DB02289
