Unnamed: 0	hia	hia.cls	bbb	bbb.cls	caco2	caco2.cls	p_glycoprotein_substrate	p_glycoprotein_substrate.cls	p_glycoprotein_inhibitor_1	p_glycoprotein_inhibitor_1.cls	p_glycoprotein_inhibitor_2	p_glycoprotein_inhibitor_2.cls	renal_organic_cation_transporter	renal_organic_cation_transporter.cls	cyp450_2c9_substrate	cyp450_2c9_substrate.cls	cyp450_2d6_substrate	cyp450_2d6_substrate.cls	cyp450_3a4_substrate	cyp450_3a4_substrate.cls	cyp450_1a2_substrate	cyp450_1a2_substrate.cls	cyp450_2c9_inhibitor	cyp450_2c9_inhibitor.cls	cyp450_2d6_inhibitor	cyp450_2d6_inhibitor.cls	cyp450_2c19_inhibitor	cyp450_2c19_inhibitor.cls	cyp450_3a4_inhibitor	cyp450_3a4_inhibitor.cls	cyp_inhibitory_promiscuity	cyp_inhibitory_promiscuity.cls	ames_toxicity	ames_toxicity.cls	carcinogenicity	carcinogenicity.cls	biodegradation	biodegradation.cls	herg_inhibitor_1	herg_inhibitor_1.cls	herg_inhibitor_2	herg_inhibitor_2.cls	id
839	0.9925	True	0.9311	True	0.7603	True	0.6144	Non-substrate	0.8912	Non-inhibitor	0.8088	Non-inhibitor	0.8639	Non-inhibitor	0.8221	Non-substrate	0.9115	Non-substrate	0.6025	Substrate	0.9046	Non-inhibitor	0.8831	Non-inhibitor	0.9231	Non-inhibitor	0.9025	Non-inhibitor	0.9301	Non-inhibitor	0.9252	Low CYP Inhibitory Promiscuity	0.8944	Non AMES toxic	0.7081	Non-carcinogens	0.5554	Ready biodegradable	0.9562	Weak inhibitor	0.9538	Non-inhibitor	DB00982
841	1.0	True	0.9543	True	0.6714	True	0.6529	Substrate	0.7951	Inhibitor	0.6657	Inhibitor	0.6836	Non-inhibitor	0.8112	Non-substrate	0.9213	Non-substrate	0.6889	Substrate	0.8333	Non-inhibitor	0.8469	Non-inhibitor	0.9277	Non-inhibitor	0.6153	Inhibitor	0.7091	Non-inhibitor	0.5453	Low CYP Inhibitory Promiscuity	0.911	Non AMES toxic	0.9399	Non-carcinogens	0.9685	Not ready biodegradable	0.7552	Weak inhibitor	0.737	Non-inhibitor	DB00984
844	0.9623	True	0.9465	True	0.8887	False	0.798	Non-substrate	0.9686	Non-inhibitor	0.9532	Non-inhibitor	0.9519	Non-inhibitor	0.793	Non-substrate	0.8613	Non-substrate	0.6203	Non-substrate	0.9543	Non-inhibitor	0.9638	Non-inhibitor	0.9497	Non-inhibitor	0.9489	Non-inhibitor	0.9609	Non-inhibitor	0.981	Low CYP Inhibitory Promiscuity	0.9132	Non AMES toxic	0.9158	Non-carcinogens	0.7807	Not ready biodegradable	0.983	Weak inhibitor	0.911	Non-inhibitor	DB00987
849	0.9652	True	0.9677	True	0.5715	False	0.6238	Non-substrate	0.806	Non-inhibitor	0.7456	Non-inhibitor	0.7855	Non-inhibitor	0.8561	Non-substrate	0.7888	Non-substrate	0.6617	Non-substrate	0.5854	Non-inhibitor	0.9022	Non-inhibitor	0.9309	Non-inhibitor	0.8932	Non-inhibitor	0.8724	Non-inhibitor	0.8936	Low CYP Inhibitory Promiscuity	0.8519	Non AMES toxic	0.8042	Non-carcinogens	0.899	Ready biodegradable	0.8837	Weak inhibitor	0.8402	Non-inhibitor	DB00992
852	0.941	True	0.9382	True	0.7271	False	0.6557	Non-substrate	0.9789	Non-inhibitor	0.8866	Non-inhibitor	0.7982	Non-inhibitor	0.893	Non-substrate	0.8124	Non-substrate	0.7612	Non-substrate	0.9409	Non-inhibitor	0.9273	Non-inhibitor	0.9418	Non-inhibitor	0.9547	Non-inhibitor	0.8438	Non-inhibitor	0.9706	Low CYP Inhibitory Promiscuity	0.9162	Non AMES toxic	0.8536	Non-carcinogens	0.7046	Not ready biodegradable	0.9406	Weak inhibitor	0.8659	Non-inhibitor	DB00996
856	0.947	False	0.9961	False	0.8171	False	0.7143	Substrate	0.9153	Non-inhibitor	0.997	Non-inhibitor	0.9488	Non-inhibitor	0.8429	Non-substrate	0.825	Non-substrate	0.5	Non-substrate	0.9046	Non-inhibitor	0.9071	Non-inhibitor	0.9231	Non-inhibitor	0.9026	Non-inhibitor	0.8594	Non-inhibitor	0.9839	Low CYP Inhibitory Promiscuity	0.8339	Non AMES toxic	0.8335	Non-carcinogens	0.9667	Not ready biodegradable	0.9994	Weak inhibitor	0.8895	Non-inhibitor	DB01000
859	0.6657	True	0.5988	True	0.694	False	0.6275	Substrate	0.7152	Non-inhibitor	0.5451	Non-inhibitor	0.8563	Non-inhibitor	0.8622	Non-substrate	0.8862	Non-substrate	0.682	Non-substrate	0.8834	Non-inhibitor	0.8521	Non-inhibitor	0.8726	Non-inhibitor	0.7856	Non-inhibitor	0.9299	Non-inhibitor	0.8624	Low CYP Inhibitory Promiscuity	0.9132	Non AMES toxic	0.9363	Non-carcinogens	0.8705	Not ready biodegradable	0.9539	Weak inhibitor	0.8574	Non-inhibitor	DB01003
860	0.9443	True	0.9866	True	0.8957	False	0.5767	Substrate	0.932	Non-inhibitor	0.8381	Non-inhibitor	0.8459	Non-inhibitor	0.8907	Non-substrate	0.8225	Non-substrate	0.5919	Non-substrate	0.9045	Non-inhibitor	0.907	Non-inhibitor	0.9231	Non-inhibitor	0.9025	Non-inhibitor	0.96	Non-inhibitor	0.935	Low CYP Inhibitory Promiscuity	0.6094	Non AMES toxic	0.8875	Non-carcinogens	0.9368	Not ready biodegradable	0.9611	Weak inhibitor	0.8943	Non-inhibitor	DB01004
861	0.9154	True	0.9382	True	0.7235	False	0.8437	Non-substrate	0.9736	Non-inhibitor	0.9946	Non-inhibitor	0.9697	Non-inhibitor	0.8063	Non-substrate	0.8363	Non-substrate	0.7784	Non-substrate	0.9045	Non-inhibitor	0.9077	Non-inhibitor	0.927	Non-inhibitor	0.9026	Non-inhibitor	0.9072	Non-inhibitor	0.9778	Low CYP Inhibitory Promiscuity	0.8685	AMES toxic	0.6129	Non-carcinogens	0.7305	Not ready biodegradable	0.9846	Weak inhibitor	0.9715	Non-inhibitor	DB01005
863	0.966	True	0.9814	True	0.5812	True	0.5819	Non-substrate	0.911	Non-inhibitor	0.5295	Non-inhibitor	0.5164	Inhibitor	0.8248	Non-substrate	0.9116	Non-substrate	0.7558	Non-substrate	0.946	Inhibitor	0.8757	Inhibitor	0.9032	Inhibitor	0.926	Inhibitor	0.8406	Inhibitor	0.9934	High CYP Inhibitory Promiscuity	0.8092	Non AMES toxic	0.8543	Non-carcinogens	0.9869	Not ready biodegradable	0.7187	Weak inhibitor	0.6506	Inhibitor	DB01007
864	0.9059	True	0.9674	True	0.5956	False	0.7556	Non-substrate	0.7224	Non-inhibitor	0.9651	Non-inhibitor	0.8617	Non-inhibitor	0.8656	Non-substrate	0.9115	Non-substrate	0.5	Non-substrate	0.8678	Non-inhibitor	0.85	Non-inhibitor	0.9159	Non-inhibitor	0.7723	Non-inhibitor	0.9855	Non-inhibitor	0.9069	Low CYP Inhibitory Promiscuity	0.9305	AMES toxic	0.7585	Carcinogens 	0.5	Ready biodegradable	0.6005	Weak inhibitor	0.8734	Non-inhibitor	DB01008
869	1.0	True	0.9814	True	0.812	True	0.7852	Substrate	0.7375	Non-inhibitor	0.7683	Non-inhibitor	0.7883	Non-inhibitor	0.8533	Non-substrate	0.9077	Non-substrate	0.7967	Substrate	0.9412	Non-inhibitor	0.8713	Non-inhibitor	0.8327	Non-inhibitor	0.9126	Non-inhibitor	0.5411	Non-inhibitor	0.9129	Low CYP Inhibitory Promiscuity	0.8848	Non AMES toxic	0.935	Non-carcinogens	1.0	Not ready biodegradable	0.9314	Weak inhibitor	0.5569	Non-inhibitor	DB01013
872	0.9701	True	0.6707	False	0.6479	False	0.5109	Non-substrate	0.7119	Non-inhibitor	0.8185	Non-inhibitor	0.7982	Non-inhibitor	0.6488	Substrate	0.9116	Non-substrate	0.5329	Substrate	0.9045	Non-inhibitor	0.8948	Inhibitor	0.8932	Inhibitor	0.9026	Non-inhibitor	0.7959	Inhibitor	0.8627	High CYP Inhibitory Promiscuity	0.6996	Non AMES toxic	0.7539	Non-carcinogens	0.8245	Not ready biodegradable	0.7551	Weak inhibitor	0.8024	Non-inhibitor	DB01016
874	0.9313	True	0.9567	True	0.5101	False	0.6778	Non-substrate	0.8782	Non-inhibitor	0.9833	Non-inhibitor	0.6443	Non-inhibitor	0.7572	Non-substrate	0.7948	Non-substrate	0.6475	Non-substrate	0.9046	Non-inhibitor	0.8893	Non-inhibitor	0.8931	Inhibitor	0.7376	Non-inhibitor	0.831	Non-inhibitor	0.6619	Low CYP Inhibitory Promiscuity	0.7223	Non AMES toxic	0.8107	Non-carcinogens	0.9843	Not ready biodegradable	0.9677	Weak inhibitor	0.9285	Non-inhibitor	DB01018
875	0.8407	False	0.9789	True	0.5251	True	0.7295	Non-substrate	0.9508	Non-inhibitor	0.8371	Non-inhibitor	0.9209	Non-inhibitor	0.8304	Non-substrate	0.8066	Non-substrate	0.5216	Substrate	0.9045	Non-inhibitor	0.9071	Non-inhibitor	0.9231	Non-inhibitor	0.9026	Non-inhibitor	0.9522	Non-inhibitor	0.9047	Low CYP Inhibitory Promiscuity	0.6804	Non AMES toxic	0.522	Carcinogens 	0.8058	Not ready biodegradable	0.9852	Weak inhibitor	0.8915	Non-inhibitor	DB01019
876	0.9156	True	0.9355	True	0.579	False	0.7621	Non-substrate	0.7159	Non-inhibitor	0.9116	Non-inhibitor	0.8563	Non-inhibitor	0.8674	Non-substrate	0.8613	Non-substrate	0.5357	Substrate	0.8532	Non-inhibitor	0.8769	Non-inhibitor	0.9106	Non-inhibitor	0.8469	Non-inhibitor	0.9471	Non-inhibitor	0.9596	Low CYP Inhibitory Promiscuity	0.9133	Non AMES toxic	0.7696	Non-carcinogens	0.8359	Ready biodegradable	0.5741	Weak inhibitor	0.9304	Non-inhibitor	DB01020
881	0.7639	True	0.5689	False	0.6574	False	0.5954	Non-substrate	0.9502	Non-inhibitor	0.9669	Non-inhibitor	0.9624	Non-inhibitor	0.82	Non-substrate	0.8797	Non-substrate	0.6051	Non-substrate	0.671	Non-inhibitor	0.8017	Non-inhibitor	0.9244	Non-inhibitor	0.7582	Non-inhibitor	0.922	Non-inhibitor	0.9501	Low CYP Inhibitory Promiscuity	0.9132	Non AMES toxic	0.8727	Non-carcinogens	0.9071	Not ready biodegradable	0.9942	Weak inhibitor	0.8609	Non-inhibitor	DB01025
882	0.9156	True	0.6704	True	0.8866	True	0.7293	Substrate	0.8389	Inhibitor	0.8388	Inhibitor	0.5644	Non-inhibitor	0.7898	Non-substrate	0.9115	Non-substrate	0.7409	Substrate	0.9106	Inhibitor	0.8949	Inhibitor	0.8931	Inhibitor	0.8994	Inhibitor	0.796	Inhibitor	0.9386	High CYP Inhibitory Promiscuity	0.7003	Non AMES toxic	0.8836	Non-carcinogens	1.0	Not ready biodegradable	0.9258	Weak inhibitor	0.8403	Inhibitor	DB01026
886	0.9809	True	0.9923	True	0.5	True	0.8609	Non-substrate	0.9198	Non-inhibitor	0.972	Non-inhibitor	0.8683	Non-inhibitor	0.8427	Non-substrate	0.7642	Non-substrate	0.5213	Non-substrate	0.7904	Non-inhibitor	0.8493	Non-inhibitor	0.9299	Non-inhibitor	0.8006	Non-inhibitor	0.852	Non-inhibitor	0.8627	Low CYP Inhibitory Promiscuity	0.669	Non AMES toxic	0.8886	Non-carcinogens	0.9584	Not ready biodegradable	0.9551	Weak inhibitor	0.9467	Non-inhibitor	DB01031
888	0.8854	True	0.8946	True	0.6556	False	0.7141	Non-substrate	0.9143	Non-inhibitor	0.9848	Non-inhibitor	0.8543	Non-inhibitor	0.8607	Non-substrate	0.8533	Non-substrate	0.7949	Non-substrate	0.7555	Inhibitor	0.6955	Non-inhibitor	0.8224	Non-inhibitor	0.7472	Non-inhibitor	0.8309	Non-inhibitor	0.6635	Low CYP Inhibitory Promiscuity	0.5076	Non AMES toxic	0.9369	Non-carcinogens	0.9972	Not ready biodegradable	0.9857	Weak inhibitor	0.8734	Non-inhibitor	DB01033
890	0.9561	True	0.9675	True	0.666	True	0.7739	Substrate	0.9452	Non-inhibitor	0.9654	Non-inhibitor	0.7526	Non-inhibitor	0.8624	Non-substrate	0.8919	Substrate	0.6306	Non-substrate	0.9046	Non-inhibitor	0.9384	Non-inhibitor	0.9231	Non-inhibitor	0.9606	Non-inhibitor	0.9238	Non-inhibitor	0.8833	Low CYP Inhibitory Promiscuity	0.7822	Non AMES toxic	0.5352	Non-carcinogens	0.9855	Not ready biodegradable	0.9454	Weak inhibitor	0.648	Non-inhibitor	DB01035
891	0.958	True	0.9194	True	0.8286	True	0.5	Substrate	0.6727	Non-inhibitor	0.8305	Non-inhibitor	0.6904	Inhibitor	0.6235	Non-substrate	0.8918	Substrate	0.7408	Substrate	0.8139	Inhibitor	0.6965	Non-inhibitor	0.7456	Inhibitor	0.5853	Non-inhibitor	0.8575	Non-inhibitor	0.5259	High CYP Inhibitory Promiscuity	0.6658	Non AMES toxic	0.7967	Non-carcinogens	0.9959	Not ready biodegradable	0.8014	Weak inhibitor	0.6875	Inhibitor	DB01036
903	0.9927	True	0.9619	True	0.8866	True	0.759	Non-substrate	0.9705	Non-inhibitor	0.9323	Non-inhibitor	0.9323	Non-inhibitor	0.7594	Non-substrate	0.9116	Non-substrate	0.6877	Non-substrate	0.9045	Non-inhibitor	0.9305	Non-inhibitor	0.9231	Non-inhibitor	0.9881	Non-inhibitor	0.9655	Non-inhibitor	0.9691	Low CYP Inhibitory Promiscuity	0.9894	Non AMES toxic	0.5553	Carcinogens 	0.5142	Ready biodegradable	0.9719	Weak inhibitor	0.9734	Non-inhibitor	DB01050
907	0.6591	False	0.9388	False	0.7696	False	0.653	Substrate	0.979	Non-inhibitor	0.9717	Non-inhibitor	0.8735	Non-inhibitor	0.8796	Non-substrate	0.8236	Non-substrate	0.7208	Non-substrate	0.9115	Non-inhibitor	0.9388	Non-inhibitor	0.9231	Non-inhibitor	0.953	Non-inhibitor	0.9881	Non-inhibitor	0.9919	Low CYP Inhibitory Promiscuity	0.6831	Non AMES toxic	0.9491	Non-carcinogens	0.818	Not ready biodegradable	0.9793	Weak inhibitor	0.8617	Non-inhibitor	DB01055
913	0.8506	False	0.9946	False	0.7255	False	0.8133	Substrate	0.8936	Non-inhibitor	1.0	Non-inhibitor	0.9277	Non-inhibitor	0.6786	Non-substrate	0.8035	Non-substrate	0.5342	Non-substrate	0.7646	Non-inhibitor	0.8188	Non-inhibitor	0.9022	Non-inhibitor	0.7413	Non-inhibitor	0.8669	Non-inhibitor	0.928	Low CYP Inhibitory Promiscuity	0.7453	Non AMES toxic	0.9182	Non-carcinogens	0.8281	Ready biodegradable	0.9958	Weak inhibitor	0.658	Non-inhibitor	DB01061
919	0.9262	True	0.5599	True	0.7025	False	0.5326	Substrate	0.7469	Non-inhibitor	0.9302	Non-inhibitor	0.8322	Non-inhibitor	0.5731	Substrate	0.9116	Non-substrate	0.719	Non-substrate	0.9501	Non-inhibitor	0.8949	Inhibitor	0.9231	Non-inhibitor	0.9025	Non-inhibitor	0.8309	Non-inhibitor	0.8682	Low CYP Inhibitory Promiscuity	0.7745	Non AMES toxic	0.826	Non-carcinogens	0.9703	Not ready biodegradable	0.9118	Weak inhibitor	0.8539	Non-inhibitor	DB01067
922	1.0	True	0.9443	True	0.822	True	0.6576	Substrate	0.6558	Inhibitor	0.8328	Non-inhibitor	0.8051	Non-inhibitor	0.817	Non-substrate	0.8853	Non-substrate	0.7432	Substrate	0.908	Non-inhibitor	0.9053	Non-inhibitor	0.9546	Non-inhibitor	0.9027	Non-inhibitor	0.8342	Non-inhibitor	0.7962	Low CYP Inhibitory Promiscuity	0.9236	Non AMES toxic	0.9223	Non-carcinogens	0.9623	Not ready biodegradable	0.8502	Weak inhibitor	0.708	Non-inhibitor	DB01070
924	0.7997	True	0.9409	False	0.7017	False	0.832	Substrate	0.81	Inhibitor	0.844	Non-inhibitor	0.924	Non-inhibitor	0.7898	Non-substrate	0.9116	Non-substrate	0.6463	Substrate	0.7553	Non-inhibitor	0.7041	Non-inhibitor	0.848	Non-inhibitor	0.5948	Non-inhibitor	0.8425	Non-inhibitor	0.7718	Low CYP Inhibitory Promiscuity	0.6714	Non AMES toxic	0.7261	Non-carcinogens	1.0	Not ready biodegradable	0.9766	Weak inhibitor	0.6538	Inhibitor	DB01072
931	0.9973	True	0.7842	True	0.5939	False	0.921	Substrate	0.8978	Non-inhibitor	0.959	Non-inhibitor	0.5488	Inhibitor	0.8522	Non-substrate	0.5492	Non-substrate	0.6565	Non-substrate	0.53	Non-inhibitor	0.7096	Non-inhibitor	0.7807	Non-inhibitor	0.6372	Non-inhibitor	0.8954	Non-inhibitor	0.7654	Low CYP Inhibitory Promiscuity	0.5434	Non AMES toxic	0.7783	Non-carcinogens	0.9972	Not ready biodegradable	0.5123	Weak inhibitor	0.8334	Non-inhibitor	DB01079
932	0.9213	True	0.9382	True	0.5191	False	0.797	Non-substrate	0.949	Non-inhibitor	0.9856	Non-inhibitor	0.8944	Non-inhibitor	0.8785	Non-substrate	0.8115	Non-substrate	0.7664	Non-substrate	0.9149	Non-inhibitor	0.9389	Non-inhibitor	0.9654	Non-inhibitor	0.963	Non-inhibitor	0.8309	Non-inhibitor	0.9824	Low CYP Inhibitory Promiscuity	0.8409	Non AMES toxic	0.7678	Non-carcinogens	0.7494	Ready biodegradable	0.9617	Weak inhibitor	0.9772	Non-inhibitor	DB01080
935	0.9728	True	0.5923	True	0.5611	False	0.5411	Substrate	0.6242	Inhibitor	0.5301	Inhibitor	0.9097	Non-inhibitor	0.854	Non-substrate	0.826	Non-substrate	0.5867	Substrate	0.8458	Non-inhibitor	0.8305	Non-inhibitor	0.8869	Non-inhibitor	0.7315	Non-inhibitor	0.8308	Non-inhibitor	0.907	Low CYP Inhibitory Promiscuity	0.7333	Non AMES toxic	0.8628	Non-carcinogens	0.7808	Not ready biodegradable	0.9671	Weak inhibitor	0.9395	Non-inhibitor	DB01083
941	0.9353	True	0.9496	True	0.6582	True	0.8178	Substrate	0.8302	Inhibitor	0.8096	Non-inhibitor	0.5326	Inhibitor	0.894	Non-substrate	0.8761	Non-substrate	0.7198	Substrate	0.8392	Inhibitor	0.8701	Non-inhibitor	0.9064	Non-inhibitor	0.8954	Non-inhibitor	0.8353	Non-inhibitor	0.7081	Low CYP Inhibitory Promiscuity	0.9234	Non AMES toxic	0.9484	Non-carcinogens	1.0	Not ready biodegradable	0.7952	Weak inhibitor	0.6277	Non-inhibitor	DB01089
944	0.9064	True	0.5562	False	0.9052	False	0.8773	Substrate	0.5313	Non-inhibitor	0.6281	Non-inhibitor	0.8177	Non-inhibitor	0.8563	Non-substrate	0.8844	Non-substrate	0.685	Substrate	0.9045	Non-inhibitor	0.9242	Non-inhibitor	0.9231	Non-inhibitor	0.9271	Non-inhibitor	0.9241	Non-inhibitor	0.9179	Low CYP Inhibitory Promiscuity	0.9172	Non AMES toxic	0.9638	Non-carcinogens	0.9784	Not ready biodegradable	0.9551	Weak inhibitor	0.8457	Inhibitor	DB01092
947	0.9943	True	0.9382	True	0.5053	False	0.5176	Non-substrate	0.7395	Non-inhibitor	0.8381	Non-inhibitor	0.8823	Non-inhibitor	0.7305	Non-substrate	0.8918	Substrate	0.6111	Substrate	0.6003	Non-inhibitor	0.675	Non-inhibitor	0.8983	Non-inhibitor	0.6314	Non-inhibitor	0.8811	Non-inhibitor	0.809	High CYP Inhibitory Promiscuity	0.9132	Non AMES toxic	0.7909	Non-carcinogens	1.0	Not ready biodegradable	0.9899	Weak inhibitor	0.848	Non-inhibitor	DB01095
949	1.0	True	0.9949	True	0.5069	True	0.909	Non-substrate	0.7822	Non-inhibitor	0.8889	Non-inhibitor	0.9154	Non-inhibitor	0.8548	Non-substrate	0.9116	Non-substrate	0.5211	Non-substrate	0.9189	Inhibitor	0.9071	Non-inhibitor	0.9231	Non-inhibitor	0.9026	Non-inhibitor	0.5117	Non-inhibitor	0.5622	High CYP Inhibitory Promiscuity	0.5504	Non AMES toxic	0.7067	Non-carcinogens	0.9836	Not ready biodegradable	0.9879	Weak inhibitor	0.9068	Non-inhibitor	DB01097
950	0.9791	True	0.6815	False	0.5818	False	0.6962	Non-substrate	0.5099	Non-inhibitor	0.8987	Non-inhibitor	0.9467	Non-inhibitor	0.5544	Non-substrate	0.8633	Non-substrate	0.584	Non-substrate	0.6896	Non-inhibitor	0.5957	Non-inhibitor	0.8609	Non-inhibitor	0.6414	Non-inhibitor	0.8308	Non-inhibitor	0.6226	Low CYP Inhibitory Promiscuity	0.662	Non AMES toxic	0.6578	Non-carcinogens	1.0	Not ready biodegradable	0.9856	Weak inhibitor	0.8117	Non-inhibitor	DB01098
956	1.0	True	0.9713	True	0.6995	True	0.5858	Non-substrate	0.7333	Inhibitor	0.8319	Non-inhibitor	0.6726	Non-inhibitor	0.71	Non-substrate	0.8918	Substrate	0.6304	Substrate	0.7909	Inhibitor	0.9307	Non-inhibitor	0.6469	Non-inhibitor	0.6839	Inhibitor	0.5442	Non-inhibitor	0.6633	High CYP Inhibitory Promiscuity	0.5353	AMES toxic	0.8499	Non-carcinogens	0.9522	Not ready biodegradable	0.9151	Weak inhibitor	0.7185	Inhibitor	DB01104
959	1.0	True	0.9958	True	0.5745	True	0.6409	Non-substrate	0.5252	Inhibitor	0.8315	Non-inhibitor	0.8494	Non-inhibitor	0.8971	Non-substrate	0.8024	Non-substrate	0.5391	Non-substrate	0.8306	Non-inhibitor	0.8167	Non-inhibitor	0.9028	Non-inhibitor	0.8604	Non-inhibitor	0.8925	Non-inhibitor	0.922	Low CYP Inhibitory Promiscuity	0.7267	Non AMES toxic	0.8355	Non-carcinogens	0.866	Not ready biodegradable	0.9762	Weak inhibitor	0.9295	Non-inhibitor	DB01107
963	0.6504	True	0.9863	False	0.7051	False	0.7253	Substrate	0.8621	Non-inhibitor	0.8383	Non-inhibitor	0.8688	Non-inhibitor	0.8686	Non-substrate	0.8196	Non-substrate	0.5051	Substrate	0.6957	Non-inhibitor	0.7771	Non-inhibitor	0.8707	Non-inhibitor	0.7064	Non-inhibitor	0.8308	Non-inhibitor	0.8916	Low CYP Inhibitory Promiscuity	0.7525	Non AMES toxic	0.8816	Non-carcinogens	0.9759	Not ready biodegradable	0.9724	Weak inhibitor	0.8292	Non-inhibitor	DB01112
964	0.9911	True	0.9633	True	0.8866	True	0.5389	Non-substrate	0.6485	Non-inhibitor	0.8005	Non-inhibitor	0.7229	Non-inhibitor	0.796	Non-substrate	0.8918	Substrate	0.6263	Substrate	0.9107	Inhibitor	0.9071	Non-inhibitor	0.8448	Inhibitor	0.778	Inhibitor	0.7959	Inhibitor	0.8558	High CYP Inhibitory Promiscuity	0.689	Non AMES toxic	0.9503	Non-carcinogens	0.9262	Not ready biodegradable	0.9329	Weak inhibitor	0.7274	Non-inhibitor	DB01113
968	1.0	True	0.5625	True	0.6239	True	0.536	Substrate	0.693	Non-inhibitor	0.7554	Non-inhibitor	0.7999	Non-inhibitor	0.7986	Non-substrate	0.9117	Non-substrate	0.5294	Non-substrate	0.9108	Inhibitor	0.8949	Inhibitor	0.9231	Non-inhibitor	0.9026	Non-inhibitor	0.8309	Non-inhibitor	0.5773	Low CYP Inhibitory Promiscuity	0.577	Non AMES toxic	0.9067	Non-carcinogens	0.9922	Not ready biodegradable	0.8511	Weak inhibitor	0.8037	Non-inhibitor	DB01117
969	1.0	True	0.8615	True	0.66	True	0.8044	Substrate	0.8563	Inhibitor	0.8388	Inhibitor	0.5099	Inhibitor	0.7959	Non-substrate	0.8918	Substrate	0.7188	Substrate	0.9106	Inhibitor	0.8948	Inhibitor	0.8931	Inhibitor	0.9025	Non-inhibitor	0.8309	Non-inhibitor	0.8615	High CYP Inhibitory Promiscuity	0.5661	Non AMES toxic	0.7696	Non-carcinogens	1.0	Not ready biodegradable	0.5932	Strong inhibitor	0.7638	Inhibitor	DB01118
971	0.9944	True	0.8445	True	0.6543	False	0.6982	Substrate	0.8619	Non-inhibitor	0.931	Non-inhibitor	0.8178	Non-inhibitor	0.6226	Substrate	0.9116	Non-substrate	0.6925	Non-substrate	0.9046	Non-inhibitor	0.9071	Non-inhibitor	0.9231	Non-inhibitor	0.9025	Non-inhibitor	0.9218	Non-inhibitor	0.8751	Low CYP Inhibitory Promiscuity	0.8047	Non AMES toxic	0.7944	Non-carcinogens	0.7997	Not ready biodegradable	0.5992	Weak inhibitor	0.8064	Non-inhibitor	DB01120
972	0.9401	True	0.9935	True	0.6496	False	0.7351	Non-substrate	0.9376	Non-inhibitor	0.9913	Non-inhibitor	0.8761	Non-inhibitor	0.7678	Non-substrate	0.7784	Non-substrate	0.8055	Non-substrate	0.7929	Non-inhibitor	0.8962	Non-inhibitor	0.942	Non-inhibitor	0.9183	Non-inhibitor	0.9088	Non-inhibitor	0.9183	Low CYP Inhibitory Promiscuity	0.8748	Non AMES toxic	0.799	Non-carcinogens	0.8039	Ready biodegradable	0.9546	Weak inhibitor	0.9759	Non-inhibitor	DB01121
980	0.9967	True	0.6469	True	0.6664	True	0.6179	Substrate	0.5835	Inhibitor	0.9387	Non-inhibitor	0.6194	Inhibitor	0.8265	Non-substrate	0.8623	Non-substrate	0.7174	Substrate	0.6677	Inhibitor	0.7734	Non-inhibitor	0.7875	Non-inhibitor	0.6661	Inhibitor	0.6647	Non-inhibitor	0.7243	High CYP Inhibitory Promiscuity	0.5726	Non AMES toxic	0.8751	Non-carcinogens	0.939	Not ready biodegradable	0.5726	Strong inhibitor	0.8733	Non-inhibitor	DB01129
983	0.9952	True	0.8753	True	0.5659	False	0.6358	Non-substrate	0.5708	Non-inhibitor	0.9673	Non-inhibitor	0.6018	Non-inhibitor	0.7898	Non-substrate	0.9116	Non-substrate	0.5267	Substrate	0.8384	Inhibitor	0.6353	Inhibitor	0.8085	Non-inhibitor	0.6967	Inhibitor	0.6035	Non-inhibitor	0.8864	High CYP Inhibitory Promiscuity	0.7303	Non AMES toxic	0.9171	Non-carcinogens	0.7884	Not ready biodegradable	0.9341	Weak inhibitor	0.8498	Non-inhibitor	DB01132
985	0.9954	True	0.9553	True	0.6211	True	0.6541	Substrate	0.9048	Inhibitor	0.8603	Inhibitor	0.6993	Non-inhibitor	0.8702	Non-substrate	0.9101	Non-substrate	0.8098	Substrate	0.9498	Non-inhibitor	0.8229	Non-inhibitor	0.9356	Non-inhibitor	0.8875	Non-inhibitor	0.8554	Non-inhibitor	0.7501	Low CYP Inhibitory Promiscuity	0.9473	Non AMES toxic	0.9159	Non-carcinogens	0.9231	Not ready biodegradable	0.9494	Weak inhibitor	0.7297	Non-inhibitor	DB01134
987	0.9706	True	0.6814	False	0.6308	False	0.8552	Substrate	0.8729	Non-inhibitor	0.6521	Non-inhibitor	0.5405	Non-inhibitor	0.7517	Non-substrate	0.8918	Substrate	0.5408	Substrate	0.524	Inhibitor	0.8496	Non-inhibitor	0.7274	Non-inhibitor	0.5676	Non-inhibitor	0.6352	Non-inhibitor	0.6048	Low CYP Inhibitory Promiscuity	0.8261	Non AMES toxic	0.9692	Non-carcinogens	0.963	Not ready biodegradable	0.5725	Weak inhibitor	0.8889	Inhibitor	DB01136
988	0.9961	True	0.9776	True	0.5583	False	0.9163	Non-substrate	0.858	Non-inhibitor	0.6257	Non-inhibitor	0.8111	Non-inhibitor	0.5504	Non-substrate	0.8878	Non-substrate	0.5146	Substrate	0.9045	Non-inhibitor	0.8949	Inhibitor	0.9231	Non-inhibitor	0.9026	Non-inhibitor	0.796	Inhibitor	0.6332	Low CYP Inhibitory Promiscuity	0.6195	Non AMES toxic	0.6932	Non-carcinogens	0.9577	Not ready biodegradable	0.9712	Weak inhibitor	0.8418	Non-inhibitor	DB01138
