Unnamed: 0	hia	hia.cls	bbb	bbb.cls	caco2	caco2.cls	p_glycoprotein_substrate	p_glycoprotein_substrate.cls	p_glycoprotein_inhibitor_1	p_glycoprotein_inhibitor_1.cls	p_glycoprotein_inhibitor_2	p_glycoprotein_inhibitor_2.cls	renal_organic_cation_transporter	renal_organic_cation_transporter.cls	cyp450_2c9_substrate	cyp450_2c9_substrate.cls	cyp450_2d6_substrate	cyp450_2d6_substrate.cls	cyp450_3a4_substrate	cyp450_3a4_substrate.cls	cyp450_1a2_substrate	cyp450_1a2_substrate.cls	cyp450_2c9_inhibitor	cyp450_2c9_inhibitor.cls	cyp450_2d6_inhibitor	cyp450_2d6_inhibitor.cls	cyp450_2c19_inhibitor	cyp450_2c19_inhibitor.cls	cyp450_3a4_inhibitor	cyp450_3a4_inhibitor.cls	cyp_inhibitory_promiscuity	cyp_inhibitory_promiscuity.cls	ames_toxicity	ames_toxicity.cls	carcinogenicity	carcinogenicity.cls	biodegradation	biodegradation.cls	herg_inhibitor_1	herg_inhibitor_1.cls	herg_inhibitor_2	herg_inhibitor_2.cls	id
1828	0.9543	True	0.8437	True	0.8855	False	0.7178	Substrate	0.767	Non-inhibitor	0.5333	Non-inhibitor	0.8654	Non-inhibitor	0.7788	Non-substrate	0.773	Non-substrate	0.7391	Substrate	0.9382	Non-inhibitor	0.9071	Non-inhibitor	0.9231	Non-inhibitor	0.9026	Non-inhibitor	0.8309	Non-inhibitor	0.8426	Low CYP Inhibitory Promiscuity	0.9154	Non AMES toxic	0.9478	Non-carcinogens	0.9798	Not ready biodegradable	0.9826	Weak inhibitor	0.7952	Non-inhibitor	DB02123
1830	1.0	True	0.9667	True	0.8493	True	0.7649	Non-substrate	0.8305	Non-inhibitor	0.828	Non-inhibitor	0.7764	Non-inhibitor	0.8209	Non-substrate	0.8979	Non-substrate	0.7003	Non-substrate	0.5	Non-inhibitor	0.9003	Non-inhibitor	0.9391	Non-inhibitor	0.8744	Non-inhibitor	0.9454	Non-inhibitor	0.8051	Low CYP Inhibitory Promiscuity	0.6418	Non AMES toxic	0.8819	Non-carcinogens	0.8223	Not ready biodegradable	0.8855	Weak inhibitor	0.9305	Non-inhibitor	DB02125
1831	0.9447	True	0.8723	True	0.6594	True	0.7304	Non-substrate	0.985	Non-inhibitor	0.9855	Non-inhibitor	0.9367	Non-inhibitor	0.8089	Non-substrate	0.9515	Non-substrate	0.8094	Non-substrate	0.9419	Non-inhibitor	0.9702	Non-inhibitor	0.955	Non-inhibitor	0.974	Non-inhibitor	0.9485	Non-inhibitor	0.9813	Low CYP Inhibitory Promiscuity	0.9743	Non AMES toxic	0.6901	Non-carcinogens	0.6476	Ready biodegradable	0.9761	Weak inhibitor	0.9884	Non-inhibitor	DB02126
1832	0.9864	True	0.9572	True	0.5094	False	0.8315	Non-substrate	0.8445	Non-inhibitor	0.9477	Non-inhibitor	0.9421	Non-inhibitor	0.8368	Non-substrate	0.8522	Non-substrate	0.5398	Non-substrate	0.905	Non-inhibitor	0.8603	Non-inhibitor	0.9508	Non-inhibitor	0.7871	Non-inhibitor	0.946	Non-inhibitor	0.9176	Low CYP Inhibitory Promiscuity	0.9022	Non AMES toxic	0.7634	Carcinogens 	0.6982	Not ready biodegradable	0.909	Weak inhibitor	0.9342	Non-inhibitor	DB02127
1833	0.6715	False	0.8181	False	0.7618	False	0.6483	Substrate	0.6093	Non-inhibitor	0.6991	Non-inhibitor	0.859	Non-inhibitor	0.8303	Non-substrate	0.8294	Non-substrate	0.6253	Non-substrate	0.8006	Non-inhibitor	0.802	Non-inhibitor	0.8338	Non-inhibitor	0.7393	Non-inhibitor	0.5162	Inhibitor	0.7409	Low CYP Inhibitory Promiscuity	0.7612	Non AMES toxic	0.9535	Non-carcinogens	0.8446	Not ready biodegradable	0.9409	Weak inhibitor	0.5744	Inhibitor	DB02128
1835	0.6389	True	0.7594	True	0.6847	True	0.6796	Non-substrate	0.9532	Non-inhibitor	0.9228	Non-inhibitor	0.9079	Non-inhibitor	0.7487	Non-substrate	0.8752	Non-substrate	0.6427	Non-substrate	0.8746	Non-inhibitor	0.9293	Non-inhibitor	0.9648	Non-inhibitor	0.8995	Non-inhibitor	0.9701	Non-inhibitor	0.9423	Low CYP Inhibitory Promiscuity	0.9434	Non AMES toxic	0.8991	Non-carcinogens	0.9774	Ready biodegradable	0.9731	Weak inhibitor	0.9682	Non-inhibitor	DB02130
1836	0.9935	True	0.9947	True	0.7026	True	0.6386	Non-substrate	0.788	Non-inhibitor	0.8714	Non-inhibitor	0.8651	Non-inhibitor	0.8157	Non-substrate	0.6722	Non-substrate	0.6246	Non-substrate	0.655	Non-inhibitor	0.8679	Non-inhibitor	0.9235	Non-inhibitor	0.9164	Non-inhibitor	0.9823	Non-inhibitor	0.7635	Low CYP Inhibitory Promiscuity	0.9565	Non AMES toxic	0.683	Non-carcinogens	0.7532	Not ready biodegradable	0.9565	Weak inhibitor	0.8604	Non-inhibitor	DB02131
1838	0.7907	True	0.5946	True	0.5618	False	0.6986	Substrate	0.8151	Inhibitor	0.764	Inhibitor	0.6132	Non-inhibitor	0.7911	Non-substrate	0.8249	Non-substrate	0.6993	Substrate	0.6433	Non-inhibitor	0.6483	Non-inhibitor	0.8378	Non-inhibitor	0.5986	Non-inhibitor	0.5809	Non-inhibitor	0.6205	High CYP Inhibitory Promiscuity	0.5656	Non AMES toxic	0.8723	Non-carcinogens	0.9904	Not ready biodegradable	0.7733	Weak inhibitor	0.8849	Non-inhibitor	DB02133
1839	0.9923	True	0.9833	True	0.7704	False	0.6282	Non-substrate	0.9619	Non-inhibitor	0.9953	Non-inhibitor	0.9279	Non-inhibitor	0.7781	Non-substrate	0.7434	Non-substrate	0.7417	Non-substrate	0.575	Inhibitor	0.8946	Non-inhibitor	0.9138	Non-inhibitor	0.8748	Non-inhibitor	0.8998	Non-inhibitor	0.9936	Low CYP Inhibitory Promiscuity	0.8008	Non AMES toxic	0.9579	Non-carcinogens	0.5112	Ready biodegradable	0.938	Weak inhibitor	0.9412	Non-inhibitor	DB02134
1847	0.9067	True	0.8013	True	0.6287	False	0.6925	Non-substrate	0.9303	Non-inhibitor	0.9717	Non-inhibitor	0.9016	Non-inhibitor	0.7563	Non-substrate	0.8028	Non-substrate	0.7217	Non-substrate	0.8519	Non-inhibitor	0.8899	Non-inhibitor	0.8234	Non-inhibitor	0.8293	Non-inhibitor	0.8671	Non-inhibitor	0.9593	Low CYP Inhibitory Promiscuity	0.7434	AMES toxic	0.5	Carcinogens 	0.972	Not ready biodegradable	0.9246	Weak inhibitor	0.9556	Non-inhibitor	DB02143
1848	0.9161	False	0.6719	True	0.6077	False	0.6046	Substrate	0.8208	Non-inhibitor	0.9231	Non-inhibitor	0.9145	Non-inhibitor	0.8606	Non-substrate	0.8306	Non-substrate	0.5408	Substrate	0.8169	Non-inhibitor	0.8483	Non-inhibitor	0.8693	Non-inhibitor	0.7801	Non-inhibitor	0.8754	Non-inhibitor	0.9732	Low CYP Inhibitory Promiscuity	0.8286	Non AMES toxic	0.8292	Non-carcinogens	0.5179	Not ready biodegradable	0.7752	Weak inhibitor	0.6942	Non-inhibitor	DB02144
1853	0.7057	True	0.7723	True	0.6284	False	0.5252	Non-substrate	0.9513	Non-inhibitor	0.9964	Non-inhibitor	0.9081	Non-inhibitor	0.7252	Non-substrate	0.7556	Non-substrate	0.6506	Non-substrate	0.8435	Non-inhibitor	0.8996	Non-inhibitor	0.9246	Non-inhibitor	0.8917	Non-inhibitor	0.8942	Non-inhibitor	0.9841	Low CYP Inhibitory Promiscuity	0.7502	Non AMES toxic	0.8503	Non-carcinogens	0.8989	Not ready biodegradable	0.8714	Weak inhibitor	0.9206	Non-inhibitor	DB02151
1856	0.879	True	0.827	True	0.6761	False	0.5593	Substrate	0.9226	Non-inhibitor	0.598	Non-inhibitor	0.8014	Non-inhibitor	0.8445	Non-substrate	0.8629	Non-substrate	0.6888	Non-substrate	0.6398	Inhibitor	0.67	Inhibitor	0.8185	Non-inhibitor	0.6497	Inhibitor	0.5812	Inhibitor	0.5	High CYP Inhibitory Promiscuity	0.5273	AMES toxic	0.9203	Non-carcinogens	0.7962	Not ready biodegradable	0.9675	Weak inhibitor	0.7862	Non-inhibitor	DB02154
1857	0.6026	True	0.9423	False	0.6988	False	0.9047	Substrate	0.698	Non-inhibitor	0.9016	Non-inhibitor	0.9001	Non-inhibitor	0.7972	Non-substrate	0.7899	Non-substrate	0.5948	Substrate	0.854	Non-inhibitor	0.8675	Non-inhibitor	0.8501	Non-inhibitor	0.8326	Non-inhibitor	0.6437	Non-inhibitor	0.9639	Low CYP Inhibitory Promiscuity	0.8807	Non AMES toxic	0.9287	Non-carcinogens	0.9327	Not ready biodegradable	0.917	Weak inhibitor	0.7038	Inhibitor	DB02155
1858	0.8413	True	0.9474	True	0.6725	False	0.8662	Non-substrate	0.892	Non-inhibitor	0.9847	Non-inhibitor	0.9548	Non-inhibitor	0.892	Non-substrate	0.8395	Non-substrate	0.6723	Non-substrate	0.8786	Non-inhibitor	0.9001	Non-inhibitor	0.9221	Non-inhibitor	0.8922	Non-inhibitor	0.9895	Non-inhibitor	0.9919	Low CYP Inhibitory Promiscuity	0.6236	Non AMES toxic	0.6995	Carcinogens 	0.7118	Ready biodegradable	0.9509	Weak inhibitor	0.9249	Non-inhibitor	DB02156
1861	0.9909	True	0.5257	False	0.7127	False	0.6068	Non-substrate	0.958	Non-inhibitor	0.993	Non-inhibitor	0.9536	Non-inhibitor	0.831	Non-substrate	0.799	Non-substrate	0.7753	Non-substrate	0.6851	Non-inhibitor	0.9164	Non-inhibitor	0.897	Non-inhibitor	0.912	Non-inhibitor	0.83	Non-inhibitor	0.9899	Low CYP Inhibitory Promiscuity	0.8637	Non AMES toxic	0.8665	Non-carcinogens	0.7397	Ready biodegradable	0.978	Weak inhibitor	0.9454	Non-inhibitor	DB02160
1882	0.7709	False	0.8931	True	0.7426	False	0.6608	Non-substrate	0.9022	Non-inhibitor	0.9763	Non-inhibitor	0.9545	Non-inhibitor	0.8545	Non-substrate	0.8329	Non-substrate	0.5654	Non-substrate	0.8822	Non-inhibitor	0.9265	Non-inhibitor	0.9037	Non-inhibitor	0.918	Non-inhibitor	0.9364	Non-inhibitor	0.9724	Low CYP Inhibitory Promiscuity	0.8294	Non AMES toxic	0.9042	Non-carcinogens	0.9829	Not ready biodegradable	0.9758	Weak inhibitor	0.8101	Non-inhibitor	DB02183
1883	0.8439	True	0.6833	True	0.5084	False	0.5985	Non-substrate	0.8239	Non-inhibitor	0.8942	Non-inhibitor	0.9359	Non-inhibitor	0.7571	Non-substrate	0.8313	Non-substrate	0.5952	Substrate	0.5426	Inhibitor	0.6591	Non-inhibitor	0.8623	Non-inhibitor	0.5847	Non-inhibitor	0.7532	Non-inhibitor	0.5381	High CYP Inhibitory Promiscuity	0.6075	AMES toxic	0.9064	Non-carcinogens	0.8866	Not ready biodegradable	0.9906	Weak inhibitor	0.8047	Non-inhibitor	DB02185
1887	0.6798	False	0.931	True	0.6928	False	0.6559	Non-substrate	0.8789	Non-inhibitor	0.9357	Non-inhibitor	0.8885	Non-inhibitor	0.8886	Non-substrate	0.8206	Non-substrate	0.5672	Non-substrate	0.8207	Non-inhibitor	0.8358	Non-inhibitor	0.8917	Non-inhibitor	0.8174	Non-inhibitor	0.8305	Non-inhibitor	0.8612	Low CYP Inhibitory Promiscuity	0.5912	Non AMES toxic	0.8722	Non-carcinogens	0.9467	Not ready biodegradable	0.9208	Weak inhibitor	0.7203	Non-inhibitor	DB02189
1888	0.6965	True	0.9055	True	0.8416	False	0.7316	Non-substrate	0.9583	Non-inhibitor	0.896	Non-inhibitor	0.9499	Non-inhibitor	0.8678	Non-substrate	0.9041	Non-substrate	0.7486	Non-substrate	0.9641	Non-inhibitor	0.9736	Non-inhibitor	0.9598	Non-inhibitor	0.9702	Non-inhibitor	0.9609	Non-inhibitor	0.9903	Low CYP Inhibitory Promiscuity	0.7615	Non AMES toxic	0.7636	Non-carcinogens	0.8863	Ready biodegradable	0.9894	Weak inhibitor	0.9751	Non-inhibitor	DB02190
1890	0.986	True	0.9604	True	0.8447	True	0.7911	Non-substrate	0.947	Non-inhibitor	0.9738	Non-inhibitor	0.8138	Non-inhibitor	0.7986	Non-substrate	0.8766	Non-substrate	0.8026	Non-substrate	0.621	Non-inhibitor	0.9171	Non-inhibitor	0.9474	Non-inhibitor	0.8448	Non-inhibitor	0.9268	Non-inhibitor	0.869	Low CYP Inhibitory Promiscuity	0.9174	Non AMES toxic	0.706	Non-carcinogens	0.8994	Ready biodegradable	0.8066	Weak inhibitor	0.9276	Non-inhibitor	DB02192
1891	0.9317	True	0.6331	True	0.5938	False	0.5366	Substrate	0.8162	Non-inhibitor	0.5422	Inhibitor	0.8017	Non-inhibitor	0.7518	Non-substrate	0.8024	Non-substrate	0.5774	Substrate	0.5339	Non-inhibitor	0.599	Non-inhibitor	0.8214	Non-inhibitor	0.7214	Non-inhibitor	0.7635	Non-inhibitor	0.537	Low CYP Inhibitory Promiscuity	0.6473	Non AMES toxic	0.7838	Non-carcinogens	1.0	Not ready biodegradable	0.9969	Weak inhibitor	0.8758	Non-inhibitor	DB02194
1892	0.9969	True	0.972	True	0.5083	False	0.7594	Non-substrate	0.7259	Non-inhibitor	0.8456	Non-inhibitor	0.8061	Non-inhibitor	0.787	Non-substrate	0.8163	Non-substrate	0.5286	Non-substrate	0.8955	Inhibitor	0.5885	Non-inhibitor	0.8445	Non-inhibitor	0.6184	Inhibitor	0.6659	Non-inhibitor	0.7872	High CYP Inhibitory Promiscuity	0.6173	Non AMES toxic	0.889	Non-carcinogens	1.0	Not ready biodegradable	0.9344	Weak inhibitor	0.7047	Non-inhibitor	DB02195
1894	1.0	True	0.9076	True	0.5	True	0.8319	Non-substrate	0.8654	Non-inhibitor	0.5212	Non-inhibitor	0.8281	Non-inhibitor	0.8437	Non-substrate	0.8538	Non-substrate	0.685	Non-substrate	0.5891	Inhibitor	0.657	Non-inhibitor	0.7583	Non-inhibitor	0.6366	Non-inhibitor	0.7371	Non-inhibitor	0.6566	Low CYP Inhibitory Promiscuity	0.7365	Non AMES toxic	0.8443	Non-carcinogens	1.0	Not ready biodegradable	0.9566	Weak inhibitor	0.7485	Non-inhibitor	DB02197
1895	0.9872	True	0.9628	True	0.5987	True	0.8795	Non-substrate	0.9798	Non-inhibitor	0.987	Non-inhibitor	0.9322	Non-inhibitor	0.8237	Non-substrate	0.9051	Non-substrate	0.7764	Non-substrate	0.828	Non-inhibitor	0.9599	Non-inhibitor	0.9499	Non-inhibitor	0.9632	Non-inhibitor	0.9484	Non-inhibitor	0.9898	Low CYP Inhibitory Promiscuity	0.9108	AMES toxic	0.6274	Carcinogens 	0.6912	Ready biodegradable	0.9789	Weak inhibitor	0.9768	Non-inhibitor	DB02198
1896	0.7807	False	0.5166	True	0.5898	False	0.6918	Substrate	0.6631	Non-inhibitor	0.8118	Non-inhibitor	0.776	Non-inhibitor	0.7403	Non-substrate	0.8176	Non-substrate	0.5697	Substrate	0.6099	Inhibitor	0.7508	Non-inhibitor	0.5761	Non-inhibitor	0.7823	Non-inhibitor	0.7775	Non-inhibitor	0.7182	Low CYP Inhibitory Promiscuity	0.5918	Non AMES toxic	0.8974	Non-carcinogens	1.0	Not ready biodegradable	0.9214	Weak inhibitor	0.8895	Non-inhibitor	DB02199
1897	0.9336	True	0.866	True	0.665	False	0.5622	Substrate	0.6641	Inhibitor	0.9839	Non-inhibitor	0.886	Non-inhibitor	0.7887	Non-substrate	0.8139	Non-substrate	0.579	Non-substrate	0.8679	Non-inhibitor	0.7842	Non-inhibitor	0.8898	Non-inhibitor	0.7447	Non-inhibitor	0.6711	Non-inhibitor	0.8429	Low CYP Inhibitory Promiscuity	0.6211	Non AMES toxic	0.8142	Non-carcinogens	0.8314	Not ready biodegradable	0.9051	Weak inhibitor	0.6793	Non-inhibitor	DB02200
1902	0.9911	True	0.9745	True	0.5178	True	0.8679	Non-substrate	0.9266	Non-inhibitor	0.8616	Non-inhibitor	0.8509	Non-inhibitor	0.8587	Non-substrate	0.8483	Non-substrate	0.5888	Non-substrate	0.9418	Inhibitor	0.907	Non-inhibitor	0.9231	Non-inhibitor	0.6791	Non-inhibitor	0.8309	Non-inhibitor	0.5437	High CYP Inhibitory Promiscuity	0.9122	AMES toxic	0.7306	Non-carcinogens	0.9943	Not ready biodegradable	0.6238	Weak inhibitor	0.9213	Non-inhibitor	DB02207
1906	0.9087	False	0.6698	False	0.6128	False	0.6876	Non-substrate	0.5148	Non-inhibitor	0.8872	Non-inhibitor	0.8609	Non-inhibitor	0.7502	Non-substrate	0.842	Non-substrate	0.5449	Substrate	0.5881	Non-inhibitor	0.7598	Non-inhibitor	0.8846	Non-inhibitor	0.8121	Non-inhibitor	0.9565	Non-inhibitor	0.7748	Low CYP Inhibitory Promiscuity	0.5841	Non AMES toxic	0.8599	Non-carcinogens	0.6621	Not ready biodegradable	0.7239	Weak inhibitor	0.7522	Non-inhibitor	DB02213
1911	0.7722	True	0.8847	True	0.6466	False	0.7641	Non-substrate	0.8597	Non-inhibitor	0.9496	Non-inhibitor	0.8054	Non-inhibitor	0.8326	Non-substrate	0.8015	Non-substrate	0.6776	Non-substrate	0.8639	Non-inhibitor	0.8601	Non-inhibitor	0.9056	Non-inhibitor	0.9027	Non-inhibitor	0.9835	Non-inhibitor	0.9396	Low CYP Inhibitory Promiscuity	0.7573	Non AMES toxic	0.5293	Non-carcinogens	0.5239	Not ready biodegradable	0.7173	Strong inhibitor	0.7152	Non-inhibitor	DB02219
1914	0.6523	True	0.9295	True	0.5928	False	0.6705	Substrate	0.856	Non-inhibitor	0.8552	Non-inhibitor	0.8563	Non-inhibitor	0.911	Non-substrate	0.866	Non-substrate	0.5854	Non-substrate	0.6662	Non-inhibitor	0.7477	Non-inhibitor	0.8265	Non-inhibitor	0.7375	Non-inhibitor	0.8492	Non-inhibitor	0.8252	Low CYP Inhibitory Promiscuity	0.5	Non AMES toxic	0.8283	Non-carcinogens	0.9587	Not ready biodegradable	0.813	Weak inhibitor	0.7321	Non-inhibitor	DB02222
1918	0.954	True	0.8987	True	0.5872	False	0.6682	Substrate	0.7525	Non-inhibitor	0.51	Inhibitor	0.5996	Inhibitor	0.8866	Non-substrate	0.7445	Non-substrate	0.5835	Non-substrate	0.5704	Inhibitor	0.7785	Non-inhibitor	0.6082	Inhibitor	0.5224	Non-inhibitor	0.5635	Inhibitor	0.7601	High CYP Inhibitory Promiscuity	0.5255	AMES toxic	0.8276	Non-carcinogens	0.9884	Not ready biodegradable	0.509	Weak inhibitor	0.847	Inhibitor	DB02226
1922	0.9782	True	0.5	True	0.8824	True	0.7207	Non-substrate	0.9705	Non-inhibitor	0.9926	Non-inhibitor	0.9134	Non-inhibitor	0.8247	Non-substrate	0.8574	Non-substrate	0.7305	Non-substrate	0.8949	Non-inhibitor	0.907	Non-inhibitor	0.9579	Non-inhibitor	0.9348	Non-inhibitor	0.957	Non-inhibitor	0.7461	Low CYP Inhibitory Promiscuity	0.6674	Non AMES toxic	0.8689	Non-carcinogens	0.6877	Ready biodegradable	0.9322	Weak inhibitor	0.8953	Non-inhibitor	DB02232
1923	0.8904	True	0.5718	True	0.7835	False	0.6863	Non-substrate	0.9838	Non-inhibitor	0.9917	Non-inhibitor	0.9139	Non-inhibitor	0.8511	Non-substrate	0.8156	Non-substrate	0.7963	Non-substrate	0.9046	Non-inhibitor	0.9561	Non-inhibitor	0.9489	Non-inhibitor	0.96	Non-inhibitor	0.9055	Non-inhibitor	0.9851	Low CYP Inhibitory Promiscuity	0.8075	Non AMES toxic	0.9077	Non-carcinogens	0.9403	Ready biodegradable	0.975	Weak inhibitor	0.9473	Non-inhibitor	DB02233
1928	0.9817	True	0.9511	True	0.613	True	0.6921	Non-substrate	0.9346	Non-inhibitor	0.9537	Non-inhibitor	0.9327	Non-inhibitor	0.7857	Non-substrate	0.8982	Non-substrate	0.7269	Non-substrate	0.6354	Non-inhibitor	0.9704	Non-inhibitor	0.9663	Non-inhibitor	0.97	Non-inhibitor	0.9773	Non-inhibitor	0.9927	Low CYP Inhibitory Promiscuity	0.9638	Non AMES toxic	0.721	Non-carcinogens	0.9713	Ready biodegradable	0.9476	Weak inhibitor	0.9668	Non-inhibitor	DB02239
1930	0.845	True	0.7599	True	0.6162	False	0.541	Non-substrate	0.7682	Non-inhibitor	0.696	Non-inhibitor	0.7653	Non-inhibitor	0.814	Non-substrate	0.8151	Non-substrate	0.5791	Substrate	0.5981	Non-inhibitor	0.5955	Non-inhibitor	0.8301	Non-inhibitor	0.6488	Non-inhibitor	0.6402	Non-inhibitor	0.6568	High CYP Inhibitory Promiscuity	0.614	Non AMES toxic	0.8006	Non-carcinogens	1.0	Not ready biodegradable	0.9945	Weak inhibitor	0.8576	Non-inhibitor	DB02241
1933	0.9964	True	0.983	True	0.6161	False	0.7027	Non-substrate	0.9466	Non-inhibitor	0.9689	Non-inhibitor	0.6539	Non-inhibitor	0.8281	Non-substrate	0.7864	Non-substrate	0.6018	Non-substrate	0.5452	Non-inhibitor	0.9613	Non-inhibitor	0.9154	Non-inhibitor	0.8879	Non-inhibitor	0.8867	Non-inhibitor	0.9797	Low CYP Inhibitory Promiscuity	0.6003	Non AMES toxic	0.9574	Non-carcinogens	0.9523	Not ready biodegradable	0.9824	Weak inhibitor	0.9463	Non-inhibitor	DB02245
1935	0.7442	False	0.7369	True	0.632	False	0.7613	Non-substrate	0.9354	Non-inhibitor	1.0	Non-inhibitor	0.9454	Non-inhibitor	0.796	Non-substrate	0.8067	Non-substrate	0.6406	Non-substrate	0.7252	Non-inhibitor	0.8233	Non-inhibitor	0.9109	Non-inhibitor	0.7888	Non-inhibitor	0.9912	Non-inhibitor	0.9889	Low CYP Inhibitory Promiscuity	0.7166	Non AMES toxic	0.5263	Carcinogens 	0.6359	Ready biodegradable	0.9688	Weak inhibitor	0.9461	Non-inhibitor	DB02248
1938	0.9675	True	0.9806	True	0.8629	True	0.8387	Non-substrate	0.973	Non-inhibitor	0.9922	Non-inhibitor	0.8677	Non-inhibitor	0.8498	Non-substrate	0.8491	Non-substrate	0.782	Non-substrate	0.7287	Inhibitor	0.8141	Non-inhibitor	0.9123	Non-inhibitor	0.7525	Non-inhibitor	0.9086	Non-inhibitor	0.7412	Low CYP Inhibitory Promiscuity	0.9447	Non AMES toxic	0.6129	Non-carcinogens	0.9362	Not ready biodegradable	0.9303	Weak inhibitor	0.9551	Non-inhibitor	DB02252
1940	0.7458	False	0.9784	True	0.5	True	0.6651	Non-substrate	0.8689	Non-inhibitor	0.8954	Non-inhibitor	0.7838	Non-inhibitor	0.8473	Non-substrate	0.808	Non-substrate	0.5865	Non-substrate	0.6065	Non-inhibitor	0.6125	Non-inhibitor	0.7981	Non-inhibitor	0.5	Non-inhibitor	0.7856	Non-inhibitor	0.6118	High CYP Inhibitory Promiscuity	0.5853	Non AMES toxic	0.907	Non-carcinogens	0.941	Not ready biodegradable	0.9195	Weak inhibitor	0.5783	Non-inhibitor	DB02254
1946	0.6452	True	0.7365	True	0.6461	False	0.6915	Non-substrate	0.9766	Non-inhibitor	0.822	Non-inhibitor	0.9231	Non-inhibitor	0.8553	Non-substrate	0.9043	Non-substrate	0.7196	Non-substrate	0.9201	Non-inhibitor	0.9395	Non-inhibitor	0.9695	Non-inhibitor	0.9662	Non-inhibitor	0.9591	Non-inhibitor	0.9885	Low CYP Inhibitory Promiscuity	0.8959	Non AMES toxic	0.8402	Non-carcinogens	0.9389	Ready biodegradable	0.9135	Weak inhibitor	0.9427	Non-inhibitor	DB02260
1947	0.9853	False	0.8739	True	0.5288	False	0.5468	Substrate	0.708	Non-inhibitor	0.8673	Non-inhibitor	0.837	Non-inhibitor	0.8951	Non-substrate	0.8167	Non-substrate	0.5503	Substrate	0.8835	Non-inhibitor	0.895	Non-inhibitor	0.9047	Non-inhibitor	0.8362	Non-inhibitor	0.7665	Non-inhibitor	0.9636	Low CYP Inhibitory Promiscuity	0.6905	Non AMES toxic	0.6219	Carcinogens 	0.9563	Ready biodegradable	0.6381	Weak inhibitor	0.6618	Non-inhibitor	DB02261
1953	0.8126	False	0.5775	False	0.7638	False	0.5209	Non-substrate	0.9576	Non-inhibitor	0.903	Non-inhibitor	0.8366	Non-inhibitor	0.768	Non-substrate	0.7531	Non-substrate	0.7719	Non-substrate	0.8419	Non-inhibitor	0.9247	Non-inhibitor	0.9299	Non-inhibitor	0.885	Non-inhibitor	0.8201	Non-inhibitor	0.9971	Low CYP Inhibitory Promiscuity	0.5696	Non AMES toxic	0.9502	Non-carcinogens	0.9012	Ready biodegradable	0.9474	Weak inhibitor	0.9509	Non-inhibitor	DB02267
1962	0.7412	False	0.5757	True	0.6103	False	0.7252	Substrate	0.6525	Non-inhibitor	0.8888	Non-inhibitor	0.9691	Non-inhibitor	0.7563	Non-substrate	0.807	Non-substrate	0.5418	Substrate	0.7637	Non-inhibitor	0.6087	Non-inhibitor	0.8981	Non-inhibitor	0.5529	Non-inhibitor	0.7043	Non-inhibitor	0.6587	Low CYP Inhibitory Promiscuity	0.571	Non AMES toxic	0.6757	Non-carcinogens	0.965	Not ready biodegradable	0.9601	Weak inhibitor	0.846	Non-inhibitor	DB02276
1966	0.9629	True	0.6604	True	0.6084	True	0.7248	Non-substrate	0.9835	Non-inhibitor	0.9896	Non-inhibitor	0.9327	Non-inhibitor	0.8496	Non-substrate	0.949	Non-substrate	0.8024	Non-substrate	0.9456	Non-inhibitor	0.8957	Non-inhibitor	0.973	Non-inhibitor	0.9812	Non-inhibitor	0.9729	Non-inhibitor	0.9714	Low CYP Inhibitory Promiscuity	0.9532	Non AMES toxic	0.7492	Non-carcinogens	0.8431	Ready biodegradable	0.9888	Weak inhibitor	0.9627	Non-inhibitor	DB02280
1971	0.9475	True	0.9224	True	0.6134	False	0.6512	Non-substrate	0.9894	Non-inhibitor	0.922	Non-inhibitor	0.9096	Non-inhibitor	0.8133	Non-substrate	0.8225	Non-substrate	0.746	Non-substrate	0.8913	Non-inhibitor	0.9252	Non-inhibitor	0.9425	Non-inhibitor	0.9618	Non-inhibitor	0.9034	Non-inhibitor	0.8874	Low CYP Inhibitory Promiscuity	0.7583	Non AMES toxic	0.8937	Non-carcinogens	0.8781	Not ready biodegradable	0.9875	Weak inhibitor	0.9287	Non-inhibitor	DB02286
1986	0.7127	True	0.6312	True	0.7124	False	0.5365	Substrate	0.977	Non-inhibitor	0.8445	Non-inhibitor	0.749	Non-inhibitor	0.7748	Non-substrate	0.7091	Non-substrate	0.7123	Non-substrate	0.9126	Non-inhibitor	0.9002	Non-inhibitor	0.9134	Non-inhibitor	0.8959	Non-inhibitor	0.8855	Non-inhibitor	0.9936	Low CYP Inhibitory Promiscuity	0.5248	Non AMES toxic	0.9177	Non-carcinogens	0.6299	Ready biodegradable	0.9618	Weak inhibitor	0.9565	Non-inhibitor	DB02302
1991	0.8123	False	0.529	True	0.83	False	0.5211	Non-substrate	0.9004	Non-inhibitor	0.983	Non-inhibitor	0.9216	Non-inhibitor	0.8079	Non-substrate	0.8532	Non-substrate	0.6993	Non-substrate	0.9721	Non-inhibitor	0.9371	Non-inhibitor	0.8898	Non-inhibitor	0.9567	Non-inhibitor	0.8444	Non-inhibitor	0.9546	Low CYP Inhibitory Promiscuity	0.8184	Non AMES toxic	0.9407	Non-carcinogens	0.7086	Not ready biodegradable	0.9865	Weak inhibitor	0.9116	Non-inhibitor	DB02307
