Unnamed: 0	hia	hia.cls	bbb	bbb.cls	caco2	caco2.cls	p_glycoprotein_substrate	p_glycoprotein_substrate.cls	p_glycoprotein_inhibitor_1	p_glycoprotein_inhibitor_1.cls	p_glycoprotein_inhibitor_2	p_glycoprotein_inhibitor_2.cls	renal_organic_cation_transporter	renal_organic_cation_transporter.cls	cyp450_2c9_substrate	cyp450_2c9_substrate.cls	cyp450_2d6_substrate	cyp450_2d6_substrate.cls	cyp450_3a4_substrate	cyp450_3a4_substrate.cls	cyp450_1a2_substrate	cyp450_1a2_substrate.cls	cyp450_2c9_inhibitor	cyp450_2c9_inhibitor.cls	cyp450_2d6_inhibitor	cyp450_2d6_inhibitor.cls	cyp450_2c19_inhibitor	cyp450_2c19_inhibitor.cls	cyp450_3a4_inhibitor	cyp450_3a4_inhibitor.cls	cyp_inhibitory_promiscuity	cyp_inhibitory_promiscuity.cls	ames_toxicity	ames_toxicity.cls	carcinogenicity	carcinogenicity.cls	biodegradation	biodegradation.cls	herg_inhibitor_1	herg_inhibitor_1.cls	herg_inhibitor_2	herg_inhibitor_2.cls	id
1058	0.9845	True	0.967	False	0.8866	True	0.8118	Substrate	0.9345	Non-inhibitor	0.9183	Non-inhibitor	0.8154	Non-inhibitor	0.8794	Non-substrate	0.8787	Non-substrate	0.6465	Non-substrate	0.82	Non-inhibitor	0.84	Non-inhibitor	0.89	Non-inhibitor	0.8339	Non-inhibitor	0.85	Non-inhibitor	0.7377	Low CYP Inhibitory Promiscuity	0.6341	AMES toxic	0.8044	Non-carcinogens	1.0	Not ready biodegradable	0.967	Weak inhibitor	0.7961	Non-inhibitor	DB01208
1059	0.9932	True	0.9403	True	0.6275	True	0.6181	Substrate	0.9556	Non-inhibitor	0.8905	Non-inhibitor	0.7672	Non-inhibitor	0.7337	Non-substrate	0.6473	Non-substrate	0.5845	Substrate	0.5521	Inhibitor	0.7985	Non-inhibitor	0.8933	Non-inhibitor	0.7939	Non-inhibitor	0.7701	Non-inhibitor	0.5	High CYP Inhibitory Promiscuity	0.7561	Non AMES toxic	0.8934	Non-carcinogens	0.9865	Not ready biodegradable	0.8997	Weak inhibitor	0.6053	Inhibitor	DB01209
1061	0.5434	False	0.987	False	0.8674	False	0.7714	Substrate	0.8475	Inhibitor	0.622	Non-inhibitor	0.8987	Non-inhibitor	0.7898	Non-substrate	0.9161	Non-substrate	0.6672	Substrate	0.8973	Non-inhibitor	0.8851	Non-inhibitor	0.9258	Non-inhibitor	0.8835	Non-inhibitor	0.5524	Non-inhibitor	0.898	Low CYP Inhibitory Promiscuity	0.8967	Non AMES toxic	0.9294	Non-carcinogens	1.0	Not ready biodegradable	0.9883	Weak inhibitor	0.9038	Non-inhibitor	DB01211
1063	1.0	True	0.9902	True	0.526	True	0.8392	Non-substrate	0.9617	Non-inhibitor	0.9872	Non-inhibitor	0.8355	Non-inhibitor	0.8533	Non-substrate	0.8888	Non-substrate	0.7657	Non-substrate	0.9046	Non-inhibitor	0.9085	Non-inhibitor	0.9231	Non-inhibitor	0.9026	Non-inhibitor	0.8505	Non-inhibitor	0.7534	Low CYP Inhibitory Promiscuity	0.6456	Non AMES toxic	0.7102	Non-carcinogens	0.9152	Not ready biodegradable	0.9162	Weak inhibitor	0.9683	Non-inhibitor	DB01213
1065	1.0	True	0.9796	True	0.8427	True	0.5939	Non-substrate	0.7883	Non-inhibitor	0.7786	Inhibitor	0.7784	Inhibitor	0.8367	Non-substrate	0.9081	Non-substrate	0.674	Substrate	0.8989	Inhibitor	0.822	Inhibitor	0.8586	Non-inhibitor	0.6571	Inhibitor	0.6818	Non-inhibitor	0.8676	High CYP Inhibitory Promiscuity	0.9132	Non AMES toxic	0.7126	Non-carcinogens	1.0	Not ready biodegradable	0.9752	Weak inhibitor	0.8944	Non-inhibitor	DB01215
1066	0.9952	True	0.9777	True	0.5496	False	0.7639	Substrate	0.7258	Inhibitor	0.5558	Non-inhibitor	0.7854	Non-inhibitor	0.8062	Non-substrate	0.9116	Non-substrate	0.7407	Substrate	0.9045	Non-inhibitor	0.8948	Inhibitor	0.923	Non-inhibitor	0.8994	Inhibitor	0.9176	Non-inhibitor	0.7841	Low CYP Inhibitory Promiscuity	0.8581	Non AMES toxic	0.9436	Non-carcinogens	1.0	Not ready biodegradable	0.9901	Weak inhibitor	0.8734	Non-inhibitor	DB01216
1069	0.9974	True	0.9581	True	0.5587	False	0.6562	Non-substrate	0.8977	Non-inhibitor	0.978	Non-inhibitor	0.8656	Non-inhibitor	0.81	Non-substrate	0.8935	Non-substrate	0.5848	Substrate	0.8916	Inhibitor	0.8808	Non-inhibitor	0.9203	Non-inhibitor	0.8752	Non-inhibitor	0.8985	Non-inhibitor	0.7676	Low CYP Inhibitory Promiscuity	0.8925	AMES toxic	0.8732	Non-carcinogens	0.5901	Ready biodegradable	0.7215	Weak inhibitor	0.9223	Non-inhibitor	DB01219
1075	0.9832	False	0.9465	True	0.629	True	0.8476	Substrate	0.5119	Non-inhibitor	0.7645	Inhibitor	0.5515	Non-inhibitor	0.8376	Non-substrate	0.7529	Non-substrate	0.6975	Substrate	0.8986	Non-inhibitor	0.9583	Non-inhibitor	0.8914	Non-inhibitor	0.9348	Non-inhibitor	0.8426	Non-inhibitor	0.919	Low CYP Inhibitory Promiscuity	0.7046	Non AMES toxic	0.9137	Non-carcinogens	0.876	Not ready biodegradable	0.8134	Weak inhibitor	0.6401	Non-inhibitor	DB01226
1077	0.982	True	0.9971	True	0.6987	True	0.7378	Substrate	0.7942	Inhibitor	0.7384	Inhibitor	0.6042	Inhibitor	0.7897	Non-substrate	0.8918	Substrate	0.801	Substrate	0.6227	Non-inhibitor	0.8374	Non-inhibitor	0.802	Inhibitor	0.8697	Non-inhibitor	0.5837	Non-inhibitor	0.6446	Low CYP Inhibitory Promiscuity	0.6098	Non AMES toxic	0.9485	Non-carcinogens	0.881	Not ready biodegradable	0.818	Weak inhibitor	0.8095	Inhibitor	DB01228
1081	0.7774	True	0.9949	False	0.8957	False	0.9048	Substrate	0.8563	Inhibitor	0.5195	Inhibitor	0.8612	Non-inhibitor	0.8593	Non-substrate	0.8918	Substrate	0.7406	Substrate	0.8729	Non-inhibitor	0.7442	Non-inhibitor	0.8536	Non-inhibitor	0.7124	Non-inhibitor	0.5219	Inhibitor	0.9053	Low CYP Inhibitory Promiscuity	0.8489	Non AMES toxic	0.865	Non-carcinogens	1.0	Not ready biodegradable	0.9687	Weak inhibitor	0.8153	Inhibitor	DB01232
1083	0.992	True	0.9781	True	0.8304	True	0.7862	Substrate	0.8112	Non-inhibitor	0.8134	Non-inhibitor	0.7971	Non-inhibitor	0.8733	Non-substrate	0.9115	Non-substrate	0.7315	Substrate	0.938	Non-inhibitor	0.9106	Non-inhibitor	0.9231	Non-inhibitor	0.9247	Non-inhibitor	0.8308	Non-inhibitor	0.9169	Low CYP Inhibitory Promiscuity	0.9132	Non AMES toxic	0.9399	Non-carcinogens	1.0	Not ready biodegradable	0.9558	Weak inhibitor	0.5091	Inhibitor	DB01234
1086	0.9871	True	0.9525	True	0.7916	True	0.6199	Substrate	0.6681	Non-inhibitor	0.7076	Non-inhibitor	0.7733	Inhibitor	0.8289	Non-substrate	0.7231	Substrate	0.6411	Substrate	0.7747	Inhibitor	0.8483	Non-inhibitor	0.8438	Inhibitor	0.719	Non-inhibitor	0.917	Non-inhibitor	0.5526	High CYP Inhibitory Promiscuity	0.8547	Non AMES toxic	0.6627	Non-carcinogens	0.9892	Not ready biodegradable	0.5627	Weak inhibitor	0.7917	Inhibitor	DB01237
1087	0.9934	True	0.992	True	0.5	True	0.7431	Substrate	0.9585	Inhibitor	0.9321	Inhibitor	0.5175	Inhibitor	0.8663	Non-substrate	0.8918	Substrate	0.7408	Substrate	0.6581	Inhibitor	0.6682	Inhibitor	0.6633	Inhibitor	0.8934	Inhibitor	0.5256	Inhibitor	0.9104	High CYP Inhibitory Promiscuity	0.6124	Non AMES toxic	0.8765	Non-carcinogens	1.0	Not ready biodegradable	0.62	Weak inhibitor	0.8814	Inhibitor	DB01238
1089	0.9922	True	0.8767	True	0.5636	True	0.6946	Substrate	0.9131	Non-inhibitor	0.8879	Non-inhibitor	0.8878	Non-inhibitor	0.8171	Non-substrate	0.8622	Non-substrate	0.5384	Substrate	0.5729	Non-inhibitor	0.9251	Non-inhibitor	0.9401	Non-inhibitor	0.75	Non-inhibitor	0.6126	Non-inhibitor	0.8673	Low CYP Inhibitory Promiscuity	0.7865	Non AMES toxic	0.9555	Non-carcinogens	0.5964	Not ready biodegradable	0.8304	Weak inhibitor	0.8759	Non-inhibitor	DB01240
1096	1.0	True	0.9783	True	0.5531	False	0.6987	Non-substrate	0.9138	Non-inhibitor	0.9716	Non-inhibitor	0.8247	Non-inhibitor	0.8471	Non-substrate	0.8141	Non-substrate	0.6057	Non-substrate	0.9107	Inhibitor	0.9071	Non-inhibitor	0.9231	Non-inhibitor	0.9026	Non-inhibitor	0.8885	Non-inhibitor	0.8518	Low CYP Inhibitory Promiscuity	0.5973	AMES toxic	0.5	Carcinogens 	0.9227	Not ready biodegradable	0.9209	Weak inhibitor	0.9069	Non-inhibitor	DB01247
1102	0.9967	True	0.6971	True	0.8957	False	0.8385	Substrate	0.8782	Non-inhibitor	0.8382	Non-inhibitor	0.7295	Non-inhibitor	0.8097	Non-substrate	0.9115	Non-substrate	0.6814	Substrate	0.7284	Non-inhibitor	0.9116	Non-inhibitor	0.8931	Inhibitor	0.9026	Non-inhibitor	0.9228	Non-inhibitor	0.9236	Low CYP Inhibitory Promiscuity	0.5743	Non AMES toxic	0.9353	Non-carcinogens	0.8714	Not ready biodegradable	0.954	Weak inhibitor	0.5624	Inhibitor	DB01253
1103	0.9852	True	0.507	False	0.5638	False	0.6562	Substrate	0.5371	Inhibitor	0.5425	Inhibitor	0.7288	Non-inhibitor	0.7061	Non-substrate	0.8152	Non-substrate	0.5704	Substrate	0.5612	Non-inhibitor	0.8008	Inhibitor	0.8358	Non-inhibitor	0.574	Inhibitor	0.7295	Inhibitor	0.8343	High CYP Inhibitory Promiscuity	0.7185	Non AMES toxic	0.7308	Non-carcinogens	0.9863	Not ready biodegradable	0.8538	Weak inhibitor	0.718	Inhibitor	DB01254
1106	1.0	True	0.6201	True	0.5858	False	0.7403	Substrate	0.5414	Inhibitor	0.7799	Non-inhibitor	0.7442	Non-inhibitor	0.6688	Non-substrate	0.7644	Non-substrate	0.6619	Substrate	0.5386	Inhibitor	0.5544	Non-inhibitor	0.7861	Non-inhibitor	0.5274	Inhibitor	0.8065	Inhibitor	0.9104	High CYP Inhibitory Promiscuity	0.543	Non AMES toxic	0.6788	Non-carcinogens	1.0	Not ready biodegradable	0.537	Strong inhibitor	0.8417	Inhibitor	DB01259
1107	0.9764	True	0.9382	True	0.6162	False	0.7998	Substrate	0.5837	Non-inhibitor	0.6045	Inhibitor	0.7573	Non-inhibitor	0.8268	Non-substrate	0.9078	Non-substrate	0.7545	Substrate	0.909	Non-inhibitor	0.8729	Non-inhibitor	0.9544	Non-inhibitor	0.9521	Non-inhibitor	0.536	Non-inhibitor	0.9129	Low CYP Inhibitory Promiscuity	0.8938	Non AMES toxic	0.949	Non-carcinogens	0.9766	Not ready biodegradable	0.9573	Weak inhibitor	0.67	Non-inhibitor	DB01260
1110	1.0	True	0.5499	False	0.5332	True	0.7822	Substrate	0.7338	Inhibitor	0.8895	Non-inhibitor	0.7323	Non-inhibitor	0.8131	Non-substrate	0.8354	Non-substrate	0.6683	Substrate	0.8484	Non-inhibitor	0.5281	Inhibitor	0.8667	Non-inhibitor	0.6409	Non-inhibitor	0.5532	Non-inhibitor	0.5074	Low CYP Inhibitory Promiscuity	0.5235	AMES toxic	0.7341	Non-carcinogens	1.0	Not ready biodegradable	0.5306	Weak inhibitor	0.6661	Inhibitor	DB01263
1114	0.9938	True	0.7993	True	0.5948	False	0.8648	Substrate	0.6809	Inhibitor	0.5466	Non-inhibitor	0.7385	Non-inhibitor	0.8727	Non-substrate	0.7716	Non-substrate	0.641	Substrate	0.5626	Non-inhibitor	0.6437	Non-inhibitor	0.6846	Non-inhibitor	0.6261	Non-inhibitor	0.5991	Non-inhibitor	0.7032	High CYP Inhibitory Promiscuity	0.5699	Non AMES toxic	0.784	Non-carcinogens	1.0	Not ready biodegradable	0.8597	Weak inhibitor	0.8398	Inhibitor	DB01268
1121	0.987	True	0.9294	False	0.8957	False	0.7292	Substrate	0.9064	Non-inhibitor	0.946	Non-inhibitor	0.7992	Non-inhibitor	0.7004	Non-substrate	0.7055	Non-substrate	0.625	Non-substrate	0.9045	Non-inhibitor	0.9071	Non-inhibitor	0.8932	Inhibitor	0.9026	Non-inhibitor	0.8308	Non-inhibitor	0.8681	Low CYP Inhibitory Promiscuity	0.8609	Non AMES toxic	0.9011	Non-carcinogens	0.9174	Not ready biodegradable	0.813	Weak inhibitor	0.7963	Non-inhibitor	DB01288
1122	0.9787	True	0.741	True	0.6772	False	0.594	Substrate	0.7578	Non-inhibitor	0.9445	Non-inhibitor	0.8195	Non-inhibitor	0.5621	Substrate	0.8474	Non-substrate	0.6478	Non-substrate	0.9188	Non-inhibitor	0.6091	Non-inhibitor	0.848	Non-inhibitor	0.7913	Non-inhibitor	0.6763	Non-inhibitor	0.7438	Low CYP Inhibitory Promiscuity	0.7018	Non AMES toxic	0.7506	Non-carcinogens	0.5877	Ready biodegradable	0.7225	Weak inhibitor	0.6458	Non-inhibitor	DB01289
1124	0.9086	True	0.9387	True	0.5187	True	0.7003	Non-substrate	0.8865	Non-inhibitor	0.9885	Non-inhibitor	0.9091	Non-inhibitor	0.7983	Non-substrate	0.8434	Non-substrate	0.6608	Non-substrate	0.5106	Non-inhibitor	0.6648	Non-inhibitor	0.8639	Non-inhibitor	0.7378	Non-inhibitor	0.7081	Non-inhibitor	0.887	Low CYP Inhibitory Promiscuity	0.6317	Non AMES toxic	0.8734	Non-carcinogens	0.8052	Not ready biodegradable	0.7517	Weak inhibitor	0.9359	Non-inhibitor	DB01294
1125	0.8271	True	0.9297	False	0.6012	False	0.8119	Substrate	0.625	Inhibitor	0.8061	Inhibitor	0.6935	Non-inhibitor	0.7741	Non-substrate	0.5792	Substrate	0.5727	Substrate	0.6261	Non-inhibitor	0.9068	Non-inhibitor	0.7311	Non-inhibitor	0.9218	Non-inhibitor	0.6133	Non-inhibitor	0.9339	Low CYP Inhibitory Promiscuity	0.9124	Non AMES toxic	0.926	Non-carcinogens	0.8696	Not ready biodegradable	0.6187	Strong inhibitor	0.8681	Inhibitor	DB01295
1129	0.9602	True	0.5345	False	0.59	False	0.8126	Non-substrate	0.832	Non-inhibitor	0.8892	Non-inhibitor	0.9164	Non-inhibitor	0.693	Non-substrate	0.9116	Non-substrate	0.6464	Non-substrate	0.9045	Non-inhibitor	0.9071	Non-inhibitor	0.9231	Non-inhibitor	0.9026	Non-inhibitor	0.8703	Non-inhibitor	0.6052	High CYP Inhibitory Promiscuity	0.6456	Non AMES toxic	0.8265	Non-carcinogens	0.996	Not ready biodegradable	0.9907	Weak inhibitor	0.7221	Non-inhibitor	DB01299
1132	0.6363	True	0.5379	True	0.6992	True	0.6482	Substrate	0.7374	Inhibitor	0.7819	Non-inhibitor	0.8671	Non-inhibitor	0.5877	Substrate	0.6061	Substrate	0.5805	Substrate	0.7454	Non-inhibitor	0.6627	Non-inhibitor	0.8835	Non-inhibitor	0.6591	Non-inhibitor	0.6317	Non-inhibitor	0.6969	Low CYP Inhibitory Promiscuity	0.598	Non AMES toxic	0.78	Non-carcinogens	1.0	Not ready biodegradable	0.9846	Weak inhibitor	0.8356	Non-inhibitor	DB01319
1134	0.5235	True	0.9659	False	0.6872	False	0.586	Substrate	0.901	Inhibitor	0.901	Inhibitor	0.9274	Non-inhibitor	0.7897	Non-substrate	0.9116	Non-substrate	0.5659	Substrate	0.907	Non-inhibitor	0.917	Non-inhibitor	0.923	Non-inhibitor	0.9118	Non-inhibitor	0.8953	Non-inhibitor	0.9564	Low CYP Inhibitory Promiscuity	0.8389	Non AMES toxic	0.9287	Non-carcinogens	1.0	Not ready biodegradable	0.978	Weak inhibitor	0.9424	Non-inhibitor	DB01321
1135	0.9835	True	0.7757	True	0.7784	True	0.5295	Substrate	0.7529	Inhibitor	0.8643	Non-inhibitor	0.6815	Non-inhibitor	0.7903	Non-substrate	0.8869	Non-substrate	0.5386	Non-substrate	0.6492	Inhibitor	0.9142	Non-inhibitor	0.924	Non-inhibitor	0.6734	Inhibitor	0.8919	Non-inhibitor	0.5086	Low CYP Inhibitory Promiscuity	0.7569	Non AMES toxic	0.9371	Non-carcinogens	0.7719	Ready biodegradable	0.8457	Weak inhibitor	0.9466	Non-inhibitor	DB01322
1138	0.8573	False	0.9918	False	0.795	False	0.769	Substrate	0.8401	Non-inhibitor	0.8066	Non-inhibitor	0.8467	Non-inhibitor	0.7367	Non-substrate	0.822	Non-substrate	0.5185	Substrate	0.8336	Non-inhibitor	0.7509	Non-inhibitor	0.8653	Non-inhibitor	0.7454	Non-inhibitor	0.7111	Non-inhibitor	0.5818	High CYP Inhibitory Promiscuity	0.7075	Non AMES toxic	0.9222	Non-carcinogens	0.8565	Not ready biodegradable	0.9594	Weak inhibitor	0.5988	Non-inhibitor	DB01326
1140	0.9607	False	0.9728	False	0.6466	False	0.6941	Substrate	0.7169	Non-inhibitor	0.92	Non-inhibitor	0.8219	Non-inhibitor	0.84	Non-substrate	0.8057	Non-substrate	0.5056	Substrate	0.7321	Non-inhibitor	0.7022	Non-inhibitor	0.8516	Non-inhibitor	0.68	Non-inhibitor	0.7066	Non-inhibitor	0.6339	Low CYP Inhibitory Promiscuity	0.6105	Non AMES toxic	0.529	Carcinogens 	0.9077	Ready biodegradable	0.9094	Weak inhibitor	0.7142	Non-inhibitor	DB01328
1146	0.871	False	0.9597	True	0.7462	True	0.8469	Substrate	0.6124	Non-inhibitor	0.82	Non-inhibitor	0.533	Non-inhibitor	0.8465	Non-substrate	0.5836	Non-substrate	0.6987	Substrate	0.9391	Non-inhibitor	0.9626	Non-inhibitor	0.908	Non-inhibitor	0.9468	Non-inhibitor	0.8976	Non-inhibitor	0.976	Low CYP Inhibitory Promiscuity	0.6059	AMES toxic	0.9074	Non-carcinogens	0.8898	Not ready biodegradable	0.8306	Weak inhibitor	0.6067	Non-inhibitor	DB01336
1157	0.9062	True	0.9598	True	0.607	False	0.5125	Substrate	0.5485	Non-inhibitor	0.9908	Non-inhibitor	0.9203	Non-inhibitor	0.7703	Non-substrate	0.8767	Non-substrate	0.71	Non-substrate	0.8675	Non-inhibitor	0.9041	Non-inhibitor	0.9395	Non-inhibitor	0.8727	Non-inhibitor	0.9001	Non-inhibitor	0.9697	Low CYP Inhibitory Promiscuity	0.5669	Non AMES toxic	0.8911	Non-carcinogens	0.9885	Not ready biodegradable	0.9905	Weak inhibitor	0.9803	Non-inhibitor	DB01352
1161	0.8382	True	0.9708	True	0.7056	True	0.8831	Non-substrate	0.9869	Non-inhibitor	0.9855	Non-inhibitor	0.9199	Non-inhibitor	0.8465	Non-substrate	0.823	Non-substrate	0.8094	Non-substrate	0.8854	Non-inhibitor	0.9224	Non-inhibitor	0.9559	Non-inhibitor	0.9487	Non-inhibitor	0.9853	Non-inhibitor	0.9015	Low CYP Inhibitory Promiscuity	0.9663	Non AMES toxic	0.623	Carcinogens 	0.9031	Ready biodegradable	0.9462	Weak inhibitor	0.9716	Non-inhibitor	DB01356
1164	0.8406	False	0.5082	False	0.6474	False	0.5	Substrate	0.8375	Non-inhibitor	0.8629	Non-inhibitor	0.9534	Non-inhibitor	0.7747	Non-substrate	0.8175	Non-substrate	0.6895	Non-substrate	0.919	Non-inhibitor	0.9071	Non-inhibitor	0.9303	Non-inhibitor	0.9025	Non-inhibitor	0.971	Non-inhibitor	0.7514	Low CYP Inhibitory Promiscuity	0.9035	Non AMES toxic	0.8016	Non-carcinogens	0.9937	Not ready biodegradable	0.9895	Weak inhibitor	0.7193	Non-inhibitor	DB01362
1166	0.9925	True	0.9664	True	0.7962	True	0.5711	Non-substrate	0.8782	Non-inhibitor	0.9574	Non-inhibitor	0.775	Non-inhibitor	0.7797	Non-substrate	0.7109	Substrate	0.5507	Non-substrate	0.9046	Non-inhibitor	0.923	Non-inhibitor	0.8932	Inhibitor	0.9025	Non-inhibitor	0.8388	Non-inhibitor	0.8682	Low CYP Inhibitory Promiscuity	0.979	Non AMES toxic	0.8079	Non-carcinogens	0.9633	Not ready biodegradable	0.9804	Weak inhibitor	0.872	Non-inhibitor	DB01365
1169	0.6848	False	0.9972	False	0.648	False	0.8607	Substrate	0.5298	Non-inhibitor	0.6803	Non-inhibitor	0.8877	Non-inhibitor	0.7898	Non-substrate	0.9116	Non-substrate	0.6413	Substrate	0.8804	Non-inhibitor	0.803	Non-inhibitor	0.8539	Non-inhibitor	0.7776	Non-inhibitor	0.8954	Non-inhibitor	0.9155	Low CYP Inhibitory Promiscuity	0.7484	Non AMES toxic	0.8552	Non-carcinogens	0.9816	Not ready biodegradable	0.9575	Weak inhibitor	0.7598	Inhibitor	DB01369
1181	0.9856	True	0.7865	True	0.5119	True	0.594	Non-substrate	0.8007	Non-inhibitor	0.6956	Non-inhibitor	0.8997	Non-inhibitor	0.8042	Non-substrate	0.9116	Non-substrate	0.7359	Substrate	0.9045	Non-inhibitor	0.9071	Non-inhibitor	0.9231	Non-inhibitor	0.9025	Non-inhibitor	0.831	Non-inhibitor	0.7959	Low CYP Inhibitory Promiscuity	0.9132	Non AMES toxic	0.9208	Non-carcinogens	0.6489	Ready biodegradable	0.9877	Weak inhibitor	0.7394	Non-inhibitor	DB01394
1183	0.9718	True	0.557	False	0.8386	False	0.8528	Substrate	0.5557	Inhibitor	0.6021	Non-inhibitor	0.8473	Non-inhibitor	0.8687	Non-substrate	0.9116	Non-substrate	0.7407	Substrate	0.8902	Non-inhibitor	0.9082	Non-inhibitor	0.9412	Non-inhibitor	0.9258	Non-inhibitor	0.901	Non-inhibitor	0.9381	Low CYP Inhibitory Promiscuity	0.9233	Non AMES toxic	0.9637	Non-carcinogens	0.9671	Not ready biodegradable	0.9812	Weak inhibitor	0.7759	Inhibitor	DB01396
1187	0.9852	False	0.8993	False	0.5436	True	0.7681	Substrate	0.9522	Non-inhibitor	0.6479	Non-inhibitor	0.7147	Non-inhibitor	0.7398	Non-substrate	0.7764	Non-substrate	0.588	Substrate	0.7658	Non-inhibitor	0.8703	Non-inhibitor	0.7642	Non-inhibitor	0.8941	Non-inhibitor	0.9072	Non-inhibitor	0.9752	Low CYP Inhibitory Promiscuity	0.7389	Non AMES toxic	0.729	Non-carcinogens	0.5807	Ready biodegradable	0.8568	Weak inhibitor	0.7428	Non-inhibitor	DB01401
1190	1.0	True	0.9781	True	0.8866	True	0.5938	Substrate	0.5194	Non-inhibitor	0.8893	Non-inhibitor	0.8178	Non-inhibitor	0.8487	Non-substrate	0.9116	Non-substrate	0.67	Substrate	0.9107	Inhibitor	0.7407	Non-inhibitor	0.8731	Non-inhibitor	0.5962	Inhibitor	0.796	Inhibitor	0.7692	High CYP Inhibitory Promiscuity	0.6885	Non AMES toxic	0.9083	Non-carcinogens	0.9562	Not ready biodegradable	0.6896	Weak inhibitor	0.8734	Non-inhibitor	DB01406
1193	0.9173	False	0.5208	True	0.5294	True	0.7153	Substrate	0.7514	Non-inhibitor	0.9762	Non-inhibitor	0.7256	Non-inhibitor	0.6633	Non-substrate	0.7533	Non-substrate	0.6615	Substrate	0.7787	Non-inhibitor	0.812	Non-inhibitor	0.8368	Non-inhibitor	0.7284	Non-inhibitor	0.7752	Non-inhibitor	0.9289	Low CYP Inhibitory Promiscuity	0.6133	Non AMES toxic	0.9221	Non-carcinogens	0.9319	Not ready biodegradable	0.9957	Weak inhibitor	0.8947	Non-inhibitor	DB01409
1195	0.991	True	0.9446	True	0.6689	False	0.5976	Non-substrate	0.719	Non-inhibitor	0.6885	Non-inhibitor	0.8511	Non-inhibitor	0.8643	Non-substrate	0.8403	Non-substrate	0.5077	Non-substrate	0.7009	Non-inhibitor	0.5597	Non-inhibitor	0.8714	Non-inhibitor	0.5194	Non-inhibitor	0.5679	Non-inhibitor	0.6646	High CYP Inhibitory Promiscuity	0.5986	AMES toxic	0.875	Non-carcinogens	0.997	Not ready biodegradable	0.7439	Weak inhibitor	0.7501	Non-inhibitor	DB01411
1197	0.9819	False	0.9332	False	0.6669	False	0.9066	Substrate	0.7965	Non-inhibitor	0.5353	Non-inhibitor	0.7455	Non-inhibitor	0.8806	Non-substrate	0.8068	Non-substrate	0.6023	Substrate	0.7233	Non-inhibitor	0.736	Non-inhibitor	0.8741	Non-inhibitor	0.6986	Non-inhibitor	0.8378	Non-inhibitor	0.8854	Low CYP Inhibitory Promiscuity	0.6625	Non AMES toxic	0.9051	Non-carcinogens	0.6571	Not ready biodegradable	0.9015	Weak inhibitor	0.734	Non-inhibitor	DB01413
1207	1.0	True	0.9845	True	0.8867	True	0.7772	Non-substrate	0.7283	Non-inhibitor	0.8382	Non-inhibitor	0.8779	Non-inhibitor	0.7595	Non-substrate	0.8154	Substrate	0.7049	Substrate	0.9107	Inhibitor	0.9337	Non-inhibitor	0.9231	Non-inhibitor	0.957	Non-inhibitor	0.8309	Non-inhibitor	0.6183	Low CYP Inhibitory Promiscuity	0.6234	AMES toxic	0.835	Non-carcinogens	0.9871	Not ready biodegradable	0.9691	Weak inhibitor	0.7392	Non-inhibitor	DB01424
1209	0.9264	True	0.9273	True	0.8867	True	0.6942	Substrate	0.7071	Inhibitor	0.6439	Non-inhibitor	0.6752	Non-inhibitor	0.8249	Non-substrate	0.7415	Non-substrate	0.6739	Substrate	0.9045	Non-inhibitor	0.9071	Non-inhibitor	0.8932	Inhibitor	0.9025	Non-inhibitor	0.8309	Non-inhibitor	0.5565	Low CYP Inhibitory Promiscuity	0.6621	Non AMES toxic	0.9182	Non-carcinogens	1.0	Not ready biodegradable	0.9809	Weak inhibitor	0.7381	Inhibitor	DB01426
1210	0.9522	True	0.9525	True	0.8867	True	0.6469	Non-substrate	0.9338	Non-inhibitor	0.9946	Non-inhibitor	0.9258	Non-inhibitor	0.8642	Non-substrate	0.8389	Non-substrate	0.6443	Non-substrate	0.9107	Inhibitor	0.5328	Inhibitor	0.9651	Non-inhibitor	0.8994	Inhibitor	0.6534	Non-inhibitor	0.5933	High CYP Inhibitory Promiscuity	0.8492	Non AMES toxic	0.9116	Non-carcinogens	1.0	Not ready biodegradable	0.9923	Weak inhibitor	0.7418	Non-inhibitor	DB01427
1213	0.9844	True	0.8158	True	0.5851	False	0.7054	Substrate	0.8951	Inhibitor	0.7886	Inhibitor	0.6628	Inhibitor	0.8937	Non-substrate	0.7478	Non-substrate	0.6653	Non-substrate	0.8218	Inhibitor	0.6926	Non-inhibitor	0.6928	Inhibitor	0.5949	Inhibitor	0.6962	Non-inhibitor	0.7983	High CYP Inhibitory Promiscuity	0.7426	Non AMES toxic	0.8823	Non-carcinogens	1.0	Not ready biodegradable	0.7124	Strong inhibitor	0.8337	Inhibitor	DB01430
1216	1.0	True	0.9723	True	0.7785	True	0.5551	Substrate	0.8097	Inhibitor	0.6972	Non-inhibitor	0.638	Non-inhibitor	0.827	Non-substrate	0.9064	Non-substrate	0.6816	Substrate	0.8259	Non-inhibitor	0.9269	Non-inhibitor	0.94	Non-inhibitor	0.7094	Non-inhibitor	0.8652	Non-inhibitor	0.7931	Low CYP Inhibitory Promiscuity	0.9189	Non AMES toxic	0.9403	Non-carcinogens	0.9401	Not ready biodegradable	0.7011	Weak inhibitor	0.7574	Non-inhibitor	DB01434
